param n := 500;
param r := 499
param c := 
59 32 63
59 39 122
59 45 197
59 46 152
59 8 191
59 11 74
59 41 37
59 10 142
59 21 178
59 5 141
59 35 13
59 57 94
59 52 108
60 0 24
60 4 153
60 24 184
60 25 83
60 30 179
60 31 101
60 32 134
60 38 49
60 40 162
60 42 148
60 44 192
60 50 54
60 54 137
60 58 64
60 59 146
60 18 92
60 29 120
60 37 61
60 10 60
60 13 112
60 21 177
60 47 45
60 35 189
60 57 82
60 6 15
61 0 167
61 7 33
61 12 46
61 15 54
61 17 35
61 20 16
61 27 69
61 28 179
61 30 103
61 34 70
61 39 92
61 42 52
61 44 26
61 51 190
61 54 175
61 58 125
61 59 109
61 1 24
61 11 80
61 41 34
61 48 57
61 49 111
61 55 168
61 10 73
61 13 125
61 47 30
61 33 171
61 52 36
61 6 66
62 0 182
62 2 18
62 4 19
62 7 116
62 15 154
62 16 76
62 20 188
62 22 169
62 31 193
62 34 18
62 36 71
62 38 44
62 39 190
62 40 129
62 43 137
62 45 200
62 50 191
62 51 78
62 58 136
62 1 146
62 8 31
62 11 188
62 18 37
62 19 101
62 37 132
62 55 21
62 10 13
62 13 156
62 5 99
62 33 42
62 35 61
62 53 120
62 26 114
63 0 113
63 2 12
63 4 186
63 9 105
63 16 109
63 17 90
63 22 197
63 24 31
63 25 182
63 27 150
63 30 123
63 31 126
63 39 113
63 40 188
63 42 89
63 44 79
63 45 42
63 54 55
63 59 53
63 62 86
63 1 177
63 8 149
63 11 56
63 18 114
63 41 13
63 48 137
63 47 131
63 33 49
63 53 16
63 23 108
63 6 128
63 26 118
65 0 179
65 4 79
65 12 50
65 14 161
65 24 167
65 25 108
65 28 99
65 39 52
65 40 32
65 43 73
65 54 39
65 56 199
65 59 165
65 60 68
65 62 80
65 11 86
65 18 194
65 19 165
65 29 181
65 41 173
65 49 92
65 21 118
65 47 189
65 33 65
65 35 58
65 53 69
65 57 170
65 52 47
65 6 64
65 26 19
66 0 137
66 3 155
66 4 132
66 7 142
66 9 63
66 27 106
66 30 43
66 38 11
66 39 19
66 40 48
66 43 48
66 46 144
66 50 148
66 51 45
66 54 45
66 59 140
66 65 68
66 8 86
66 29 82
66 37 162
66 41 189
66 48 117
66 49 181
66 55 15
66 10 149
66 13 126
66 21 130
66 5 78
66 53 185
66 57 189
66 23 143
66 52 170
66 6 102
68 0 124
68 2 92
68 3 89
68 4 88
68 9 95
68 14 28
68 15 200
68 16 136
68 22 100
68 24 21
68 25 67
68 28 23
68 38 149
68 39 99
68 40 54
68 42 189
68 43 139
68 46 44
68 54 89
68 58 176
68 59 185
68 60 179
68 61 84
68 62 164
68 63 120
68 1 72
68 18 91
68 29 193
68 37 12
68 55 75
68 64 147
68 13 175
68 21 156
68 47 136
68 33 53
68 35 36
68 52 155
68 6 88
69 0 117
69 2 156
69 3 154
69 4 196
69 14 193
69 15 57
69 16 188
69 17 159
69 22 89
69 25 126
69 27 126
69 28 11
69 30 124
69 34 154
69 38 115
69 40 15
69 42 79
69 44 196
69 46 176
69 50 114
69 51 25
69 54 55
69 58 117
69 60 70
69 61 200
69 62 120
69 68 27
69 11 104
69 18 23
69 37 47
69 41 195
69 48 13
69 49 144
69 55 119
69 21 192
69 57 173
69 23 19
69 52 64
71 0 34
71 3 94
71 4 193
71 9 27
71 14 183
71 16 73
71 17 197
71 20 74
71 22 155
71 24 177
71 28 177
71 32 120
71 34 181
71 36 51
71 38 70
71 39 120
71 40 35
71 44 177
71 45 151
71 54 147
71 59 81
71 65 53
71 1 47
71 19 56
71 29 153
71 37 172
71 49 141
71 55 113
71 64 107
71 10 102
71 13 32
71 21 185
71 47 190
71 67 106
71 23 125
71 52 167
71 6 97
71 26 188
72 0 86
72 3 142
72 4 132
72 15 155
72 20 191
72 24 59
72 28 125
72 30 155
72 31 125
72 32 35
72 34 164
72 38 170
72 42 169
72 43 146
72 45 43
72 50 145
72 56 105
72 59 161
72 60 120
72 62 60
72 63 14
72 65 145
72 66 40
72 69 139
72 71 144
72 1 147
72 18 158
72 37 38
72 41 49
72 49 186
72 55 199
72 67 24
72 5 170
72 33 91
72 35 28
73 0 197
73 2 119
73 3 149
73 4 173
73 7 50
73 12 46
73 17 56
73 24 66
73 25 155
73 28 46
73 31 89
73 39 121
73 40 124
73 42 142
73 43 107
73 44 27
73 45 168
73 46 110
73 50 86
73 54 114
73 56 64
73 60 158
73 62 157
73 63 58
73 65 191
73 66 121
73 68 114
73 69 182
73 71 120
73 1 146
73 19 107
73 29 108
73 37 187
73 48 75
73 49 158
73 64 93
73 70 29
73 13 101
73 5 154
73 33 21
73 35 157
73 53 114
73 57 151
73 23 135
73 52 181
73 26 31
74 0 62
74 2 66
74 12 196
74 16 37
74 17 63
74 28 158
74 31 152
74 32 149
74 36 124
74 40 184
74 43 16
74 45 32
74 50 127
74 51 60
74 54 196
74 56 93
74 58 64
74 59 181
74 60 17
74 62 117
74 66 82
74 68 90
74 71 118
74 73 141
74 8 160
74 18 132
74 37 110
74 55 79
74 64 36
74 70 83
74 10 176
74 13 16
74 21 157
74 47 175
74 67 60
74 35 104
76 0 80
76 7 120
76 9 144
76 15 32
76 16 159
76 17 174
76 22 158
76 32 136
76 40 34
76 42 153
76 45 162
76 51 189
76 54 147
76 58 172
76 59 163
76 60 100
76 61 171
76 62 194
76 66 96
76 69 60
76 71 97
76 72 81
76 73 64
76 74 198
76 1 123
76 8 42
76 18 45
76 29 101
76 48 197
76 49 190
76 55 158
76 13 20
76 75 35
76 5 194
76 53 85
76 23 76
78 0 73
78 2 125
78 3 76
78 4 179
78 7 30
78 9 63
78 12 100
78 14 77
78 25 45
78 27 163
78 28 72
78 30 78
78 31 16
78 38 143
78 39 17
78 40 123
78 42 60
78 43 70
78 45 46
78 46 199
78 60 174
78 61 76
78 62 200
78 65 123
78 66 18
78 68 68
78 71 99
78 72 17
78 76 110
78 1 28
78 8 41
78 11 157
78 19 88
78 37 81
78 41 65
78 48 143
78 55 132
78 10 89
78 21 143
78 47 110
78 77 178
78 5 73
78 33 183
78 23 139
78 52 111
78 26 123
79 0 115
79 4 18
79 7 184
79 16 184
79 20 25
79 25 143
79 28 101
79 31 145
79 32 49
79 34 173
79 36 40
79 39 17
79 42 60
79 44 130
79 45 199
79 46 87
79 51 107
79 54 43
79 59 30
79 65 128
79 66 180
79 68 145
79 69 69
79 71 36
79 74 154
79 11 85
79 18 153
79 19 119
79 29 45
79 10 18
79 13 61
79 21 85
79 75 97
79 33 83
79 57 68
79 52 130
79 6 191
81 0 29
81 7 108
81 9 175
81 12 96
81 15 173
81 17 83
81 22 143
81 25 136
81 27 175
81 30 157
81 32 163
81 42 68
81 44 99
81 46 55
81 50 162
81 56 16
81 59 66
81 60 193
81 62 28
81 68 126
81 71 105
81 72 161
81 73 129
81 79 83
81 11 89
81 18 24
81 19 37
81 37 118
81 41 42
81 70 177
81 67 117
81 75 66
81 33 27
81 35 108
81 53 199
81 57 165
81 6 77
82 0 87
82 9 146
82 14 141
82 15 75
82 20 73
82 22 144
82 24 146
82 25 147
82 27 119
82 28 139
82 32 17
82 36 20
82 40 44
82 42 132
82 43 93
82 44 81
82 45 170
82 56 27
82 61 180
82 62 131
82 66 27
82 69 177
82 73 88
82 78 167
82 79 135
82 81 48
82 11 82
82 18 87
82 41 153
82 48 192
82 55 186
82 64 14
82 70 104
82 13 153
82 21 153
82 5 196
82 33 174
82 35 182
82 53 99
82 23 30
84 0 196
84 3 157
84 4 111
84 9 13
84 17 117
84 25 163
84 27 72
84 28 187
84 34 200
84 36 129
84 38 97
84 40 127
84 43 71
84 44 73
84 45 126
84 51 50
84 54 42
84 56 59
84 60 23
84 61 62
84 66 118
84 69 23
84 71 46
84 73 93
84 74 164
84 79 163
84 81 186
84 82 140
84 11 176
84 55 166
84 70 27
84 10 197
84 13 163
84 21 64
84 67 163
84 75 146
84 77 13
84 80 67
84 33 173
84 53 25
84 52 190
84 83 121
84 6 18
84 26 25
85 0 102
85 2 68
85 3 36
85 4 133
85 7 177
85 9 127
85 14 63
85 15 140
85 16 67
85 17 11
85 20 158
85 24 139
85 25 167
85 34 175
85 39 43
85 40 158
85 42 119
85 44 40
85 45 120
85 51 64
85 58 194
85 61 136
85 63 102
85 65 151
85 68 25
85 72 178
85 73 122
85 78 186
85 1 109
85 8 21
85 11 92
85 18 110
85 29 34
85 37 74
85 55 94
85 70 28
85 47 11
85 77 170
85 5 183
85 33 109
85 35 200
85 23 89
85 52 137
85 83 115
85 26 116
87 0 77
87 2 83
87 3 126
87 4 148
87 7 34
87 15 196
87 17 128
87 22 54
87 24 16
87 27 67
87 28 124
87 30 105
87 31 143
87 32 105
87 36 171
87 38 122
87 44 100
87 46 89
87 50 137
87 51 46
87 59 85
87 63 163
87 65 75
87 68 134
87 71 72
87 73 16
87 74 108
87 78 88
87 79 88
87 81 139
87 82 88
87 84 134
87 85 166
87 8 108
87 11 56
87 19 142
87 29 108
87 41 48
87 49 49
87 64 28
87 10 19
87 13 139
87 47 71
87 77 198
87 33 53
87 53 73
87 23 158
87 83 190
87 6 90
89 0 124
89 3 64
89 4 48
89 7 71
89 12 51
89 14 174
89 15 106
89 16 103
89 24 130
89 25 124
89 28 197
89 30 93
89 31 54
89 38 156
89 39 150
89 42 134
89 43 140
89 44 10
89 45 107
89 46 26
89 58 38
89 59 147
89 61 38
89 62 59
89 65 112
89 68 191
89 71 20
89 72 85
89 73 35
89 74 90
89 82 102
89 85 61
89 1 27
89 11 146
89 18 27
89 41 29
89 48 140
89 49 78
89 86 133
89 21 109
89 47 109
89 75 152
89 80 20
89 23 186
89 52 147
89 83 98
89 6 41
92 0 26
92 2 150
92 3 103
92 7 116
92 14 132
92 17 67
92 22 190
92 24 20
92 25 193
92 27 36
92 28 137
92 30 41
92 36 41
92 39 142
92 42 23
92 45 61
92 46 31
92 50 173
92 56 158
92 58 145
92 59 19
92 63 133
92 65 74
92 68 41
92 69 60
92 74 40
92 82 155
92 84 70
92 85 56
92 87 184
92 1 11
92 8 180
92 11 90
92 19 78
92 37 89
92 41 36
92 64 97
92 70 163
92 90 189
92 47 152
92 80 60
92 33 143
92 53 186
92 88 114
92 52 38
92 83 49
92 6 56
92 91 87
93 0 11
93 12 116
93 20 132
93 24 169
93 25 108
93 31 158
93 32 46
93 36 84
93 38 92
93 39 58
93 40 129
93 42 20
93 44 28
93 46 171
93 56 85
93 58 118
93 60 175
93 62 143
93 63 107
93 69 71
93 71 179
93 73 129
93 74 129
93 81 86
93 85 95
93 1 14
93 18 86
93 49 134
93 86 51
93 13 126
93 67 10
93 80 122
93 33 50
93 53 63
93 88 18
93 52 79
93 6 80
95 0 58
95 2 74
95 3 149
95 4 173
95 7 99
95 9 75
95 14 25
95 16 195
95 20 130
95 24 162
95 27 145
95 28 192
95 31 84
95 36 125
95 38 145
95 42 96
95 43 52
95 44 191
95 45 54
95 58 64
95 59 32
95 62 155
95 65 37
95 66 139
95 68 37
95 71 55
95 73 199
95 74 117
95 76 21
95 81 111
95 87 22
95 92 26
95 93 186
95 1 123
95 11 95
95 18 129
95 19 179
95 29 118
95 37 136
95 41 31
95 64 46
95 70 65
95 90 102
95 94 56
95 13 47
95 21 181
95 47 111
95 75 160
95 77 63
95 80 167
95 53 58
95 83 120
95 6 157
95 26 119
98 0 178
98 2 193
98 12 172
98 15 198
98 17 199
98 20 178
98 24 106
98 25 144
98 30 170
98 31 82
98 32 16
98 36 72
98 40 51
98 42 139
98 46 179
98 51 74
98 62 138
98 63 155
98 65 114
98 69 137
98 79 136
98 81 153
98 82 160
98 84 76
98 85 34
98 87 93
98 89 35
98 95 59
98 11 16
98 18 10
98 37 116
98 41 130
98 49 21
98 55 21
98 64 21
98 90 72
98 94 79
98 21 12
98 47 15
98 80 164
98 33 78
98 53 90
98 57 61
98 88 36
98 83 54
98 6 128
98 91 132
100 0 143
100 3 50
100 4 181
100 9 107
100 12 117
100 15 39
100 17 57
100 20 187
100 22 107
100 24 96
100 31 179
100 36 87
100 38 12
100 39 100
100 40 154
100 51 46
100 54 69
100 56 193
100 58 46
100 59 117
100 69 91
100 71 101
100 72 44
100 73 191
100 74 54
100 79 42
100 82 174
100 92 163
100 93 145
100 95 85
100 8 35
100 29 89
100 49 31
100 55 121
100 64 85
100 70 65
100 86 158
100 90 171
100 67 51
100 80 11
100 96 26
100 99 161
100 5 44
100 33 134
100 35 136
100 53 192
100 57 167
100 23 183
100 26 194
100 91 54
101 0 123
101 2 82
101 3 112
101 4 52
101 9 143
101 16 95
101 17 77
101 20 49
101 25 72
101 32 103
101 34 155
101 38 176
101 39 77
101 40 24
101 42 135
101 44 39
101 54 166
101 60 45
101 62 98
101 68 179
101 69 19
101 72 59
101 73 191
101 76 24
101 78 74
101 81 182
101 87 183
101 92 24
101 95 157
101 11 150
101 49 52
101 64 19
101 70 151
101 86 49
101 94 135
101 10 17
101 13 147
101 21 145
101 47 194
101 67 57
101 75 111
101 77 70
101 80 200
101 96 121
101 99 42
101 5 171
101 35 32
101 52 160
101 83 90
101 6 148
103 0 39
103 2 74
103 7 143
103 9 128
103 15 140
103 16 37
103 22 123
103 25 176
103 27 156
103 30 10
103 31 137
103 32 10
103 39 78
103 40 86
103 42 18
103 43 18
103 45 12
103 46 89
103 50 138
103 51 114
103 54 142
103 61 21
103 62 170
103 66 27
103 68 52
103 71 139
103 73 61
103 74 88
103 79 80
103 81 155
103 84 76
103 87 100
103 92 153
103 93 116
103 95 195
103 1 186
103 18 92
103 48 149
103 86 146
103 13 110
103 21 13
103 47 118
103 75 90
103 99 35
103 33 17
103 35 55
103 83 82
103 6 166
103 26 182
103 91 120
104 0 155
104 4 111
104 7 144
104 9 71
104 16 93
104 28 150
104 30 116
104 32 74
104 34 84
104 38 28
104 43 114
104 44 171
104 45 39
104 51 117
104 56 146
104 59 153
104 60 134
104 61 81
104 63 70
104 73 167
104 74 183
104 78 142
104 79 173
104 84 62
104 92 64
104 93 188
104 100 80
104 101 180
104 103 154
104 8 134
104 18 43
104 37 122
104 49 157
104 55 171
104 64 17
104 90 44
104 47 42
104 67 83
104 26 149
104 102 109
105 0 66
105 2 84
105 3 60
105 4 112
105 15 24
105 24 121
105 31 178
105 36 158
105 38 102
105 39 182
105 42 81
105 44 170
105 45 141
105 50 193
105 51 125
105 56 188
105 58 144
105 59 176
105 60 41
105 65 29
105 73 55
105 74 142
105 78 126
105 81 87
105 84 113
105 87 59
105 92 186
105 95 199
105 100 60
105 101 71
105 103 139
105 104 100
105 49 168
105 86 74
105 90 16
105 21 170
105 75 154
105 77 123
105 96 169
105 5 63
105 33 108
105 35 173
105 53 120
105 57 108
105 88 167
105 83 57
105 6 67
105 26 108
105 102 155
108 0 43
108 12 186
108 14 68
108 15 56
108 16 13
108 20 24
108 24 83
108 25 97
108 28 141
108 30 47
108 31 29
108 32 117
108 36 184
108 38 120
108 39 88
108 40 147
108 42 141
108 45 30
108 50 31
108 51 61
108 56 108
108 59 144
108 60 46
108 62 75
108 65 131
108 66 92
108 69 65
108 72 123
108 73 165
108 74 93
108 78 53
108 79 118
108 82 18
108 95 137
108 100 174
108 101 26
108 103 153
108 104 145
108 105 186
108 1 111
108 19 21
108 29 162
108 37 165
108 41 97
108 48 199
108 70 146
108 90 101
108 94 82
108 13 199
108 47 74
108 80 134
108 97 100
108 99 187
108 33 157
108 53 52
108 57 14
108 106 167
108 23 158
108 83 21
108 6 11
108 26 80
108 107 51
110 0 173
110 2 184
110 4 157
110 9 86
110 12 161
110 14 110
110 15 196
110 16 71
110 20 27
110 24 173
110 25 167
110 28 103
110 31 104
110 32 199
110 34 102
110 38 68
110 43 14
110 46 105
110 51 135
110 56 108
110 58 19
110 60 131
110 61 46
110 72 187
110 73 26
110 78 64
110 79 96
110 82 105
110 85 173
110 87 197
110 89 82
110 98 53
110 100 149
110 104 172
110 105 48
110 108 49
110 11 83
110 19 29
110 41 147
110 49 28
110 64 25
110 10 160
110 13 27
110 96 39
110 97 147
110 5 43
110 35 146
110 53 43
110 88 97
110 23 136
110 52 100
110 6 174
110 91 136
110 107 78
110 109 148
112 0 141
112 2 56
112 3 179
112 4 54
112 7 46
112 9 10
112 17 196
112 20 65
112 30 144
112 36 174
112 38 46
112 44 75
112 45 141
112 46 131
112 51 28
112 54 101
112 61 153
112 62 60
112 63 194
112 66 36
112 71 67
112 73 13
112 74 115
112 76 163
112 78 14
112 79 19
112 82 140
112 84 61
112 87 190
112 89 49
112 92 18
112 93 65
112 95 146
112 101 110
112 108 153
112 110 200
112 1 15
112 8 47
112 11 152
112 19 79
112 29 44
112 37 56
112 41 200
112 49 32
112 55 132
112 70 51
112 13 69
112 47 181
112 77 131
112 99 53
112 5 158
112 33 182
112 53 107
112 88 132
112 23 19
112 52 133
112 83 178
112 107 38
115 0 94
115 3 23
115 4 16
115 12 150
115 14 109
115 15 117
115 16 57
115 17 148
115 20 34
115 22 181
115 24 190
115 25 75
115 30 193
115 31 93
115 36 110
115 38 80
115 39 134
115 45 35
115 59 113
115 61 160
115 62 11
115 63 184
115 66 37
115 69 153
115 72 90
115 73 87
115 78 86
115 79 82
115 81 38
115 82 155
115 84 133
115 85 61
115 87 106
115 93 114
115 95 128
115 98 165
115 103 153
115 104 180
115 110 61
115 1 81
115 11 129
115 18 19
115 19 99
115 37 42
115 48 92
115 55 109
115 70 50
115 47 10
115 67 179
115 75 143
115 77 127
115 96 133
115 97 144
115 99 149
115 111 191
115 33 177
115 35 58
115 53 43
115 106 191
115 114 87
115 23 54
115 52 83
115 6 190
115 26 58
115 107 182
118 0 160
118 2 138
118 3 59
118 12 133
118 14 137
118 16 55
118 17 137
118 22 67
118 24 22
118 25 131
118 27 124
118 31 69
118 36 120
118 40 46
118 44 134
118 50 74
118 51 89
118 54 72
118 56 18
118 60 79
118 61 80
118 63 144
118 65 30
118 66 35
118 69 123
118 71 147
118 74 195
118 76 68
118 79 192
118 82 140
118 84 150
118 93 96
118 95 161
118 100 19
118 103 157
118 104 27
118 105 89
118 110 16
118 8 143
118 11 151
118 19 33
118 41 166
118 48 36
118 55 139
118 64 93
118 90 175
118 94 140
118 113 83
118 116 33
118 10 11
118 21 14
118 67 85
118 75 12
118 80 197
118 96 36
118 97 180
118 99 36
118 111 189
118 117 175
118 5 47
118 33 77
118 57 134
118 107 73
118 109 21
118 102 67
121 0 192
121 4 190
121 7 83
121 12 194
121 14 29
121 15 145
121 17 43
121 20 191
121 22 49
121 24 18
121 27 115
121 31 105
121 36 131
121 40 104
121 43 67
121 44 17
121 45 90
121 50 198
121 51 88
121 54 150
121 56 199
121 58 139
121 62 13
121 65 101
121 68 17
121 69 21
121 72 163
121 73 100
121 76 43
121 78 114
121 79 23
121 81 27
121 82 152
121 85 85
121 87 142
121 89 198
121 92 165
121 93 172
121 95 192
121 98 188
121 100 105
121 108 106
121 110 81
121 112 54
121 115 119
121 11 117
121 29 183
121 37 57
121 41 154
121 49 19
121 55 89
121 70 61
121 86 170
121 94 25
121 113 155
121 116 176
121 10 52
121 21 148
121 67 73
121 75 12
121 96 131
121 99 140
121 88 127
121 106 38
121 114 31
121 83 62
121 6 64
121 26 105
121 109 88
122 0 34
122 2 130
122 4 144
122 12 187
122 14 173
122 16 113
122 17 173
122 20 73
122 24 68
122 25 167
122 30 91
122 31 177
122 32 80
122 34 121
122 39 78
122 40 55
122 43 189
122 44 45
122 45 145
122 50 124
122 51 141
122 58 75
122 59 66
122 60 129
122 62 142
122 65 183
122 68 58
122 69 197
122 71 112
122 73 41
122 78 154
122 79 123
122 81 16
122 82 186
122 84 58
122 87 111
122 92 123
122 93 14
122 95 155
122 98 132
122 101 47
122 104 125
122 112 162
122 115 100
122 121 50
122 18 65
122 41 178
122 49 166
122 55 147
122 70 39
122 86 175
122 94 55
122 116 69
122 119 71
122 10 188
122 13 144
122 47 142
122 75 145
122 80 78
122 96 198
122 117 164
122 5 53
122 33 66
122 35 72
122 53 28
122 57 13
122 106 161
122 52 111
122 6 120
122 26 74
122 109 100
122 102 54
124 0 117
124 2 45
124 3 72
124 7 108
124 12 168
124 14 10
124 15 157
124 17 144
124 22 200
124 32 171
124 36 119
124 40 176
124 42 42
124 43 130
124 44 144
124 51 144
124 54 126
124 56 126
124 61 144
124 63 85
124 68 60
124 79 100
124 87 171
124 92 31
124 93 72
124 95 91
124 98 28
124 101 114
124 103 200
124 105 74
124 108 188
124 110 79
124 121 130
124 122 172
124 8 36
124 18 122
124 19 175
124 29 39
124 37 20
124 41 92
124 55 154
124 70 61
124 86 98
124 94 109
124 113 46
124 116 132
124 119 93
124 120 82
124 67 158
124 75 83
124 77 189
124 96 76
124 97 63
124 117 110
124 53 57
124 52 97
124 83 93
124 26 126
127 0 42
127 3 94
127 4 78
127 9 57
127 12 175
127 15 106
127 16 27
127 17 104
127 20 109
127 22 53
127 24 14
127 25 166
127 30 85
127 31 187
127 32 141
127 34 113
127 38 87
127 44 26
127 45 178
127 46 91
127 50 196
127 54 167
127 58 135
127 59 24
127 60 86
127 61 67
127 65 105
127 68 183
127 69 112
127 78 78
127 81 73
127 84 105
127 92 196
127 95 18
127 98 165
127 100 91
127 103 181
127 104 115
127 105 54
127 108 39
127 110 17
127 118 70
127 122 119
127 124 78
127 8 97
127 19 74
127 49 14
127 55 43
127 94 107
127 113 60
127 119 107
127 10 82
127 21 179
127 47 154
127 75 21
127 77 57
127 80 151
127 97 88
127 99 168
127 111 115
127 35 176
127 53 91
127 114 57
127 26 62
127 91 162
127 109 30
129 0 75
