param n := 500;
param r := 499
param c := 
92 83 74
92 84 45
92 86 116
92 90 60
92 5 71
92 11 151
92 16 74
92 19 60
92 20 101
92 23 90
92 26 164
92 28 23
92 30 147
92 38 109
92 41 160
92 44 51
92 52 28
92 60 86
92 63 133
92 66 153
92 67 123
92 76 170
92 79 18
92 3 170
92 12 136
92 34 49
92 46 168
92 61 164
92 65 189
92 75 76
92 82 31
92 40 88
92 62 158
92 18 36
92 71 159
92 48 198
92 81 126
96 0 57
96 29 27
96 32 169
96 36 47
96 45 32
96 51 147
96 57 144
96 59 188
96 69 108
96 70 14
96 77 16
96 80 156
96 85 99
96 90 28
96 1 183
96 15 121
96 16 139
96 19 66
96 23 198
96 26 165
96 28 27
96 38 54
96 44 172
96 60 11
96 63 53
96 67 59
96 87 195
96 93 135
96 94 107
96 6 192
96 75 54
96 88 127
96 27 160
96 40 54
96 42 44
96 62 105
96 68 192
96 7 10
96 24 31
96 71 93
97 0 27
97 4 134
97 8 37
97 9 49
97 13 84
97 14 70
97 25 12
97 36 33
97 45 126
97 50 142
97 55 176
97 57 168
97 59 188
97 69 180
97 70 159
97 72 103
97 80 108
97 84 119
97 86 193
97 92 73
97 5 106
97 16 13
97 19 164
97 21 120
97 23 131
97 28 51
97 33 44
97 67 159
97 89 105
97 94 54
97 3 98
97 6 199
97 12 103
97 46 71
97 65 78
97 75 120
97 82 168
97 88 38
97 42 27
97 68 109
97 24 130
97 71 15
101 0 179
101 2 175
101 9 38
101 22 146
101 29 141
101 31 76
101 32 125
101 45 68
101 55 94
101 64 199
101 72 171
101 73 176
101 74 113
101 80 24
101 85 118
101 86 97
101 92 102
101 96 195
101 97 131
101 5 187
101 11 69
101 16 20
101 23 175
101 26 72
101 33 30
101 37 113
101 41 54
101 52 61
101 60 87
101 63 34
101 66 176
101 79 59
101 87 68
101 89 41
101 94 83
101 3 16
101 6 169
101 34 105
101 46 10
101 61 121
101 75 150
101 88 181
101 100 75
101 27 36
101 42 198
101 62 105
101 68 149
101 95 102
101 7 160
101 17 87
101 81 62
102 0 115
102 8 15
102 9 156
102 13 155
102 22 140
102 25 196
102 29 199
102 32 118
102 35 94
102 45 182
102 50 176
102 51 92
102 53 19
102 54 48
102 55 114
102 57 66
102 58 58
102 64 57
102 69 166
102 72 145
102 78 60
102 83 40
102 85 187
102 96 76
102 97 162
102 1 180
102 5 106
102 11 92
102 15 186
102 16 167
102 19 125
102 20 177
102 26 186
102 28 129
102 30 125
102 37 178
102 56 75
102 66 29
102 67 48
102 87 44
102 3 122
102 6 31
102 12 14
102 88 99
102 100 108
102 62 32
102 24 25
102 18 168
102 17 70
102 71 178
102 81 191
104 0 56
104 8 100
104 13 145
104 14 72
104 22 10
104 29 126
104 31 159
104 32 93
104 43 27
104 47 152
104 49 160
104 53 41
104 54 175
104 57 98
104 74 128
104 80 10
104 84 92
104 85 32
104 101 56
104 102 92
104 5 183
104 20 121
104 21 159
104 26 182
104 28 24
104 37 29
104 38 55
104 52 197
104 56 50
104 63 94
104 89 137
104 98 146
104 6 67
104 34 107
104 46 94
104 61 133
104 65 59
104 75 77
104 82 182
104 88 185
104 100 39
104 24 144
104 17 162
104 71 95
104 48 193
110 0 158
110 2 135
110 4 35
110 8 41
110 10 71
110 13 142
110 25 160
110 31 178
110 51 93
110 53 173
110 55 20
110 77 173
110 80 193
110 83 102
110 84 108
110 85 142
110 96 14
110 97 92
110 104 191
110 1 109
110 5 173
110 11 146
110 15 111
110 16 180
110 19 125
110 21 58
110 28 83
110 33 152
110 37 20
110 52 98
110 56 138
110 67 123
110 76 69
110 79 154
110 87 44
110 91 179
110 93 161
110 103 176
110 6 194
110 46 21
110 61 113
110 99 200
110 109 49
110 42 178
110 95 187
110 7 157
110 24 52
110 71 95
111 0 162
111 2 127
111 8 31
111 9 71
111 13 13
111 29 141
111 32 120
111 35 81
111 36 183
111 43 79
111 45 191
111 49 66
111 50 112
111 73 29
111 74 112
111 84 14
111 86 108
111 90 200
111 92 129
111 96 65
111 110 104
111 1 49
111 5 199
111 15 59
111 19 141
111 20 78
111 23 65
111 33 175
111 37 101
111 39 123
111 44 45
111 66 66
111 79 102
111 87 80
111 91 158
111 94 100
111 98 95
111 3 115
111 6 96
111 61 103
111 88 133
111 40 77
111 62 198
111 68 125
111 24 128
111 18 189
111 71 51
113 0 90
113 2 191
113 4 25
113 8 48
113 9 108
113 14 154
113 29 70
113 31 107
113 32 120
113 45 80
113 47 136
113 49 160
113 54 112
113 64 33
113 69 103
113 70 175
113 72 33
113 74 135
113 77 22
113 83 128
113 84 166
113 86 110
113 90 160
113 102 29
113 111 66
113 19 34
113 28 126
113 30 179
113 39 78
113 44 118
113 56 10
113 60 55
113 66 60
113 67 163
113 76 96
113 79 51
113 87 153
113 89 167
113 91 52
113 94 189
113 105 23
113 112 108
113 3 93
113 6 169
113 12 24
113 34 83
113 46 77
113 61 56
113 82 82
113 88 130
113 99 91
113 100 22
113 107 92
113 109 134
113 27 114
113 40 28
113 42 66
113 68 49
113 95 46
113 7 143
113 24 76
113 18 84
114 0 80
114 2 157
114 4 157
114 9 91
114 10 42
114 13 148
114 14 24
114 22 97
114 25 124
114 29 134
114 31 199
114 35 58
114 36 48
114 43 41
114 64 39
114 73 22
114 80 109
114 85 140
114 90 74
114 96 76
114 97 148
114 101 200
114 102 150
114 104 74
114 110 68
114 111 131
114 5 152
114 11 99
114 15 49
114 16 77
114 21 156
114 23 83
114 41 140
114 44 161
114 60 197
114 63 101
114 66 132
114 67 113
114 87 181
114 89 83
114 91 162
114 93 117
114 94 150
114 103 181
114 3 112
114 6 177
114 12 179
114 65 64
114 82 149
114 88 200
114 100 109
114 42 101
114 68 87
114 95 110
114 7 77
114 24 16
114 108 90
114 71 66
114 48 57
114 81 122
117 0 58
117 2 69
117 9 40
117 10 192
117 31 150
117 36 11
117 43 114
117 47 190
117 49 90
117 50 142
117 51 121
117 57 58
117 58 41
117 69 156
117 73 66
117 77 126
117 80 197
117 84 93
117 102 167
117 104 119
117 110 178
117 111 129
117 114 118
117 1 25
117 5 104
117 19 147
117 21 150
117 33 104
117 37 164
117 38 172
117 41 192
117 44 126
117 60 30
117 63 81
117 66 27
117 67 70
117 79 103
117 87 80
117 94 64
117 103 198
117 105 86
117 112 151
117 3 142
117 12 165
117 34 54
117 46 21
117 106 94
117 27 18
117 40 25
117 42 58
117 68 10
117 95 60
117 7 73
117 18 131
117 116 75
118 0 77
118 2 105
118 8 139
118 14 69
118 32 42
118 36 39
118 45 199
118 47 11
118 53 128
118 54 115
118 58 46
118 64 62
118 70 123
118 74 97
118 83 172
118 84 117
118 85 162
118 86 132
118 96 15
118 97 15
118 101 10
118 102 121
118 114 26
118 1 143
118 5 148
118 11 130
118 15 109
118 19 96
118 20 167
118 21 123
118 28 93
118 30 74
118 38 18
118 56 96
118 60 20
118 67 91
118 76 116
118 79 72
118 87 151
118 89 147
118 93 124
118 94 166
118 105 42
118 12 93
118 75 88
118 99 73
118 106 34
118 107 181
118 40 183
118 68 94
118 95 112
118 24 64
118 108 147
118 18 97
118 17 116
118 71 83
118 48 136
118 81 199
119 0 116
119 2 145
119 4 179
119 14 43
119 35 151
119 47 68
119 51 114
119 53 14
119 55 198
119 57 92
119 58 199
119 59 75
119 70 157
119 73 168
119 77 128
119 78 191
119 83 13
119 85 80
119 86 152
119 90 109
119 92 127
119 102 170
119 104 54
119 110 180
119 111 143
119 113 31
119 118 176
119 5 171
119 15 61
119 16 118
119 20 82
119 28 37
119 37 64
119 38 152
119 44 133
119 56 135
119 63 179
119 79 69
119 87 70
119 89 84
119 91 17
119 112 34
119 12 79
119 34 143
119 61 42
119 65 90
119 75 79
119 82 141
119 88 54
119 100 171
119 106 79
119 107 101
119 109 91
119 27 150
119 40 142
119 42 121
119 62 45
119 68 58
119 7 73
119 18 128
119 71 170
120 0 36
120 8 136
120 13 200
120 14 57
120 29 22
120 36 47
120 43 193
120 51 28
120 55 157
120 58 138
120 70 12
120 73 192
120 74 67
120 78 100
120 86 50
120 97 86
120 104 119
120 113 27
120 11 103
120 15 188
120 16 108
120 19 13
120 20 95
120 28 83
120 33 183
120 37 189
120 44 29
120 52 59
120 63 70
120 76 111
120 87 50
120 89 192
120 94 26
120 98 198
120 3 149
120 12 156
120 34 133
120 82 167
120 99 22
120 100 95
120 107 10
120 115 77
120 68 135
120 24 119
120 108 17
120 81 151
122 0 164
122 4 69
122 8 159
122 9 82
122 10 189
122 22 19
122 25 192
122 29 159
122 32 122
122 36 124
122 45 70
122 47 190
122 50 65
122 53 68
122 54 41
122 55 19
122 58 14
122 59 55
122 72 36
122 73 144
122 83 32
122 84 83
122 86 198
122 96 148
122 102 13
122 104 192
122 110 173
122 113 97
122 117 176
122 118 51
122 1 67
122 19 112
122 21 97
122 28 17
122 30 77
122 33 156
122 37 147
122 41 39
122 44 13
122 52 18
122 56 55
122 66 194
122 67 62
122 76 156
122 79 21
122 87 140
122 89 69
122 91 65
122 93 144
122 94 32
122 98 167
122 112 105
122 3 139
122 6 29
122 46 181
122 99 24
122 100 113
122 106 129
122 62 155
122 68 113
122 24 97
122 18 196
122 116 163
122 17 50
122 71 17
122 81 98
122 121 63
124 0 174
124 8 86
124 10 54
124 13 133
124 25 87
124 31 165
124 32 169
124 35 40
124 45 27
124 49 113
124 54 148
124 55 117
124 58 21
124 64 79
124 69 34
124 70 44
124 72 185
124 74 196
124 77 180
124 78 120
124 83 154
124 84 136
124 90 126
124 92 35
124 96 132
124 102 108
124 104 171
124 110 181
124 111 100
124 114 167
124 117 66
124 118 139
124 120 125
124 122 139
124 5 140
124 11 106
124 21 137
124 28 104
124 30 52
124 38 133
124 39 149
124 52 182
124 56 33
124 60 57
124 63 24
124 66 76
124 67 179
124 76 192
124 79 109
124 87 117
124 89 21
124 91 45
124 103 98
124 6 128
124 12 108
124 46 95
124 61 184
124 65 129
124 75 39
124 82 188
124 99 96
124 106 79
124 115 104
124 42 88
124 62 26
124 95 198
124 7 14
124 108 198
124 116 125
124 17 67
124 48 58
124 121 96
125 0 68
125 2 81
125 8 140
125 9 61
125 10 137
125 14 89
125 29 85
125 31 77
125 35 139
125 43 50
125 45 100
125 47 94
125 51 40
125 53 156
125 58 28
125 72 157
125 85 69
125 90 14
125 92 134
125 96 152
125 101 102
125 104 78
125 111 108
125 114 110
125 119 126
125 120 55
125 122 186
125 1 76
125 11 169
125 16 169
125 19 13
125 20 57
125 28 46
125 33 111
125 37 119
125 38 146
125 41 125
125 52 116
125 56 134
125 63 169
125 67 128
125 87 191
125 91 112
125 94 126
125 98 159
125 103 77
125 123 158
125 3 17
125 6 103
125 34 112
125 46 81
125 61 44
125 75 180
125 100 156
125 106 76
125 107 109
125 62 193
125 68 32
125 108 91
125 116 17
125 17 26
125 48 12
125 121 32
129 0 139
129 2 10
129 4 28
129 8 140
129 13 82
129 14 85
129 22 95
129 25 50
129 32 94
129 35 125
129 43 39
129 45 33
129 47 98
129 55 29
129 59 145
129 64 154
129 69 33
129 70 36
129 72 140
129 77 22
129 78 200
129 80 63
129 86 12
129 90 174
129 92 42
129 97 146
129 102 159
129 104 200
129 113 47
129 114 74
129 117 62
129 122 51
129 124 78
129 1 17
129 5 152
129 15 55
129 16 37
129 20 186
129 33 149
129 37 11
129 38 175
129 44 192
129 52 33
129 76 160
129 79 42
129 87 191
129 89 15
129 91 134
129 112 49
129 123 68
129 126 114
129 128 156
129 3 95
129 46 82
129 61 194
129 65 157
129 99 29
129 115 41
129 27 186
129 40 75
129 42 135
129 95 89
129 127 32
129 7 27
129 24 131
129 108 77
129 18 107
129 116 159
129 17 199
129 121 89
133 0 95
133 2 169
133 4 141
133 8 89
133 9 105
133 10 164
133 13 67
133 14 86
133 22 145
133 25 29
133 29 32
133 32 53
133 35 80
133 36 54
133 45 99
133 50 91
133 54 132
133 72 29
133 73 180
133 83 113
133 84 54
133 85 49
133 90 72
133 97 145
133 102 110
133 104 128
133 114 51
133 117 12
133 122 127
133 129 29
133 5 196
133 11 137
133 15 28
133 21 198
133 23 60
133 26 99
133 28 183
133 33 99
133 39 88
133 41 33
133 44 148
133 52 93
133 56 156
133 66 113
133 87 15
133 89 153
133 94 23
133 98 46
133 123 112
133 126 173
133 130 172
133 131 35
133 3 195
133 6 165
133 65 130
133 99 69
133 100 33
133 106 144
133 109 36
133 115 138
133 40 107
133 68 57
133 108 111
133 116 45
133 17 158
133 71 12
133 48 44
135 0 129
135 8 47
135 9 99
135 14 192
135 22 86
135 29 102
135 31 198
135 32 123
135 35 45
135 43 188
135 49 181
135 50 124
135 53 112
135 54 112
135 55 168
135 57 71
135 59 69
135 64 67
135 69 76
135 70 158
135 72 98
135 73 170
135 74 199
135 77 143
135 80 188
135 83 26
135 84 105
135 85 89
135 86 50
135 92 46
135 96 38
135 113 122
135 119 181
135 120 80
135 122 33
135 125 78
135 133 123
135 15 36
135 19 58
135 20 68
135 39 192
135 44 79
135 52 135
135 60 52
135 79 29
135 87 103
135 91 83
135 103 95
135 112 60
135 130 169
135 131 111
135 132 25
135 12 184
135 75 163
135 82 59
135 99 158
135 100 61
135 106 139
135 107 79
135 40 60
135 42 43
135 68 67
135 24 124
135 81 115
136 0 149
136 4 183
136 9 189
136 13 69
136 14 139
136 25 82
136 29 25
136 31 178
136 35 81
136 36 60
136 43 36
136 45 14
136 47 17
136 49 135
136 50 28
136 51 92
136 53 143
136 57 108
136 58 102
136 64 38
136 70 177
136 73 86
136 77 185
136 84 10
136 90 183
136 96 140
136 97 57
136 102 72
136 111 102
136 119 180
136 120 101
136 122 59
136 125 101
136 133 88
136 16 37
136 19 167
136 20 194
136 26 124
136 28 149
136 38 125
136 41 36
136 52 179
136 56 132
136 63 141
136 79 130
136 89 52
136 91 129
136 93 139
136 94 19
136 103 22
136 105 134
136 112 134
136 126 171
136 128 186
136 130 194
136 131 38
136 34 39
136 46 44
136 65 58
136 75 53
136 115 183
136 134 34
136 42 18
136 95 48
136 17 27
136 71 14
136 48 59
136 121 101
137 0 118
137 2 159
137 8 126
137 13 72
137 14 124
137 22 76
137 25 96
137 29 28
137 31 64
137 35 145
137 36 52
137 43 192
137 45 72
137 47 99
137 53 74
137 54 80
137 55 174
137 57 156
137 58 65
137 69 113
137 72 38
137 73 196
137 77 40
137 78 75
137 83 104
137 86 151
137 92 192
137 104 128
137 113 30
137 119 101
137 122 183
137 124 185
137 125 115
137 129 162
137 133 66
137 136 129
137 16 119
137 26 130
137 28 100
137 30 199
137 41 183
137 44 89
137 56 70
137 60 79
137 66 121
137 67 163
137 76 105
137 87 72
137 103 109
137 112 144
137 128 18
137 6 65
137 12 178
137 34 16
137 46 197
137 61 72
137 75 13
137 82 121
137 106 28
137 109 17
137 115 193
137 27 16
137 40 144
137 42 183
137 95 141
137 127 24
137 108 84
137 18 17
137 17 53
137 81 30
139 0 56
139 2 80
139 4 45
139 8 181
139 14 48
139 22 110
139 29 116
139 36 92
139 47 35
139 49 55
139 50 174
139 57 122
139 58 119
139 59 10
139 64 157
139 69 95
139 73 127
139 77 149
139 78 67
139 85 51
139 90 54
139 92 116
139 96 177
139 101 106
139 110 184
139 111 180
139 113 122
139 117 162
139 118 79
139 120 114
139 124 113
139 125 102
139 129 80
139 11 26
139 15 84
139 20 115
139 21 175
139 23 172
139 30 27
139 33 155
139 37 110
139 44 147
139 52 132
139 56 169
139 60 191
139 66 131
139 79 148
139 93 86
139 94 145
139 98 44
139 105 182
139 126 159
139 128 136
139 132 45
139 138 81
139 6 164
139 12 95
139 46 74
139 65 66
139 75 86
139 82 57
139 99 178
139 100 188
139 106 180
139 134 29
139 27 105
139 40 176
139 62 86
139 68 27
139 95 145
139 7 81
139 18 82
139 17 173
139 71 39
139 48 90
139 121 197
140 0 88
140 4 31
140 8 192
140 13 22
140 14 106
140 22 36
140 25 57
140 29 182
140 32 134
140 36 36
140 43 101
140 50 50
140 53 10
140 54 57
140 55 98
140 59 157
140 69 127
140 70 64
140 74 61
140 78 187
140 83 76
140 85 105
140 86 79
140 120 68
140 122 38
140 135 13
140 1 12
140 11 136
140 15 20
140 19 135
140 20 49
140 21 72
140 23 116
140 28 149
140 30 76
140 33 94
140 37 49
140 38 28
140 41 12
140 52 27
140 56 134
140 79 73
140 87 184
140 91 87
140 94 114
