param n := 500;
param r := 499
param c := 
51 25 152
51 30 31
51 33 191
51 36 122
51 39 95
51 40 164
51 44 125
51 12 78
51 17 157
51 28 113
51 35 164
51 37 142
51 4 77
51 5 180
51 10 187
51 26 86
51 32 74
51 48 105
51 50 61
51 31 177
54 0 194
54 9 11
54 16 123
54 18 102
54 20 34
54 21 83
54 27 138
54 36 190
54 40 31
54 43 62
54 44 78
54 49 84
54 51 123
54 6 166
54 14 40
54 17 135
54 22 164
54 23 180
54 28 161
54 29 186
54 37 79
54 42 188
54 47 16
54 4 150
54 48 111
54 53 98
54 31 83
55 0 34
55 2 129
55 7 69
55 9 45
55 11 95
55 15 116
55 16 13
55 18 143
55 25 60
55 34 36
55 36 99
55 40 159
55 41 135
55 44 45
55 46 78
55 49 127
55 54 56
55 6 134
55 12 175
55 17 200
55 23 71
55 29 65
55 42 26
55 47 77
55 4 24
55 26 67
55 32 35
55 48 161
55 53 10
55 38 168
55 50 99
55 13 29
55 31 69
56 0 50
56 1 61
56 2 81
56 3 112
56 9 13
56 11 187
56 16 22
56 24 85
56 25 82
56 27 108
56 30 84
56 39 140
56 41 194
56 45 175
56 46 153
56 49 171
56 6 86
56 17 148
56 35 179
56 37 71
56 42 90
56 47 73
56 52 57
56 4 58
56 5 159
56 10 91
56 53 82
56 13 58
56 31 186
58 0 84
58 1 20
58 2 41
58 7 86
58 9 136
58 18 113
58 21 132
58 25 72
58 27 133
58 33 187
58 34 26
58 39 35
58 41 16
58 43 82
58 44 126
58 46 22
58 49 11
58 51 83
58 55 89
58 56 154
58 6 68
58 28 165
58 29 26
58 42 99
58 10 132
58 53 130
58 50 106
58 13 95
59 0 111
59 3 187
59 8 98
59 11 25
59 16 183
59 18 105
59 21 168
59 27 120
59 30 141
59 33 29
59 36 169
59 44 86
59 45 72
59 54 127
59 56 76
59 58 54
59 12 14
59 14 10
59 17 184
59 22 86
59 28 132
59 35 147
59 10 61
59 32 100
59 53 197
60 0 200
60 3 196
60 7 37
60 16 98
60 20 180
60 27 124
60 33 55
60 41 10
60 43 178
60 54 109
60 55 62
60 58 118
60 14 175
60 22 54
60 29 59
60 35 125
60 37 64
60 42 54
60 52 164
60 5 93
60 10 17
60 19 110
60 32 11
60 53 37
60 38 24
60 50 110
60 13 28
61 0 175
61 1 136
61 8 42
61 9 194
61 15 179
61 18 84
61 20 41
61 21 134
61 33 168
61 40 51
61 41 113
61 44 91
61 45 12
61 51 166
61 55 129
61 56 198
61 60 49
61 12 44
61 14 28
61 22 74
61 28 182
61 35 48
61 37 145
61 42 24
61 5 158
61 48 17
61 53 180
61 57 145
61 38 185
61 50 139
61 13 92
62 0 102
62 7 58
62 8 23
62 9 107
62 11 101
62 20 49
62 24 75
62 25 181
62 33 164
62 34 33
62 39 122
62 40 52
62 41 17
62 43 65
62 44 96
62 45 139
62 46 29
62 51 123
62 54 167
62 55 164
62 56 153
62 61 58
62 14 166
62 22 178
62 28 104
62 29 129
62 35 129
62 42 153
62 52 105
62 5 53
62 26 72
62 48 113
62 53 187
62 57 126
62 38 116
62 50 15
62 13 94
62 31 18
64 0 178
64 1 155
64 2 168
64 7 100
64 11 108
64 15 162
64 18 179
64 20 184
64 24 178
64 27 164
64 33 96
64 39 53
64 40 170
64 46 49
64 51 156
64 54 42
64 56 121
64 60 57
64 62 88
64 6 119
64 12 142
64 17 110
64 23 112
64 28 42
64 35 120
64 37 40
64 42 53
64 47 116
64 10 83
64 26 141
64 48 191
64 53 159
64 57 191
64 63 104
64 13 189
67 0 156
67 2 133
67 9 24
67 18 30
67 24 24
67 27 198
67 30 167
67 34 146
67 39 25
67 40 97
67 41 184
67 44 71
67 49 102
67 55 195
67 56 44
67 58 66
67 60 65
67 6 167
67 12 62
67 17 172
67 22 160
67 23 83
67 37 52
67 42 27
67 52 113
67 4 61
67 5 194
67 26 27
67 32 134
67 53 169
67 57 147
67 63 138
67 38 149
67 50 74
67 13 173
69 0 75
69 8 191
69 9 181
69 11 191
69 15 95
69 18 116
69 20 107
69 21 170
69 25 130
69 30 48
69 33 98
69 34 115
69 39 139
69 43 31
69 44 164
69 45 98
69 46 122
69 49 145
69 51 149
69 54 151
69 55 173
69 56 109
69 59 168
69 60 158
69 61 115
69 62 177
69 67 38
69 14 128
69 23 132
69 28 134
69 35 120
69 42 29
69 52 36
69 10 63
69 19 35
69 32 200
69 48 146
69 63 18
69 50 124
69 66 27
69 13 109
72 0 111
72 1 34
72 3 145
72 9 75
72 15 104
72 20 89
72 21 16
72 30 96
72 34 95
72 44 132
72 46 130
72 49 100
72 56 67
72 58 40
72 59 150
72 61 129
72 69 144
72 17 93
72 23 28
72 37 18
72 42 180
72 52 46
72 71 34
72 4 102
72 53 114
72 63 51
72 68 157
72 70 146
74 0 138
74 1 197
74 7 79
74 8 137
74 27 151
74 30 156
74 33 34
74 34 48
74 36 15
74 41 186
74 43 183
74 45 136
74 51 106
74 54 57
74 61 163
74 62 192
74 72 44
74 6 109
74 29 190
74 37 73
74 42 178
74 4 143
74 10 183
74 19 111
74 53 95
74 63 166
74 38 46
74 66 60
74 31 156
75 0 61
75 2 128
75 3 137
75 8 31
75 9 36
75 16 49
75 18 72
75 25 30
75 27 38
75 30 113
75 33 107
75 34 139
75 36 69
75 40 65
75 43 172
75 44 57
75 45 192
75 51 110
75 56 77
75 58 39
75 60 61
75 67 111
75 12 154
75 14 45
75 23 132
75 28 193
75 29 44
75 35 140
75 37 125
75 42 148
75 47 13
75 71 75
75 4 111
75 5 157
75 63 130
75 68 107
75 38 87
76 0 110
76 1 17
76 3 146
76 9 133
76 11 193
76 16 200
76 18 45
76 20 114
76 24 157
76 33 115
76 34 115
76 39 78
76 43 74
76 45 142
76 46 166
76 55 116
76 56 169
76 59 150
76 62 128
76 64 181
76 67 166
76 74 196
76 75 93
76 6 47
76 12 97
76 17 52
76 23 161
76 47 176
76 52 53
76 71 89
76 73 121
76 5 44
76 10 114
76 19 125
76 48 77
76 53 146
76 63 52
76 65 181
76 50 179
76 70 198
76 66 86
77 0 32
77 3 145
77 8 47
77 9 110
77 16 153
77 21 85
77 30 18
77 33 117
77 34 169
77 36 119
77 39 33
77 41 48
77 46 191
77 49 136
77 55 183
77 56 16
77 61 170
77 67 115
77 74 155
77 75 79
77 76 192
77 6 170
77 23 119
77 29 81
77 35 146
77 42 27
77 47 168
77 52 72
77 48 198
77 53 53
77 57 17
77 63 108
77 66 14
77 13 163
78 0 168
78 3 116
78 8 36
78 9 118
78 21 47
78 27 105
78 30 37
78 33 57
78 34 98
78 39 134
78 41 16
78 44 125
78 45 34
78 51 187
78 54 34
78 59 152
78 60 78
78 69 176
78 72 42
78 74 70
78 75 163
78 6 63
78 29 32
78 37 61
78 52 27
78 71 158
78 73 171
78 5 39
78 48 142
78 53 125
78 57 119
78 63 75
78 38 88
78 66 17
80 0 164
80 1 61
80 2 152
80 3 111
80 9 77
80 11 156
80 16 137
80 21 48
80 24 17
80 25 71
80 30 13
80 33 118
80 34 137
80 39 182
80 49 30
80 54 170
80 56 172
80 60 197
80 62 143
80 69 109
80 76 101
80 78 156
80 12 119
80 14 44
80 17 114
80 22 107
80 28 132
80 35 163
80 37 153
80 79 154
80 4 96
80 10 46
80 19 126
80 26 66
80 32 100
80 48 80
80 65 71
80 68 10
80 38 40
84 0 79
84 3 125
84 7 76
84 9 16
84 11 12
84 15 175
84 20 96
84 27 184
84 34 178
84 40 29
84 46 165
84 51 47
84 54 169
84 55 148
84 59 44
84 64 81
84 72 200
84 76 63
84 14 53
84 22 109
84 23 69
84 28 159
84 29 26
84 37 165
84 42 134
84 47 64
84 52 50
84 79 103
84 19 129
84 53 19
84 57 14
84 68 75
84 81 20
84 38 92
84 70 191
84 66 79
84 13 73
88 0 46
88 1 71
88 8 73
88 9 91
88 11 63
88 16 108
88 20 176
88 21 133
88 24 161
88 25 126
88 27 33
88 30 87
88 36 28
88 40 165
88 41 77
88 44 138
88 45 76
88 49 62
88 51 114
88 56 72
88 59 149
88 61 185
88 64 139
88 74 188
88 75 53
88 76 200
88 77 12
88 84 128
88 6 67
88 23 109
88 28 69
88 29 189
88 47 55
88 73 61
88 85 55
88 10 26
88 19 122
88 32 175
88 48 24
88 57 168
88 65 17
88 68 139
88 81 85
88 38 29
88 13 106
88 31 50
89 0 23
89 2 90
89 3 21
89 7 134
89 15 162
89 16 44
89 18 122
89 20 174
89 21 135
89 24 21
89 27 103
89 36 166
89 40 159
89 41 135
89 43 184
89 45 151
89 49 19
89 51 30
89 54 147
89 59 176
89 64 24
89 67 188
89 72 36
89 74 28
89 76 63
89 78 181
89 80 54
89 12 26
89 14 97
89 23 48
89 28 98
89 29 129
89 35 62
89 42 118
89 47 61
89 52 75
89 73 72
89 79 51
89 4 69
89 5 16
89 19 81
89 26 95
89 48 125
89 53 28
89 57 109
89 65 84
89 68 171
89 81 63
89 50 50
89 70 192
89 82 68
89 66 129
90 0 153
90 3 124
90 7 72
90 11 43
90 16 111
90 18 93
90 20 81
90 21 153
90 24 62
90 39 179
90 41 72
90 43 192
90 46 148
90 51 58
90 54 25
90 55 152
90 56 80
90 59 40
90 60 56
90 61 25
90 62 30
90 64 109
90 67 67
90 69 154
90 74 29
90 75 143
90 76 88
90 77 173
90 88 37
90 6 20
90 12 94
90 17 51
90 22 133
90 23 133
90 28 192
90 35 184
90 37 86
90 42 134
90 47 181
90 52 76
90 83 127
90 26 64
90 57 76
90 63 187
90 68 106
90 70 51
90 87 170
90 13 190
91 0 103
91 1 163
91 3 151
91 7 36
91 8 195
91 9 10
91 11 165
91 18 13
91 30 171
91 36 125
91 39 120
91 40 162
91 41 96
91 46 24
91 49 78
91 51 22
91 55 91
91 56 23
91 58 85
91 59 79
91 60 56
91 64 112
91 67 119
91 69 92
91 75 174
91 76 126
91 78 178
91 80 170
91 89 62
91 6 33
91 14 126
91 17 107
91 28 157
91 29 173
91 35 85
91 47 61
91 71 141
91 73 28
91 79 90
91 32 192
91 48 11
91 53 69
91 57 166
91 65 81
91 68 148
91 38 175
91 50 54
91 70 195
91 82 95
92 0 178
92 3 59
92 7 28
92 11 58
92 15 179
92 21 15
92 24 104
92 27 61
92 30 147
92 34 30
92 43 53
92 44 99
92 45 142
92 46 165
92 51 46
92 55 168
92 59 140
92 60 65
92 67 101
92 72 190
92 74 196
92 75 19
92 88 79
92 90 52
92 91 118
92 6 192
92 14 81
92 17 108
92 22 26
92 23 42
92 29 131
92 35 20
92 42 163
92 47 31
92 71 114
92 85 94
92 4 32
92 5 24
92 19 193
92 26 180
92 48 59
92 57 168
92 63 43
92 65 86
92 68 142
92 38 167
92 70 167
92 82 185
92 87 155
92 86 34
92 13 121
92 31 167
95 0 155
95 1 194
95 9 71
95 11 41
95 15 31
95 20 166
95 30 58
95 33 77
95 34 175
95 39 54
95 40 80
95 43 190
95 49 73
95 51 166
95 54 37
95 55 32
95 56 14
95 58 107
95 59 105
95 60 42
95 61 87
95 62 11
95 67 13
95 72 67
95 77 134
95 78 87
95 80 156
95 84 118
95 88 108
95 89 141
95 91 87
95 92 139
95 12 72
95 17 150
95 22 88
95 29 47
95 42 179
95 79 159
95 83 142
95 4 64
95 19 91
95 26 99
95 48 106
95 53 76
95 63 152
95 68 139
95 94 143
95 38 87
95 87 175
95 93 112
95 66 52
95 86 189
97 0 196
97 7 164
97 9 30
97 11 140
97 18 91
97 25 160
97 27 156
97 30 116
97 34 11
97 39 181
97 49 166
97 54 52
97 56 16
97 60 31
97 62 82
97 67 96
97 69 172
97 77 74
97 89 132
97 90 98
97 92 16
97 95 18
97 6 26
97 12 89
97 23 44
97 29 199
97 47 103
97 52 22
97 79 172
97 83 111
97 85 181
97 4 98
97 5 154
97 19 14
97 26 70
97 53 170
97 57 177
97 68 102
97 38 123
97 50 165
97 70 142
97 82 161
97 86 85
97 31 156
99 0 122
99 3 189
99 8 114
99 11 185
99 20 190
99 24 155
99 25 92
99 27 38
99 33 138
99 36 171
99 40 68
99 43 128
99 44 176
99 45 71
99 46 19
99 54 118
99 55 12
99 56 91
99 59 177
99 64 99
99 67 128
99 69 144
99 74 53
99 78 151
99 84 129
99 91 189
99 92 46
99 95 109
99 97 185
99 12 23
99 22 13
99 28 194
99 35 171
99 42 70
99 71 188
99 73 115
99 85 100
99 4 105
99 5 199
99 26 190
99 32 140
99 53 40
99 65 60
99 81 66
99 94 153
99 96 175
99 38 193
99 50 68
99 87 80
99 66 198
99 86 93
99 13 99
99 31 94
101 0 124
101 8 94
101 16 97
101 34 167
101 44 56
101 54 60
101 55 36
101 58 181
101 59 78
101 67 121
101 69 157
101 75 131
101 77 122
101 78 49
101 80 165
101 84 110
101 88 157
101 89 52
101 91 12
101 99 167
101 17 21
101 28 56
101 29 42
101 37 67
101 42 154
101 52 186
101 71 20
101 73 155
101 79 110
101 83 167
101 85 29
101 10 200
101 19 27
101 26 61
101 94 193
101 96 43
101 98 132
101 87 34
101 66 112
101 86 76
101 31 16
102 0 162
102 2 177
102 9 63
102 18 178
102 20 80
102 21 38
102 24 155
102 30 76
102 33 58
102 40 88
102 41 24
102 44 40
102 54 154
102 55 153
102 56 119
102 58 153
102 59 165
102 60 34
102 61 84
102 67 48
102 69 105
102 75 58
102 84 192
102 92 184
102 95 80
102 101 129
102 22 83
102 29 134
102 35 152
102 42 70
102 47 84
102 52 185
102 71 45
102 73 72
102 85 128
102 5 125
102 19 30
102 26 79
102 32 200
102 48 107
102 57 132
102 98 37
102 38 110
102 50 80
102 70 34
102 82 34
102 93 16
102 66 184
102 86 126
102 13 192
104 0 33
104 2 106
104 3 83
104 7 156
104 11 164
104 18 72
104 25 124
104 27 103
104 36 70
104 41 154
104 45 54
104 55 67
104 56 19
104 58 181
104 60 199
104 62 26
104 64 85
104 67 81
104 69 26
104 74 16
104 77 127
104 89 98
104 90 149
104 92 174
104 95 56
104 97 127
104 14 192
104 28 131
104 35 139
104 37 34
104 42 89
104 47 41
104 52 48
104 71 55
104 79 120
104 103 101
104 19 117
104 26 153
104 32 114
104 57 147
104 65 66
104 94 103
104 70 168
104 82 80
104 93 49
104 86 81
104 13 194
105 0 192
105 1 133
105 9 82
105 16 73
105 18 43
105 36 61
105 40 148
105 41 87
105 43 88
105 45 164
105 51 58
105 59 99
105 72 120
105 75 60
105 77 195
105 90 19
105 91 158
105 92 105
105 97 26
105 99 119
105 102 146
105 104 75
105 12 124
105 23 42
105 28 183
105 37 65
105 42 75
105 52 161
105 73 163
105 85 200
105 4 16
105 10 77
105 26 11
105 32 99
105 48 127
105 53 110
105 63 187
105 68 39
105 94 149
105 100 84
105 38 61
105 50 43
105 70 153
105 87 187
105 93 167
105 86 10
105 13 129
107 0 64
107 1 134
107 7 78
107 8 139
107 9 95
107 11 64
107 16 58
107 24 183
107 25 114
107 27 79
107 36 166
107 39 111
107 49 73
107 55 11
107 58 25
107 59 86
107 61 199
107 62 35
107 69 124
107 75 119
107 76 68
107 78 26
107 80 17
107 88 178
107 89 180
107 91 67
107 92 12
107 95 121
107 102 108
107 12 185
107 14 105
107 29 18
107 52 49
107 71 151
107 73 27
107 79 58
107 83 30
107 10 26
107 32 60
107 57 37
107 63 91
107 68 12
107 81 111
107 96 89
107 50 68
107 70 30
107 87 62
107 13 103
110 0 12
110 1 160
110 2 169
110 3 103
110 7 126
110 8 183
110 11 155
110 16 163
110 18 101
110 20 192
110 21 180
110 25 105
110 30 191
110 33 36
110 34 152
110 36 89
110 39 130
110 40 193
110 43 118
110 49 150
110 51 85
110 54 52
110 55 176
110 58 150
110 61 156
110 67 180
110 69 29
110 74 48
110 76 162
110 78 134
110 88 87
110 95 13
110 99 60
110 102 137
110 107 161
110 6 72
110 17 185
110 23 56
110 29 141
110 37 126
110 52 53
110 73 100
110 79 187
110 83 107
110 85 161
110 4 174
110 5 47
110 32 69
110 53 12
110 57 100
110 63 91
110 65 52
110 68 14
110 96 29
110 98 86
110 38 188
110 50 89
110 82 71
110 87 195
110 109 110
110 13 35
110 31 34
113 0 68
113 3 198
113 7 49
113 8 41
113 9 143
113 16 91
113 20 134
113 21 116
113 24 70
113 25 28
113 30 168
113 34 44
113 39 127
113 41 138
113 49 130
113 55 97
113 56 31
113 60 121
113 64 18
113 67 183
113 69 27
113 72 120
113 74 53
113 76 55
113 77 117
113 84 52
113 89 35
113 90 158
113 91 89
113 92 18
113 95 25
113 97 94
113 99 130
113 102 15
113 110 157
113 14 149
113 17 183
113 22 67
113 23 132
113 28 74
113 29 136
113 42 184
113 52 53
113 71 165
113 73 63
113 79 67
113 85 175
113 106 111
113 4 197
113 10 75
113 32 166
113 63 31
113 81 181
113 96 160
113 100 111
113 50 199
113 87 11
113 109 45
113 86 123
113 13 152
113 31 172
117 0 179
117 2 167
117 11 30
117 15 34
117 18 62
117 25 179
117 33 69
117 34 150
117 36 42
117 39 52
117 41 129
117 43 82
117 51 33
117 54 55
117 59 64
117 67 172
117 69 50
117 76 147
117 77 55
117 78 77
117 91 27
117 95 86
117 99 178
117 102 30
117 107 118
117 6 103
117 12 71
117 17 124
117 22 24
117 28 172
117 29 98
117 52 73
117 71 101
117 73 124
117 103 65
117 106 25
117 108 149
117 116 174
117 5 156
117 19 137
117 26 100
117 48 145
117 53 40
117 63 190
117 65 36
117 68 144
117 81 137
117 94 132
117 115 123
117 70 52
117 82 186
117 87 84
117 109 39
117 13 187
119 0 61
119 2 45
119 7 46
119 8 94
119 9 169
119 11 52
119 15 73
119 16 177
119 21 126
119 24 112
119 25 185
119 30 42
119 33 185
119 43 64
119 44 16
119 46 41
119 49 173
119 54 136
119 56 107
119 58 105
119 59 147
119 69 122
119 75 138
119 76 133
119 77 166
119 80 93
119 90 52
119 92 114
119 101 89
119 104 143
119 105 119
119 110 190
119 117 142
119 6 112
119 14 86
119 28 156
119 35 196
119 42 135
119 79 160
119 103 192
119 112 175
119 116 162
119 4 85
119 5 172
119 10 109
119 32 21
119 48 148
119 53 143
119 63 112
119 81 124
119 115 127
119 118 174
119 70 186
119 109 10
119 66 195
119 86 24
119 13 121
120 0 63
120 2 154
120 3 29
120 8 70
120 9 56
120 16 94
120 21 10
120 27 189
120 33 90
120 39 120
120 41 154
120 55 103
120 56 173
120 60 56
120 64 85
120 69 95
120 74 47
120 77 88
120 78 175
120 84 79
120 90 111
120 91 58
120 99 136
120 102 27
120 104 90
120 105 84
120 107 10
120 110 100
120 113 62
120 119 123
120 6 89
120 12 131
120 14 30
120 29 73
120 35 40
120 37 141
120 73 162
120 79 84
120 83 17
120 85 160
120 103 22
120 108 80
120 116 118
120 4 95
120 5 169
120 19 131
120 26 127
120 32 154
120 53 184
120 57 131
120 63 104
120 81 78
120 96 131
120 114 109
120 115 197
120 118 199
120 66 126
120 86 89
120 31 78
121 0 73
121 2 95
121 8 149
121 20 193
121 21 81
121 33 33
121 34 107
121 41 70
121 45 141
121 54 108
121 55 177
121 56 189
121 58 193
121 60 153
121 61 136
121 67 152
121 69 125
121 72 170
121 75 171
121 76 123
121 80 97
121 84 10
121 89 163
121 101 122
121 102 131
121 104 151
121 107 89
121 110 46
121 119 77
121 120 147
121 12 181
121 28 170
121 42 150
121 47 139
121 73 61
121 79 139
121 85 48
121 106 122
121 108 45
121 116 183
121 4 146
121 5 87
121 10 23
121 19 102
121 26 65
121 48 30
121 53 123
121 81 171
121 94 16
121 98 110
121 100 176
121 114 41
121 118 151
121 82 173
121 87 46
121 66 99
121 86 144
121 31 93
125 0 123
125 2 36
125 3 11
125 7 135
125 9 95
125 18 15
125 20 59
125 21 20
125 25 113
125 27 112
125 30 73
125 36 116
125 40 122
125 41 144
125 43 59
125 46 31
125 51 65
125 54 15
125 55 32
125 56 151
125 58 192
125 60 137
125 62 197
125 64 111
125 67 130
125 69 112
125 77 154
125 80 87
125 84 164
125 88 13
125 89 12
125 90 107
125 92 97
125 97 147
125 99 175
125 102 133
125 104 144
125 105 91
125 113 172
125 117 39
125 121 15
125 6 142
125 17 149
125 29 83
125 47 92
125 71 162
125 85 135
125 103 39
125 106 175
125 108 167
125 111 66
125 112 64
125 124 187
125 5 70
125 26 99
125 32 69
125 48 12
125 57 133
125 65 43
125 81 167
125 94 120
125 98 182
125 100 150
125 115 28
125 38 152
125 87 27
125 109 118
125 123 136
125 31 35
127 0 111
127 7 100
127 9 62
127 11 44
127 18 177
127 21 84
127 27 30
127 30 136
127 33 166
127 39 80
127 40 189
127 41 59
127 49 134
127 56 93
127 60 59
127 62 61
127 64 131
127 67 99
127 72 53
127 74 52
127 77 123
127 80 166
127 88 132
127 92 192
127 95 24
127 102 85
127 107 138
127 117 163
127 121 117
127 125 18
127 12 81
127 14 179
127 22 80
127 28 165
127 29 111
127 52 33
127 71 160
127 73 119
127 79 65
127 106 71
127 111 116
127 116 55
127 124 145
127 4 35
127 5 174
127 19 61
127 26 125
127 32 194
127 48 22
127 53 157
127 57 42
127 63 112
127 65 104
127 68 50
127 81 161
127 100 162
127 114 199
127 115 75
127 38 170
127 50 90
127 82 191
127 109 167
127 126 135
127 86 111
127 31 76
128 0 41
128 2 144
128 7 72
128 9 83
128 15 88
128 16 14
128 20 161
128 25 168
128 30 125
128 33 159
128 36 90
128 39 75
128 44 139
128 49 45
128 51 138
128 58 117
128 59 75
128 62 33
128 69 83
128 72 124
128 74 197
128 75 72
128 76 32
128 84 14
128 91 84
128 92 99
128 101 21
128 102 172
128 105 65
128 107 53
128 113 154
128 121 125
128 127 32
128 22 198
128 23 198
128 37 109
128 42 78
128 47 62
128 52 101
128 83 66
128 85 116
128 103 167
128 108 28
128 112 127
128 124 71
128 4 58
128 10 126
128 32 129
128 53 141
128 57 17
128 63 147
128 68 64
128 81 66
128 96 155
128 118 199
128 70 64
128 87 165
128 123 32
128 122 40
128 13 105
129 0 194
129 7 111
129 9 139
129 11 119
129 16 52
129 18 105
129 24 46
129 30 33
129 33 45
129 39 34
129 43 122
129 45 117
129 46 64
129 54 183
129 55 45
129 58 86
129 59 121
129 60 173
129 61 17
129 76 68
129 77 155
129 84 162
129 88 172
129 89 199
129 90 44
129 92 156
129 101 150
129 104 106
129 107 88
129 113 163
129 119 82
129 127 37
129 14 152
129 22 73
129 29 168
129 37 169
129 42 53
129 47 175
129 52 22
129 71 65
129 73 112
129 79 83
129 106 31
129 108 38
129 111 117
129 116 152
129 4 66
129 5 47
129 10 132
129 19 132
129 26 104
129 48 86
129 53 135
129 63 32
129 98 59
129 115 172
129 109 118
129 126 183
129 66 119
129 122 128
129 13 147
130 0 89
130 3 39
130 9 23
130 15 182
130 18 19
130 21 166
130 27 136
130 30 85
130 36 57
130 39 88
130 40 154
130 43 124
130 45 181
130 49 116
130 56 135
130 58 162
130 60 135
130 62 158
130 64 52
130 72 141
130 76 100
130 78 66
130 88 139
130 90 66
130 95 119
130 97 79
130 101 178
130 104 146
130 105 30
130 117 133
130 129 109
130 6 134
130 28 195
130 35 120
130 42 102
130 73 88
130 83 50
130 103 132
130 106 98
130 111 65
130 19 23
130 26 78
130 53 119
130 63 199
130 65 136
130 68 128
130 81 76
130 98 95
130 100 191
130 114 177
130 38 101
130 50 125
130 70 101
130 82 114
130 87 54
130 109 162
130 123 61
130 86 53
131 0 78
131 1 103
