param n := 300;
param r := 299
param c := 
50 24 184
50 27 97
50 28 74
50 40 145
50 46 151
50 39 18
50 4 139
50 8 131
50 47 197
53 0 91
53 1 194
53 2 68
53 3 87
53 7 123
53 13 188
53 16 119
53 18 64
53 22 28
53 25 158
53 26 99
53 31 23
53 38 39
53 42 101
53 43 142
53 50 144
53 10 148
53 27 129
53 46 173
53 37 194
53 41 93
53 49 23
53 5 44
53 8 130
53 23 41
54 0 150
54 2 58
54 3 167
54 13 191
54 20 140
54 21 173
54 22 190
54 25 132
54 33 123
54 34 14
54 35 97
54 43 65
54 50 156
54 6 135
54 9 134
54 10 75
54 24 47
54 40 97
54 44 48
54 46 50
54 37 81
54 39 132
54 49 96
54 51 36
54 5 71
54 8 85
54 17 194
54 23 197
55 0 64
55 1 96
55 3 178
55 7 191
55 16 15
55 18 147
55 19 123
55 21 115
55 25 180
55 31 83
55 33 65
55 35 49
55 36 18
55 43 103
55 45 18
55 53 37
55 54 87
55 6 81
55 24 29
55 40 166
55 44 174
55 46 111
55 48 86
55 37 75
55 39 184
55 41 53
55 49 166
55 4 71
55 8 28
55 17 11
55 52 80
55 23 45
55 47 51
59 0 148
59 2 150
59 3 174
59 7 137
59 12 115
59 15 64
59 18 98
59 19 164
59 20 174
59 22 145
59 25 66
59 26 85
59 32 115
59 33 181
59 36 114
59 38 48
59 43 50
59 45 38
59 6 80
59 24 80
59 27 164
59 30 52
59 40 70
59 37 33
59 41 41
59 49 117
59 5 16
59 23 168
61 0 81
61 1 117
61 3 79
61 7 80
61 15 31
61 21 142
61 22 159
61 26 178
61 29 154
61 31 75
61 33 155
61 34 123
61 36 180
61 38 93
61 42 184
61 43 170
61 53 38
61 59 118
61 6 129
61 9 75
61 30 37
61 40 28
61 44 186
61 48 10
61 57 36
61 37 88
61 49 199
61 51 38
61 56 200
61 4 20
61 5 134
63 0 110
63 2 47
63 3 189
63 12 37
63 13 155
63 14 135
63 15 126
63 16 22
63 21 74
63 26 172
63 29 12
63 34 44
63 36 15
63 43 60
63 45 194
63 50 30
63 53 103
63 59 189
63 61 114
63 9 42
63 10 160
63 24 74
63 27 42
63 28 55
63 40 24
63 44 65
63 48 103
63 57 98
63 60 53
63 62 190
63 37 76
63 41 65
63 49 153
63 56 175
63 5 105
63 8 155
63 52 48
63 58 102
67 0 65
67 2 77
67 11 23
67 12 161
67 13 60
67 14 112
67 15 76
67 16 133
67 18 165
67 21 112
67 25 183
67 31 80
67 33 130
67 34 110
67 36 37
67 43 124
67 50 97
67 53 25
67 55 96
67 63 97
67 9 124
67 10 147
67 27 75
67 44 88
67 48 94
67 57 196
67 60 38
67 64 101
67 41 31
67 56 133
67 8 115
67 17 68
67 65 93
67 47 187
67 58 43
71 0 142
71 2 159
71 3 149
71 7 69
71 12 89
71 13 188
71 18 51
71 20 183
71 21 150
71 22 33
71 25 20
71 31 23
71 33 141
71 36 85
71 38 110
71 45 25
71 50 132
71 53 115
71 54 141
71 55 36
71 59 58
71 63 71
71 6 132
71 9 89
71 10 13
71 44 163
71 57 164
71 60 178
71 62 47
71 69 53
71 70 93
71 37 143
71 41 51
71 49 107
71 8 34
71 52 160
71 65 54
71 23 107
71 47 63
72 0 132
72 3 49
72 7 192
72 11 25
72 13 88
72 14 154
72 20 74
72 32 90
72 33 119
72 36 184
72 42 119
72 43 182
72 54 62
72 63 29
72 67 120
72 10 83
72 24 62
72 27 120
72 28 170
72 44 66
72 46 21
72 60 107
72 64 110
72 37 46
72 49 11
72 51 48
72 56 166
72 68 108
72 4 55
72 5 85
72 8 42
72 47 10
73 0 32
73 3 177
73 7 66
73 11 20
73 12 145
73 13 35
73 14 197
73 15 27
73 19 45
73 21 23
73 25 86
73 26 50
73 32 144
73 36 140
73 38 184
73 42 46
73 45 68
73 54 33
73 55 131
73 59 77
73 61 180
73 63 147
73 6 144
73 10 36
73 24 95
73 27 11
73 30 148
73 40 114
73 44 111
73 57 196
73 60 129
73 62 162
73 66 147
73 69 183
73 37 118
73 39 127
73 41 143
73 68 17
73 17 83
73 58 142
74 0 135
74 2 147
74 3 167
74 7 164
74 12 126
74 19 150
74 21 79
74 25 75
74 34 60
74 35 43
74 36 114
74 38 51
74 43 119
74 54 55
74 59 83
74 63 10
74 71 99
74 73 65
74 10 122
74 27 36
74 30 119
74 40 173
74 44 120
74 46 62
74 48 43
74 57 146
74 60 164
74 62 105
74 69 107
74 70 119
74 51 168
74 4 140
74 5 117
74 8 84
74 52 186
74 47 110
74 58 82
75 0 80
75 1 157
75 3 35
75 11 125
75 15 160
75 20 97
75 25 160
75 26 119
75 29 40
75 31 155
75 34 80
75 35 66
75 38 161
75 42 117
75 43 107
75 45 112
75 50 149
75 54 36
75 55 178
75 59 200
75 63 26
75 67 129
75 71 60
75 73 46
75 10 93
75 30 83
75 46 144
75 57 196
75 60 178
75 62 120
75 66 78
75 69 131
75 70 194
75 39 113
75 41 25
75 49 115
75 68 39
75 4 71
75 8 154
75 65 175
75 23 197
75 47 90
76 0 196
76 1 104
76 7 141
76 11 184
76 12 130
76 13 170
76 16 21
76 26 179
76 29 81
76 31 93
76 32 49
76 34 157
76 35 70
76 36 47
76 38 172
76 42 31
76 50 99
76 53 76
76 54 22
76 55 16
76 59 107
76 63 37
76 71 128
76 73 169
76 6 112
76 27 151
76 30 83
76 40 118
76 44 45
76 46 97
76 48 36
76 57 143
76 60 121
76 66 120
76 39 199
76 49 56
76 56 186
76 68 174
76 4 47
76 17 181
76 65 127
76 23 61
77 0 144
77 2 101
77 11 136
77 13 94
77 18 66
77 20 116
77 21 94
77 25 145
77 29 196
77 31 167
77 32 13
77 33 118
77 34 177
77 35 161
77 43 160
77 53 45
77 61 155
77 63 35
77 67 16
77 71 86
77 72 107
77 73 75
77 6 16
77 9 76
77 24 182
77 40 194
77 44 69
77 48 122
77 57 192
77 60 31
77 69 89
77 39 135
77 41 152
77 5 14
77 8 122
77 17 139
77 52 140
77 65 31
77 23 175
77 58 172
78 0 136
78 1 54
78 2 133
78 7 98
78 12 23
78 14 58
78 15 153
78 16 138
78 19 82
78 20 172
78 22 112
78 29 90
78 38 174
78 43 143
78 55 73
78 63 147
78 67 199
78 71 109
78 72 10
78 73 119
78 77 189
78 9 141
78 10 199
78 24 127
78 28 89
78 40 101
78 44 180
78 46 183
78 48 179
78 64 36
78 37 162
78 41 187
78 49 71
78 51 162
78 68 33
78 4 101
78 5 61
78 52 157
78 65 172
78 47 70
78 58 103
79 0 42
79 3 79
79 11 59
79 12 133
79 13 35
79 15 112
79 16 120
79 18 139
79 19 45
79 20 105
79 26 102
79 29 197
79 31 74
79 33 175
79 35 13
79 36 84
79 38 72
79 42 80
79 43 74
79 50 146
79 53 89
79 54 32
79 55 51
79 61 32
79 63 190
79 67 138
79 73 123
79 74 148
79 77 95
79 6 56
79 24 45
79 27 138
79 28 45
79 30 173
79 44 41
79 62 25
79 70 132
79 37 118
79 39 85
79 41 25
79 51 162
79 56 45
79 65 120
79 47 116
79 58 91
80 0 46
80 1 29
80 2 70
80 7 42
80 14 162
80 18 105
80 31 92
80 32 192
80 38 168
80 43 94
80 54 49
80 55 20
80 61 200
80 67 134
80 72 74
80 76 200
80 6 105
80 9 61
80 10 200
80 24 82
80 40 139
80 48 27
80 62 87
80 64 17
80 69 28
80 51 199
80 68 92
80 4 86
80 5 166
80 8 76
80 17 81
80 52 29
80 65 179
80 23 150
80 47 178
80 58 187
81 0 82
81 2 164
81 7 121
81 13 104
81 14 10
81 21 156
81 22 196
81 26 110
81 33 11
81 38 166
81 42 21
81 43 164
81 50 60
81 53 28
81 54 195
81 55 164
81 67 137
81 71 174
81 73 149
81 75 187
81 78 68
81 6 86
81 24 139
81 40 159
81 44 69
81 57 124
81 60 93
81 64 127
81 66 177
81 69 18
81 70 155
81 37 147
81 41 133
81 51 129
81 5 161
81 8 181
81 17 151
84 0 184
84 7 12
84 11 70
84 12 42
84 14 121
84 18 74
84 19 107
84 21 161
84 22 143
84 25 44
84 35 51
84 36 200
84 42 115
84 43 145
84 45 73
84 50 90
84 53 13
84 61 117
84 63 86
84 71 159
84 72 151
84 73 81
84 75 155
84 79 56
84 81 197
84 9 54
84 10 186
84 27 126
84 40 53
84 46 100
84 48 24
84 57 44
84 62 121
84 69 94
84 70 165
84 39 41
84 41 61
84 49 142
84 56 92
84 68 166
84 4 45
84 58 186
86 0 84
86 3 108
86 7 21
86 11 65
86 12 139
86 13 40
86 16 123
86 18 112
86 21 101
86 26 57
86 29 126
86 32 91
86 35 85
86 36 66
86 43 56
86 50 69
86 53 182
86 54 175
86 63 63
86 67 11
86 71 11
86 72 198
86 73 26
86 75 80
86 78 118
86 79 152
86 84 95
86 10 81
86 24 65
86 28 43
86 40 179
86 46 160
86 48 184
86 57 98
86 62 67
86 69 25
86 39 153
86 49 150
86 51 55
86 56 64
86 82 173
86 65 92
86 23 128
86 47 14
86 58 128
90 0 112
90 1 86
90 2 57
90 3 11
90 7 42
90 12 41
90 13 64
90 15 191
90 16 197
90 18 99
90 21 166
90 33 170
90 38 131
90 43 47
90 45 112
90 53 45
90 55 189
90 67 58
90 76 190
90 77 66
90 78 143
90 79 22
90 84 106
90 86 23
90 9 85
90 24 140
90 27 120
90 28 15
90 40 40
90 57 84
90 60 178
90 66 33
90 69 82
90 70 121
90 68 101
90 82 134
90 8 134
90 17 119
90 52 127
90 85 34
90 58 46
91 0 64
91 1 134
91 7 15
91 11 114
91 12 104
91 13 86
91 14 50
91 18 97
91 19 196
91 25 65
91 29 148
91 32 66
91 42 41
91 45 28
91 50 155
91 53 49
91 54 182
91 59 93
91 61 93
91 71 174
91 73 159
91 74 60
91 75 12
91 76 86
91 77 166
91 78 56
91 80 85
91 81 186
91 84 24
91 86 138
91 90 55
91 24 101
91 40 188
91 46 93
91 57 178
91 60 73
91 62 27
91 66 16
91 69 117
91 70 37
91 89 138
91 37 19
91 39 129
91 49 50
91 56 132
91 82 57
91 4 98
91 5 81
91 8 196
91 65 184
91 83 122
91 85 171
91 47 58
91 58 153
93 0 115
93 2 78
93 7 170
93 11 187
93 12 91
93 14 104
93 16 100
93 18 196
93 21 134
93 22 109
93 25 165
93 29 30
93 33 71
93 36 128
93 38 80
93 42 184
93 43 98
93 45 198
93 50 14
93 59 49
93 61 93
93 63 83
93 72 30
93 75 75
93 76 193
93 79 74
93 81 72
93 24 165
93 27 58
93 30 56
93 57 14
93 70 181
93 92 52
93 37 154
93 39 43
93 49 21
93 68 72
93 82 177
93 4 45
93 5 167
93 8 41
93 17 78
93 47 64
95 0 91
95 2 146
95 7 17
95 11 145
95 14 127
95 18 60
95 19 162
95 21 33
95 22 89
95 25 166
95 29 66
95 31 173
95 34 39
95 36 60
95 38 30
95 43 105
95 45 176
95 50 115
95 54 121
95 55 23
95 63 33
95 67 193
95 71 154
95 73 133
95 74 144
95 76 119
95 77 115
95 79 107
95 80 86
95 84 141
95 91 103
95 93 35
95 24 162
95 28 58
95 40 95
95 44 187
95 46 20
95 48 131
95 57 12
95 60 115
95 62 184
95 64 22
95 70 60
95 89 198
95 92 79
95 39 157
95 49 35
95 51 102
95 68 25
95 87 83
95 5 134
95 8 147
95 17 141
95 52 118
95 83 23
95 85 171
95 23 124
95 47 14
95 58 131
97 0 91
97 1 67
97 2 93
97 11 70
97 12 133
97 15 87
97 18 180
97 19 40
97 20 15
97 25 34
97 31 120
97 32 51
97 34 193
97 42 26
97 43 38
97 59 83
97 63 25
97 72 160
97 74 106
97 75 45
97 78 44
97 79 171
97 81 181
97 84 73
97 86 187
97 91 144
97 9 196
97 10 80
97 44 47
97 48 115
97 69 93
97 89 21
97 51 38
97 87 126
97 4 41
97 8 196
97 65 144
97 23 66
97 58 158
98 0 161
98 1 182
98 2 33
98 3 173
98 7 87
98 11 153
98 12 47
98 13 131
98 14 143
98 15 126
98 18 115
98 19 179
98 20 117
98 22 62
98 29 153
98 32 49
98 33 113
98 34 117
98 35 191
98 38 184
98 42 133
98 45 129
98 50 133
98 53 117
98 55 64
98 61 195
98 71 109
98 73 22
98 75 128
98 76 39
98 77 27
98 84 31
98 91 35
98 93 21
98 95 132
98 97 171
98 6 161
98 9 40
98 24 171
98 28 30
98 30 190
98 40 115
98 44 24
98 46 161
98 48 113
98 57 195
98 60 132
98 62 86
98 70 148
98 89 70
98 96 155
98 39 175
98 49 79
98 51 68
98 87 180
98 5 173
98 17 135
98 23 57
98 47 84
102 0 169
102 15 13
102 18 171
102 21 23
102 22 159
102 25 84
102 29 192
102 31 134
102 36 180
102 43 139
102 53 122
102 54 42
102 55 131
102 61 50
102 67 120
102 71 159
102 72 67
102 74 107
102 76 169
102 77 175
102 78 145
102 81 180
102 84 47
102 86 157
102 91 107
102 95 130
102 6 198
102 24 115
102 27 42
102 44 95
102 46 158
102 60 114
102 62 189
102 64 166
102 66 139
102 88 65
102 92 26
102 99 156
102 101 15
102 39 144
102 41 104
102 56 178
102 68 164
102 87 138
102 100 173
102 4 16
102 5 21
102 65 130
102 58 137
103 0 42
103 1 78
103 11 130
103 12 145
103 16 182
103 18 192
103 19 168
103 21 52
103 22 169
103 25 20
103 31 17
103 34 152
103 35 186
103 38 46
103 43 140
103 50 24
103 53 193
103 55 160
103 59 158
103 61 34
103 63 187
103 71 155
103 73 59
103 74 34
103 75 67
103 78 124
103 84 56
103 91 85
103 95 200
103 102 120
103 40 135
103 44 31
103 46 179
103 57 70
103 60 166
103 64 189
103 66 33
103 69 123
103 92 181
103 96 29
103 99 187
103 39 14
103 49 144
103 51 164
103 68 58
103 5 27
103 17 200
103 52 36
103 65 17
103 47 179
104 0 124
104 3 126
104 12 89
104 13 25
104 14 199
104 15 161
104 16 145
104 25 134
104 32 109
104 34 137
104 35 172
104 36 91
104 42 84
104 43 132
104 45 111
104 53 12
104 55 43
104 59 97
104 61 87
104 63 52
104 67 76
104 72 172
104 73 182
104 74 111
104 75 118
104 77 183
104 84 72
104 91 104
104 95 136
104 103 168
104 9 158
104 10 98
104 24 81
104 30 191
104 44 16
104 46 171
104 48 111
104 57 66
104 60 146
104 62 12
104 88 182
104 89 84
104 92 79
104 99 149
104 101 130
104 39 112
104 51 69
104 82 133
104 100 19
104 4 70
104 5 156
104 17 140
104 65 43
104 85 129
104 58 30
106 0 67
106 2 83
106 3 62
106 7 194
106 13 144
106 14 96
106 20 152
106 21 191
106 22 72
106 25 151
106 31 74
106 32 180
106 35 32
106 42 141
106 43 75
106 50 49
106 53 142
106 67 178
106 71 36
106 75 154
106 77 62
106 79 147
106 81 81
106 91 11
106 93 138
106 95 132
106 98 92
106 103 122
106 104 71
106 9 68
106 24 103
106 27 150
106 28 33
106 30 198
106 40 136
106 46 190
106 57 125
106 88 195
106 89 144
106 96 106
106 101 177
106 49 167
106 56 18
106 82 87
106 105 78
106 5 12
106 8 97
106 52 176
106 65 36
106 83 63
106 47 162
107 0 140
107 1 152
107 2 190
107 3 155
107 11 198
107 12 124
107 13 57
107 18 80
107 20 172
107 21 127
107 25 18
107 29 60
107 33 189
107 35 185
107 43 97
107 53 179
107 54 163
107 61 152
107 71 99
107 72 13
107 74 21
107 78 94
107 79 37
107 90 14
107 91 87
107 95 95
107 104 123
107 24 175
107 30 13
107 40 199
107 44 33
107 46 99
107 57 111
107 62 150
107 69 183
107 88 119
107 96 187
107 37 40
107 39 110
107 87 14
107 105 67
107 4 30
107 5 46
107 8 187
107 52 147
107 65 36
107 23 190
107 47 34
109 0 85
109 3 179
109 13 196
109 14 163
109 15 70
109 16 140
109 20 141
109 25 198
109 31 66
109 32 177
109 33 16
109 34 129
109 38 57
109 43 20
109 45 74
109 50 83
109 53 184
109 59 148
109 61 153
109 71 55
109 72 90
109 74 190
109 76 120
109 80 172
109 81 54
109 84 186
109 90 112
109 97 23
109 98 85
109 103 41
109 107 16
109 6 71
109 9 53
109 44 96
109 48 81
109 60 61
109 64 184
109 69 35
109 96 15
109 99 53
109 101 80
109 37 44
109 49 164
109 94 130
109 105 33
109 8 112
109 65 150
109 85 90
110 0 17
110 3 120
110 11 29
110 14 135
110 16 48
110 18 85
110 19 185
110 20 41
110 22 134
110 25 34
110 29 108
110 32 92
110 33 166
110 34 160
110 35 116
110 36 86
110 43 118
110 45 156
110 50 102
110 54 36
110 55 104
110 61 30
110 63 95
110 67 65
110 71 172
110 73 24
110 74 189
110 77 87
110 79 65
110 84 32
110 90 185
110 95 29
110 97 82
110 98 92
110 102 26
110 104 69
110 106 123
110 109 20
110 6 10
110 10 141
110 27 159
110 40 62
110 48 114
110 60 170
110 69 49
110 70 175
110 92 42
110 96 126
110 99 97
110 101 49
110 108 93
110 37 61
110 39 23
110 41 26
110 49 163
110 82 193
110 87 51
110 94 84
110 100 195
110 105 137
110 4 19
110 52 180
110 23 84
110 47 69
111 0 167
111 3 52
111 12 146
111 13 12
111 15 33
111 16 168
111 20 172
111 21 181
111 26 199
111 29 141
111 31 69
111 32 147
111 35 107
111 42 165
111 53 66
111 55 11
111 63 159
111 67 11
111 71 37
111 72 113
111 73 66
111 74 122
111 77 58
111 80 103
111 84 139
111 91 184
111 95 142
111 97 144
111 98 21
111 104 114
111 107 165
111 109 40
111 6 112
111 9 83
111 10 94
111 27 108
111 30 166
111 40 54
111 57 64
111 60 188
111 64 184
111 66 14
111 70 106
111 89 39
111 92 112
111 96 33
111 99 131
111 37 82
111 56 51
111 68 174
111 82 98
111 87 161
111 105 169
111 4 50
111 5 183
111 17 56
111 52 133
111 65 168
111 85 48
111 23 12
111 47 138
112 0 61
112 7 19
112 12 183
112 14 18
112 15 169
112 18 196
112 25 105
112 26 108
112 29 174
112 31 185
112 33 33
112 38 90
112 42 105
112 43 71
112 45 195
112 53 131
112 54 170
112 55 139
112 59 61
112 61 112
112 67 98
112 71 183
112 73 110
112 74 11
112 81 158
112 91 153
112 95 160
112 98 103
112 102 67
112 103 29
112 104 138
112 106 193
112 107 28
112 109 28
112 6 126
112 9 147
112 24 84
112 30 190
112 44 191
112 48 70
112 57 171
112 62 130
112 64 34
112 69 104
112 89 11
112 108 199
112 39 102
112 41 35
112 49 144
112 82 69
112 94 111
112 100 103
112 105 126
112 5 83
112 8 178
112 65 102
112 58 171
113 0 122
113 11 133
113 13 44
113 20 27
113 25 33
113 26 152
113 31 90
113 32 59
113 35 197
113 38 173
113 42 38
113 43 11
113 50 179
113 53 45
113 54 163
113 61 50
113 71 176
113 72 84
113 73 194
113 74 168
113 75 191
113 76 107
113 77 102
113 79 53
113 80 92
113 81 88
113 84 138
113 90 31
113 91 23
113 93 168
113 97 104
113 102 12
113 109 156
113 112 70
113 24 199
113 27 43
113 30 39
113 40 169
113 48 115
113 57 67
113 60 114
113 62 25
113 70 68
113 88 140
113 92 195
113 108 41
113 37 75
113 49 93
113 68 56
113 82 20
113 87 123
113 94 38
113 105 126
113 8 171
113 17 161
113 52 59
113 83 65
113 85 126
113 23 69
113 47 28
113 58 161
114 0 59
114 1 184
114 3 132
114 7 82
114 11 58
114 12 169
114 14 77
114 18 44
114 20 85
114 21 50
114 26 65
114 31 128
114 33 25
114 42 181
114 43 170
114 54 154
114 59 152
114 63 62
114 67 81
114 71 43
114 75 63
114 79 162
114 80 45
114 84 42
114 97 200
114 98 159
114 103 16
114 106 35
114 107 26
114 109 156
114 110 83
114 113 52
114 24 22
114 27 36
114 28 148
114 40 34
114 46 17
114 57 15
114 60 112
114 62 93
114 70 161
114 99 86
114 108 119
114 37 176
114 49 78
114 51 175
114 56 121
114 68 71
114 94 17
114 100 47
114 105 72
114 4 172
114 5 136
114 83 11
114 23 56
114 58 160
115 0 68
115 1 108
115 2 91
115 18 196
115 26 176
115 32 74
115 33 47
115 35 171
115 36 81
115 38 190
115 43 15
115 50 149
115 53 160
115 71 101
115 72 136
115 74 74
115 79 43
115 81 20
115 86 57
115 90 104
115 91 88
115 98 157
115 104 82
115 106 108
115 109 98
115 110 48
115 112 169
115 113 50
115 6 73
115 10 132
115 28 99
115 44 174
115 62 99
115 64 185
115 66 85
115 70 195
115 88 160
115 92 125
115 108 65
115 41 16
115 51 151
115 100 78
115 105 103
115 65 48
115 83 98
115 23 196
115 47 94
117 0 153
117 2 175
117 7 107
117 12 140
117 13 80
117 16 166
117 18 49
117 22 55
117 26 137
117 29 126
117 33 115
117 34 99
117 35 32
117 36 120
117 38 85
117 43 32
117 53 144
117 61 190
117 67 54
117 76 167
117 78 130
117 80 132
117 84 111
117 90 167
117 91 160
117 93 58
117 95 34
117 97 90
117 98 188
117 103 70
117 109 98
117 112 56
117 115 18
117 6 170
117 30 121
117 40 62
117 48 139
117 64 16
117 66 156
117 70 121
117 89 183
117 96 88
117 99 17
117 101 135
117 37 109
117 51 96
117 68 185
117 82 132
117 94 172
117 105 14
117 17 141
117 52 178
117 23 126
117 58 132
123 0 178
123 2 98
123 3 190
123 11 130
123 13 37
123 14 126
123 16 162
123 20 28
123 21 51
123 22 87
123 33 66
123 35 178
123 54 97
123 59 167
123 61 184
123 67 183
123 73 123
123 74 33
123 75 106
123 78 141
123 79 137
123 81 132
123 84 160
123 86 53
123 90 200
123 93 54
123 95 133
123 98 141
123 102 184
123 109 112
123 110 143
123 111 51
123 112 24
123 113 14
123 114 127
123 6 199
123 9 27
123 24 200
123 27 59
123 28 31
123 40 153
123 48 107
123 57 87
123 66 134
123 70 28
123 88 159
123 92 190
123 96 162
123 99 35
123 122 20
123 37 71
123 41 192
123 49 18
123 51 26
123 56 92
123 87 180
123 118 96
123 121 44
123 4 148
123 52 24
123 65 152
123 85 150
123 23 55
127 0 116
127 3 155
127 7 12
127 14 95
127 15 189
127 16 84
127 18 102
127 22 42
127 29 172
127 31 36
127 32 70
127 35 25
127 36 27
127 38 40
127 42 75
127 50 42
127 53 120
127 54 14
127 61 184
127 63 185
127 67 175
127 71 173
127 72 71
127 73 188
127 74 25
127 78 45
127 79 162
127 80 100
127 81 53
127 86 48
127 90 170
127 91 51
127 93 35
127 95 13
127 102 106
127 109 120
127 110 75
127 111 193
127 112 189
127 114 34
127 115 176
127 6 192
127 9 81
127 27 172
127 30 10
127 44 127
127 46 40
127 57 90
127 60 176
127 62 96
127 64 122
127 66 23
127 92 99
127 99 138
127 108 102
127 116 64
127 122 16
127 124 75
127 125 27
127 37 155
127 41 64
127 51 171
127 68 136
127 82 40
127 118 21
127 119 153
127 121 116
127 8 24
127 17 47
127 52 53
127 65 40
127 126 183
127 58 130
128 0 107
128 1 132
128 12 150
128 13 155
128 14 155
128 16 186
128 18 188
128 19 47
128 20 107
128 21 104
128 25 157
128 26 43
128 32 146
128 34 121
128 36 176
128 38 18
128 42 86
128 43 124
128 53 11
128 55 98
128 59 140
128 61 167
128 63 180
128 71 38
128 72 36
128 73 46
128 75 191
128 76 114
128 77 83
128 78 105
128 81 163
128 91 10
128 93 115
128 98 86
128 103 114
128 104 80
128 106 11
128 109 71
128 111 37
128 112 133
128 114 27
128 115 56
128 127 156
128 10 123
128 24 42
128 27 157
128 40 120
128 44 92
128 46 109
128 48 140
128 57 191
128 60 188
128 62 24
128 66 104
128 69 41
128 70 31
128 88 129
128 89 102
128 92 31
128 96 38
128 99 164
128 101 62
128 108 160
128 125 143
128 37 199
128 39 92
128 51 160
128 56 149
128 68 193
128 82 113
128 87 178
128 94 72
128 100 199
128 105 150
128 119 30
128 121 58
128 8 155
128 17 108
128 83 63
128 126 94
128 58 79
129 0 89
129 1 191
129 2 102
129 11 70
129 13 125
129 14 176
129 19 15
129 21 175
129 25 124
129 29 56
129 31 199
129 32 104
129 33 153
129 34 110
129 35 20
129 38 130
129 42 42
129 45 135
129 53 59
129 61 29
129 75 25
129 80 104
129 81 145
