param n := 50;
param r := 49
param c := 
41 38 21
41 9 40
41 11 128
41 25 150
41 26 70
41 28 31
41 40 192
41 18 102
41 24 78
41 29 63
41 36 72
41 12 157
43 0 45
43 1 22
43 4 87
43 7 191
43 8 64
43 10 27
43 14 136
43 16 116
43 19 66
43 32 31
43 33 106
43 35 190
43 2 118
43 9 118
43 11 35
43 37 23
43 39 196
43 40 47
43 18 127
43 22 112
43 24 100
43 27 63
45 0 113
45 1 133
45 3 183
45 10 199
45 13 135
45 14 152
45 15 114
45 16 85
45 17 198
45 20 186
45 21 179
45 23 88
45 30 169
45 35 68
45 41 18
45 11 157
45 40 76
45 18 94
45 24 196
45 27 168
45 29 97
48 0 113
48 1 29
48 5 147
48 10 11
48 13 45
48 15 154
48 16 151
48 19 16
48 20 58
48 21 176
48 30 125
48 32 28
48 33 144
48 35 147
48 38 154
48 45 91
48 2 115
48 6 142
48 26 99
48 28 40
48 39 194
48 40 130
48 44 106
48 47 54
48 42 65
48 12 134
49 0 170
49 4 93
49 5 16
49 7 99
49 14 140
49 16 178
49 20 193
49 23 105
49 31 165
49 32 39
49 33 85
49 35 108
49 38 144
49 41 171
49 45 199
49 48 84
49 2 99
49 6 159
49 25 199
49 37 97
49 40 138
49 18 157
49 24 117
49 36 175
2 1 175
6 1 145
6 3 77
9 1 41
9 3 48
9 4 50
9 8 180
9 2 74
11 1 67
11 3 157
11 4 157
11 7 87
11 10 156
25 1 103
25 3 85
25 4 120
25 5 80
25 7 166
25 8 175
25 14 80
25 15 147
25 16 159
25 17 149
25 19 174
25 20 23
25 21 15
25 2 180
25 6 81
25 9 96
25 24 78
25 12 121
26 1 117
26 7 171
26 13 65
26 14 121
26 16 194
26 20 25
26 23 56
26 2 95
26 6 44
26 11 152
26 18 106
26 24 126
26 12 77
28 1 111
28 3 95
28 4 192
28 5 184
28 7 166
28 13 76
28 15 58
28 17 141
28 19 52
28 23 17
28 6 138
28 11 196
28 25 88
37 1 164
37 4 34
37 5 17
37 7 123
37 13 62
37 14 184
37 15 10
37 17 124
37 20 23
37 23 181
37 32 129
37 33 94
37 2 133
37 9 182
37 25 77
37 18 130
37 27 50
39 1 131
39 3 45
39 4 143
39 7 23
39 10 145
39 13 65
39 17 199
39 21 120
39 30 11
39 32 176
39 33 142
39 34 55
39 35 61
39 2 179
39 6 150
39 25 19
39 28 150
39 37 161
39 18 13
39 27 43
39 29 23
40 1 113
40 4 41
40 5 186
40 7 24
40 14 130
40 15 71
40 16 22
40 17 109
40 19 128
40 20 38
40 31 101
40 6 24
40 9 168
40 18 97
40 22 148
40 24 159
40 27 31
40 29 92
40 36 88
40 12 74
44 1 182
44 7 83
44 13 193
44 16 196
44 23 178
44 30 161
44 33 148
44 34 13
44 35 193
44 38 70
44 41 93
44 43 169
44 6 73
44 11 152
44 28 12
44 40 96
44 18 189
44 24 45
44 29 100
44 42 59
18 4 136
18 7 81
18 8 172
18 10 167
18 14 199
18 15 107
18 16 138
18 2 42
18 9 10
18 12 62
22 3 136
22 4 115
22 5 108
22 7 65
22 10 95
22 13 44
22 17 146
22 19 44
22 2 114
22 6 75
22 18 117
24 3 78
24 7 86
24 10 46
24 13 44
24 15 35
24 16 60
24 17 192
24 21 85
24 23 90
24 2 78
24 11 160
24 18 57
24 12 85
27 3 152
27 14 29
27 17 87
27 21 165
27 2 100
27 6 48
27 9 134
27 11 25
27 25 102
27 22 177
27 12 159
29 5 198
29 7 27
29 15 115
29 17 65
29 19 73
29 20 93
29 21 157
29 23 138
29 2 99
29 9 78
29 18 73
29 12 97
36 4 51
36 5 82
36 7 38
36 8 55
36 13 94
36 14 81
36 15 24
36 17 128
36 23 170
36 2 19
36 9 195
36 25 192
36 26 15
36 22 81
36 27 65
36 29 71
47 3 150
47 7 67
47 8 152
47 10 113
47 14 36
47 15 108
47 16 100
47 20 59
47 30 192
47 31 168
47 34 188
47 2 107
47 9 142
47 26 127
47 40 129
47 44 123
47 24 25
47 29 12
47 36 30
47 46 102
47 42 65
47 12 73
46 3 21
46 7 135
46 8 194
46 15 95
46 17 172
46 20 24
46 21 121
46 30 52
46 32 101
46 34 27
46 38 130
46 41 110
46 45 74
46 6 195
46 25 70
46 26 124
46 28 134
46 37 197
46 40 93
46 18 186
46 24 107
42 5 39
42 7 60
42 10 192
42 14 159
42 16 179
42 19 111
42 31 139
42 33 24
42 35 148
42 41 196
42 11 113
42 25 188
42 26 174
42 28 96
42 39 75
42 24 83
12 8 192
12 11 137
