param n := 50;
param r := 49
param c := 
30 29 100
30 17 191
30 21 162
30 5 149
30 10 131
30 11 26
30 20 127
30 9 71
30 23 112
32 3 154
32 6 126
32 12 115
32 15 180
32 24 200
32 28 110
32 1 166
32 2 80
32 18 149
32 29 171
32 30 139
32 8 162
32 17 138
32 21 170
32 5 83
32 10 131
32 11 66
32 20 76
32 23 73
35 3 186
35 4 87
35 12 180
35 13 156
35 15 166
35 19 81
35 22 99
35 24 63
35 25 42
35 31 15
35 1 200
35 30 153
35 8 78
35 10 44
35 11 56
35 16 137
35 20 160
35 23 146
37 3 113
37 4 196
37 7 24
37 14 111
37 22 176
37 27 169
37 28 30
37 33 82
37 34 69
37 1 46
37 18 116
37 26 156
37 29 15
37 32 149
37 17 108
37 21 137
37 10 142
37 16 135
37 20 159
37 36 153
37 23 13
38 3 164
38 4 49
38 7 200
38 12 121
38 15 181
38 19 178
38 28 97
38 34 162
38 1 113
38 2 123
38 18 138
38 29 116
38 32 75
38 35 195
38 8 123
38 21 58
38 11 99
40 4 89
40 7 63
40 27 36
40 31 144
40 34 175
40 1 199
40 26 39
40 32 37
40 17 31
40 21 133
40 11 19
40 16 113
40 20 102
40 36 68
42 4 17
42 7 140
42 13 27
42 14 37
42 22 133
42 31 174
42 39 63
42 1 64
42 18 157
42 29 70
42 30 154
42 32 45
42 35 103
42 37 80
42 8 191
42 5 56
42 9 106
42 23 180
45 3 68
45 7 19
45 12 108
45 15 171
45 19 190
45 22 56
45 33 87
45 34 86
45 41 166
45 43 118
45 1 183
45 2 113
45 18 43
45 26 123
45 35 54
45 37 29
45 40 157
45 21 181
45 5 66
45 10 90
45 36 92
45 9 110
8 3 189
8 7 81
8 2 102
17 6 174
17 7 132
17 12 11
17 13 75
17 14 146
17 15 42
17 2 74
17 11 101
17 9 63
21 3 96
21 4 158
21 7 12
21 12 19
21 15 117
21 19 113
21 2 155
21 18 187
21 5 65
21 10 175
21 11 183
21 16 176
21 20 193
21 9 77
5 3 11
10 3 82
10 4 34
10 5 185
10 9 112
11 3 45
11 6 14
11 7 14
11 8 77
11 5 67
16 3 161
16 6 94
16 12 157
16 13 151
16 15 111
16 8 123
16 10 114
16 9 171
47 3 159
47 6 62
47 12 97
47 14 99
47 27 163
47 31 198
47 39 64
47 44 174
47 26 135
47 30 122
47 32 37
47 35 178
47 37 160
47 40 160
47 42 135
47 20 101
47 36 142
20 4 51
20 6 52
20 12 148
20 15 51
20 19 84
20 18 148
20 17 39
20 10 179
20 16 94
36 4 58
36 13 17
36 14 82
36 19 15
36 25 52
36 27 131
36 33 101
36 29 143
36 30 48
36 35 176
36 8 195
36 21 142
36 5 141
36 10 181
36 11 95
36 20 22
36 9 45
36 23 147
9 6 69
9 7 50
9 8 125
9 5 66
23 14 161
23 15 189
23 19 137
23 22 122
23 8 185
23 21 194
23 16 186
23 9 81
