param n := 200;
param r := 199
param c := 
73 33 191
73 37 173
73 39 118
73 46 95
73 47 69
73 51 138
73 52 193
73 58 21
73 60 145
73 62 28
73 68 42
73 4 21
73 9 120
73 28 28
73 29 156
73 34 16
73 44 142
73 54 148
73 61 196
73 65 176
73 5 75
73 30 19
73 42 159
73 67 117
73 27 152
73 45 20
73 35 131
73 50 17
75 0 71
75 3 123
75 11 69
75 12 191
75 13 52
75 14 33
75 15 85
75 17 32
75 20 66
75 21 171
75 32 122
75 37 76
75 38 137
75 39 197
75 40 55
75 46 61
75 47 180
75 48 56
75 49 34
75 52 71
75 55 89
75 56 172
75 60 132
75 64 150
75 68 52
75 70 85
75 1 124
75 4 81
75 25 169
75 28 150
75 34 90
75 44 55
75 59 190
75 74 21
75 5 110
75 7 136
75 23 11
75 30 177
75 42 142
75 57 125
75 67 88
75 18 34
75 27 84
75 35 148
77 0 99
77 2 47
77 8 29
77 11 175
77 12 173
77 13 169
77 16 121
77 19 69
77 20 65
77 22 151
77 26 161
77 31 80
77 37 177
77 38 12
77 40 61
77 47 10
77 51 149
77 53 62
77 56 56
77 60 81
77 64 69
77 70 53
77 73 81
77 1 36
77 9 55
77 25 164
77 29 53
77 61 195
77 7 108
77 23 158
77 30 49
77 42 85
77 18 66
77 45 57
77 63 21
81 0 50
81 2 37
81 3 139
81 8 94
81 10 69
81 11 197
81 13 188
81 14 120
81 16 109
81 20 49
81 22 160
81 24 78
81 26 179
81 33 76
81 36 181
81 38 151
81 41 174
81 43 60
81 46 125
81 47 184
81 49 20
81 53 86
81 55 164
81 56 90
81 62 11
81 71 131
81 1 127
81 9 138
81 44 41
81 54 27
81 59 194
81 74 60
81 76 11
81 79 39
81 5 105
81 7 85
81 23 152
81 42 57
81 67 180
81 18 30
81 27 97
81 35 141
81 63 27
82 0 68
82 2 183
82 3 95
82 6 40
82 8 135
82 13 152
82 15 194
82 20 101
82 22 89
82 24 24
82 31 115
82 36 162
82 39 141
82 40 35
82 43 121
82 48 80
82 49 86
82 51 31
82 56 153
82 62 59
82 69 121
82 70 58
82 71 87
82 73 180
82 75 154
82 77 200
82 81 78
82 4 104
82 9 171
82 25 159
82 29 148
82 59 46
82 61 12
82 74 28
82 79 170
82 23 199
82 30 199
82 42 37
82 57 76
82 72 143
82 18 191
82 66 58
83 0 165
83 8 160
83 10 57
83 11 106
83 12 12
83 13 82
83 15 90
83 16 65
83 17 191
83 20 153
83 24 183
83 32 58
83 36 124
83 39 148
83 40 68
83 41 190
83 43 89
83 46 129
83 47 50
83 48 200
83 49 81
83 51 106
83 52 170
83 53 161
83 55 125
83 56 172
83 58 147
83 60 121
83 62 200
83 68 103
83 69 34
83 70 117
83 1 135
83 28 117
83 29 57
83 44 93
83 54 80
83 59 176
83 61 64
83 65 139
83 76 182
83 5 96
83 30 75
83 57 127
83 72 101
83 18 78
83 78 101
83 35 82
83 66 129
83 50 155
83 63 139
85 0 45
85 3 119
85 6 188
85 11 118
85 13 154
85 15 187
85 16 84
85 17 174
85 22 63
85 26 170
85 31 139
85 33 156
85 36 105
85 37 94
85 39 188
85 49 31
85 52 76
85 56 116
85 58 32
85 60 156
85 69 103
85 70 161
85 71 162
85 73 117
85 77 73
85 81 131
85 83 180
85 1 26
85 4 196
85 28 73
85 61 19
85 65 87
85 74 24
85 79 161
85 80 34
85 5 30
85 23 168
85 57 144
85 72 111
85 18 41
85 50 21
85 63 11
87 0 52
87 2 26
87 3 14
87 8 161
87 11 61
87 12 179
87 13 124
87 14 113
87 15 163
87 16 130
87 17 175
87 19 82
87 22 59
87 24 65
87 26 62
87 31 118
87 36 72
87 37 93
87 39 111
87 41 92
87 46 117
87 48 60
87 51 71
87 52 110
87 53 28
87 55 69
87 60 79
87 62 199
87 69 92
87 71 59
87 77 35
87 81 164
87 85 162
87 1 168
87 4 69
87 9 89
87 28 67
87 61 158
87 65 183
87 76 112
87 79 152
87 80 56
87 84 31
87 5 175
87 42 101
87 57 35
87 67 163
87 72 17
87 18 109
87 78 187
87 66 107
87 50 59
91 0 90
91 8 140
91 10 12
91 12 134
91 19 182
91 20 36
91 31 78
91 36 27
91 39 191
91 40 15
91 41 29
91 47 133
91 48 117
91 52 41
91 58 183
91 64 89
91 71 153
91 75 190
91 77 44
91 83 15
91 87 128
91 1 123
91 9 171
91 25 49
91 28 196
91 29 49
91 34 86
91 54 120
91 59 148
91 61 156
91 74 22
91 76 113
91 79 21
91 80 182
91 5 149
91 30 46
91 42 190
91 67 100
91 72 76
91 88 130
91 90 61
91 50 182
91 89 58
92 0 185
92 2 156
92 6 191
92 8 163
92 10 101
92 12 13
92 13 72
92 15 37
92 17 48
92 20 19
92 24 176
92 26 61
92 33 177
92 37 128
92 39 117
92 40 129
92 46 163
92 47 195
92 48 186
92 53 11
92 60 135
92 64 28
92 69 46
92 73 189
92 75 113
92 81 77
92 82 18
92 83 45
92 85 124
92 87 46
92 4 39
92 28 175
92 29 32
92 34 183
92 54 88
92 59 108
92 80 126
92 84 129
92 5 154
92 30 114
92 42 160
92 57 188
92 72 42
92 78 29
92 90 170
92 35 177
93 0 76
93 3 28
93 6 96
93 8 47
93 14 67
93 17 135
93 21 157
93 22 85
93 26 84
93 31 143
93 32 133
93 33 190
93 37 40
93 38 170
93 39 36
93 40 41
93 41 154
93 43 48
93 51 191
93 53 165
93 60 96
93 62 69
93 64 10
93 68 29
93 69 29
93 71 42
93 73 15
93 75 94
93 81 183
93 83 62
93 87 14
93 91 172
93 9 60
93 25 63
93 34 156
93 59 24
93 61 62
93 74 160
93 76 139
93 42 126
93 57 28
93 72 31
93 50 20
93 63 109
104 0 65
104 3 41
104 6 38
104 8 168
104 10 69
104 11 172
104 13 197
104 15 38
104 19 15
104 21 154
104 22 141
104 24 75
104 31 57
104 32 87
104 33 32
104 39 74
104 41 99
104 43 162
104 46 36
104 51 10
104 52 100
104 62 143
104 64 96
104 68 157
104 69 25
104 71 109
104 73 166
104 77 91
104 81 142
104 82 187
104 85 168
104 92 30
104 93 10
104 1 169
104 4 121
104 44 153
104 54 28
104 59 168
104 61 137
104 65 172
104 74 35
104 76 40
104 79 62
104 80 114
104 84 69
104 96 77
104 98 196
104 101 102
104 5 64
104 7 187
104 23 77
104 42 133
104 57 196
104 67 94
104 103 96
104 18 53
104 27 152
104 45 28
104 88 132
104 90 177
104 102 88
104 66 135
104 63 79
107 0 95
107 2 95
107 10 164
107 13 119
107 16 199
107 17 136
107 19 179
107 21 146
107 22 146
107 24 57
107 32 47
107 33 96
107 36 27
107 38 39
107 40 21
107 43 59
107 51 89
107 53 27
107 60 193
107 62 130
107 75 106
107 82 158
107 91 150
107 93 36
107 104 85
107 1 135
107 4 31
107 29 92
107 65 198
107 76 29
107 79 143
107 80 36
107 84 112
107 98 140
107 99 189
107 101 39
107 5 129
107 7 23
107 42 37
107 57 53
107 67 89
107 95 167
107 103 61
107 27 134
107 78 35
107 100 152
107 102 48
107 105 114
107 66 110
108 0 25
108 3 114
108 6 94
108 8 70
108 10 197
108 11 84
108 12 152
108 14 182
108 17 106
108 24 173
108 31 51
108 36 126
108 37 168
108 40 11
108 41 11
108 43 137
108 46 46
108 49 41
108 52 144
108 53 94
108 58 58
108 68 115
108 69 191
108 70 139
108 81 34
108 85 96
108 91 114
108 93 140
108 107 10
108 4 125
108 25 161
108 28 147
108 29 145
108 34 29
108 44 195
108 54 150
108 61 170
108 76 28
108 99 12
108 106 121
108 7 157
108 30 53
108 57 175
108 72 54
108 94 127
108 103 46
108 18 110
108 27 67
108 45 29
108 100 33
108 102 48
108 35 40
108 50 87
109 0 24
109 2 74
109 10 27
109 15 24
109 19 36
109 20 88
109 21 170
109 24 132
109 26 173
109 32 57
109 38 55
109 43 70
109 46 164
109 52 16
109 62 32
109 64 73
109 68 150
109 71 71
109 73 18
109 75 76
109 77 186
109 87 146
109 91 198
109 93 61
109 104 127
109 107 53
109 108 59
109 28 199
109 44 64
109 65 65
109 74 144
109 79 50
109 96 73
109 98 168
109 99 75
109 106 69
109 5 125
109 7 182
109 23 165
109 42 43
109 57 130
109 67 53
109 94 73
109 103 27
109 27 171
109 45 14
109 90 38
109 102 102
109 63 110
110 0 112
110 2 40
110 8 88
110 11 87
110 12 46
110 17 154
110 21 92
110 31 34
110 33 21
110 37 51
110 38 63
110 39 157
110 51 93
110 52 86
110 56 95
110 58 113
110 69 37
110 71 36
110 73 68
110 75 103
110 81 37
110 83 120
110 87 84
110 93 188
110 104 134
110 107 121
110 108 16
110 4 197
110 9 21
110 25 128
110 28 100
110 29 61
110 44 17
110 54 167
110 59 47
110 74 198
110 76 88
110 80 76
110 84 39
110 86 109
110 96 196
110 98 46
110 101 199
110 106 182
110 5 174
110 7 46
110 23 31
110 30 126
110 42 127
110 57 181
110 94 156
110 95 153
110 103 149
110 88 94
110 90 145
110 102 111
110 35 100
112 0 166
112 6 197
112 8 113
112 14 178
112 17 146
112 19 82
112 21 143
112 22 93
112 31 10
112 32 96
112 36 101
112 37 152
112 40 130
112 43 97
112 49 177
112 51 106
112 56 34
112 58 156
112 60 165
112 62 176
112 68 194
112 71 185
112 73 167
112 82 84
112 92 176
112 93 176
112 104 44
112 108 86
112 110 46
112 1 167
112 4 104
112 9 97
112 25 76
112 28 86
112 34 145
112 54 154
112 59 152
112 65 26
112 76 81
112 84 27
112 97 72
112 106 181
112 5 49
112 57 26
112 95 197
112 103 162
112 18 66
112 45 37
112 78 127
112 90 51
112 100 130
112 102 60
112 105 200
112 35 80
112 63 195
114 0 95
114 2 52
114 3 73
114 8 124
114 10 84
114 13 51
114 14 89
114 15 53
114 20 56
114 21 90
114 22 14
114 26 144
114 32 119
114 36 107
114 37 96
114 40 191
114 41 44
114 47 10
114 52 121
114 53 78
114 55 91
114 58 181
114 60 185
114 64 137
114 70 196
114 71 131
114 75 174
114 81 61
114 83 192
114 85 144
114 87 38
114 92 154
114 104 180
114 107 108
114 112 194
114 1 99
114 4 123
114 9 43
114 25 65
114 28 119
114 44 163
114 59 157
114 65 79
114 74 152
114 79 46
114 80 114
114 84 74
114 86 47
114 98 50
114 99 150
114 106 190
114 113 70
114 5 110
114 30 13
114 42 63
114 72 104
114 94 90
114 103 135
114 27 150
114 45 77
114 88 106
114 100 126
114 105 147
114 50 38
115 0 164
115 3 192
115 6 31
115 13 35
115 17 116
115 21 116
115 31 159
115 32 33
115 33 82
115 36 81
115 37 151
115 38 134
115 39 91
115 40 177
115 41 65
115 46 200
115 48 30
115 49 181
115 51 125
115 52 90
115 53 161
115 55 149
115 62 161
115 64 121
115 68 62
115 69 193
115 71 178
115 77 192
115 82 109
115 85 22
115 91 92
115 104 52
115 107 16
115 109 61
115 4 155
115 28 27
115 44 60
115 54 64
115 59 53
115 61 192
115 74 84
115 84 160
115 111 162
115 5 67
115 7 154
115 23 126
115 42 38
115 72 125
115 94 91
115 103 60
115 18 16
115 78 86
115 100 174
115 102 110
115 35 117
115 50 97
117 0 71
117 2 175
117 12 177
117 14 114
117 17 194
117 19 24
117 21 30
117 22 30
117 26 18
117 31 90
117 32 17
117 37 33
117 39 184
117 41 125
117 47 115
117 48 128
117 49 128
117 51 147
117 52 91
117 55 111
117 64 27
117 69 120
117 71 32
117 75 76
117 77 24
117 81 151
117 83 144
117 87 135
117 91 36
117 109 117
117 110 181
117 115 95
117 9 63
117 29 91
117 54 35
117 59 112
117 61 191
117 74 116
117 79 199
117 80 154
117 96 14
117 98 60
117 99 106
117 106 119
117 111 88
117 116 63
117 23 58
117 95 22
117 103 18
117 27 56
117 78 140
117 100 19
117 63 56
117 89 88
120 0 70
120 8 42
120 10 107
120 11 190
120 14 55
120 15 199
120 17 44
120 20 54
120 24 159
120 31 44
120 32 166
120 33 114
120 36 40
120 38 135
120 43 120
120 46 76
120 47 153
120 48 86
120 55 23
120 60 61
120 62 31
120 64 88
120 70 111
120 73 191
120 75 142
120 77 74
120 82 145
120 85 118
120 92 52
120 104 72
120 109 192
120 110 72
120 112 133
120 114 96
120 9 66
120 25 59
120 28 55
120 74 182
120 76 106
120 79 169
120 84 77
120 86 34
120 96 82
120 99 35
120 101 120
120 111 60
120 5 134
120 23 180
120 42 187
120 72 97
120 95 95
120 18 136
120 45 155
120 78 31
120 88 91
120 102 188
120 105 19
120 35 182
120 66 173
121 0 59
121 8 40
121 11 158
121 15 56
121 16 97
121 17 42
121 19 18
121 26 32
121 33 49
121 37 51
121 38 66
121 39 129
121 43 111
121 47 49
121 53 194
121 56 29
121 62 47
121 64 92
121 70 186
121 71 185
121 73 132
121 75 105
121 81 136
121 85 38
121 87 65
121 104 79
121 112 39
121 4 100
121 54 140
121 74 86
121 76 113
121 84 172
121 96 12
121 97 172
121 99 41
121 101 47
121 106 140
121 116 138
121 118 147
121 7 200
121 42 80
121 67 86
121 72 57
121 94 38
121 103 76
121 90 144
121 100 128
121 35 167
121 63 172
121 89 150
122 0 190
122 2 80
122 3 28
122 10 150
122 11 132
122 13 52
122 14 20
122 16 189
122 20 182
122 22 161
122 37 44
122 38 189
122 40 94
122 43 105
122 47 181
122 51 167
122 53 126
122 55 145
122 62 21
122 64 13
122 68 13
122 69 82
122 82 91
122 85 177
122 87 133
122 91 16
122 93 84
122 104 81
122 114 87
122 121 77
122 1 57
122 4 89
122 9 172
122 28 120
122 34 53
122 54 200
122 61 173
122 65 86
122 74 187
122 76 124
122 80 33
122 84 92
122 96 144
122 97 181
122 98 169
122 101 42
122 106 24
122 113 99
122 116 22
122 5 186
122 7 105
122 23 136
122 72 93
122 94 68
122 95 14
122 18 130
122 27 198
122 88 35
122 100 33
122 102 94
122 35 54
122 119 121
122 50 72
123 0 191
123 2 142
123 13 80
123 14 82
123 15 22
123 16 99
123 17 104
123 21 175
123 22 152
123 24 120
123 31 103
123 39 39
123 41 117
123 46 111
123 47 71
123 48 105
123 52 55
123 53 185
123 55 10
123 56 70
123 60 28
123 68 152
123 73 188
123 77 189
123 81 51
123 82 110
123 83 119
123 85 64
123 91 88
123 104 104
123 109 63
123 112 117
123 114 191
123 122 23
123 1 181
123 25 70
123 34 101
123 59 86
123 74 181
123 80 52
123 97 163
123 98 77
123 106 95
123 111 178
123 113 42
123 30 46
123 42 10
123 57 150
123 72 42
123 95 39
123 18 77
123 45 192
123 78 86
123 102 63
123 66 196
123 119 138
123 63 146
124 0 189
124 2 79
124 6 161
124 13 56
124 14 166
124 16 173
124 19 101
124 21 184
124 26 135
124 32 149
124 33 70
124 36 185
124 37 165
124 40 38
124 41 163
124 49 42
124 51 135
124 58 114
124 62 82
124 70 178
124 73 180
124 77 77
124 82 194
124 85 164
124 92 144
124 104 106
124 108 100
124 112 76
124 114 66
124 120 40
124 121 89
124 122 165
124 1 156
124 9 125
124 34 105
124 44 200
124 59 178
124 61 195
124 74 133
124 76 47
124 79 22
124 84 180
124 96 22
124 98 33
124 113 136
124 116 189
124 30 144
124 57 194
124 72 154
124 95 53
124 90 85
124 100 91
124 105 143
124 35 90
124 66 101
124 50 123
124 63 93
129 0 183
129 2 87
129 3 187
129 10 135
129 16 53
129 17 103
129 20 13
129 24 66
129 32 101
129 36 73
129 41 110
129 48 76
129 51 180
129 52 55
129 53 146
129 60 113
129 68 106
129 69 38
129 77 55
129 81 49
129 83 81
129 91 199
129 93 168
129 112 129
129 114 164
129 117 152
129 120 81
129 123 102
129 124 165
129 1 118
129 9 189
129 25 189
129 28 183
129 29 44
129 44 192
129 54 78
129 61 95
129 65 113
129 74 13
129 76 139
129 84 190
129 97 150
129 98 17
129 106 150
129 111 51
129 113 155
129 116 123
129 118 95
129 126 70
129 5 15
129 30 200
129 57 97
129 95 139
129 128 85
129 18 155
129 90 112
129 102 96
129 105 200
129 35 104
129 50 192
129 63 68
129 89 29
130 0 111
130 2 65
130 6 84
130 10 23
130 11 53
130 13 60
130 14 125
130 24 40
130 32 128
130 33 198
130 41 153
130 48 101
130 53 15
130 55 103
130 64 64
130 70 73
130 71 28
130 75 21
130 77 198
130 81 160
130 87 50
130 91 10
130 92 194
130 93 68
130 104 126
130 107 10
130 108 20
130 109 80
130 110 58
130 117 40
130 121 92
130 122 200
130 4 81
130 28 14
130 34 31
130 59 71
130 61 102
130 74 178
130 79 116
130 80 46
130 84 35
130 96 13
130 97 167
130 98 145
130 99 166
130 101 26
130 106 171
130 111 152
130 113 13
130 118 196
130 125 187
130 5 116
130 7 80
130 23 163
130 42 174
130 57 165
130 67 107
130 72 144
130 95 66
130 18 27
130 27 77
130 45 152
130 88 111
130 90 189
130 100 52
130 102 58
130 66 60
130 119 31
130 50 160
131 0 84
131 2 47
131 6 106
131 8 39
131 10 185
131 15 60
131 17 178
131 19 79
131 22 62
131 32 73
131 33 33
131 36 59
131 37 60
131 39 134
131 40 71
131 43 90
131 46 196
131 48 168
131 53 172
131 55 47
131 58 153
131 64 56
131 68 116
131 70 73
131 77 176
131 81 137
131 82 194
131 87 104
131 91 45
131 92 18
131 108 175
131 109 177
131 110 38
131 112 73
131 114 29
131 115 170
131 117 188
131 121 123
131 28 149
131 34 81
131 44 147
131 61 148
131 80 93
131 84 187
131 86 126
131 97 161
131 99 54
131 106 42
131 113 138
131 118 118
131 125 136
131 126 165
131 7 148
131 23 150
131 94 118
131 95 75
131 45 197
131 78 170
131 100 112
131 102 144
131 105 66
131 119 169
131 50 140
131 89 59
133 0 198
133 6 173
133 8 119
133 10 14
133 11 63
133 13 43
133 17 98
133 19 114
133 20 88
133 22 104
133 26 184
133 33 120
133 37 98
133 38 101
133 39 86
133 40 167
133 46 91
133 48 90
133 49 155
133 52 78
133 55 184
133 56 143
133 58 195
133 60 110
133 64 96
133 68 198
133 69 64
133 70 116
133 71 19
133 73 71
133 75 116
133 77 175
