param n := 200;
param r := 199
param c := 
71 56 33
71 61 49
71 66 148
71 8 26
71 22 119
71 29 89
71 31 42
71 34 156
71 41 159
71 60 70
71 69 94
71 18 27
71 52 195
71 7 177
71 43 19
71 51 184
71 65 77
71 64 12
71 14 44
73 0 70
73 1 145
73 2 34
73 10 169
73 16 90
73 17 67
73 19 175
73 45 101
73 49 15
73 50 133
73 61 15
73 67 11
73 71 199
73 12 30
73 22 148
73 25 50
73 26 164
73 30 49
73 32 92
73 34 81
73 37 112
73 39 183
73 40 154
73 41 177
73 48 57
73 55 38
73 60 134
73 68 42
73 69 48
73 35 72
73 36 46
73 38 170
73 53 167
73 58 197
73 24 167
73 64 192
74 0 88
74 2 55
74 4 110
74 9 63
74 10 122
74 11 56
74 19 39
74 21 140
74 33 121
74 42 28
74 45 45
74 49 79
74 56 145
74 61 196
74 62 110
74 71 82
74 5 19
74 6 100
74 12 22
74 26 125
74 28 110
74 32 117
74 34 151
74 37 67
74 41 57
74 54 117
74 55 199
74 60 41
74 18 179
74 36 145
74 38 127
74 44 192
74 53 28
74 58 39
74 7 169
74 24 127
74 43 48
74 51 101
74 64 36
76 0 67
76 1 116
76 4 119
76 11 166
76 33 13
76 45 21
76 49 33
76 50 196
76 61 41
76 62 173
76 66 137
76 67 159
76 70 50
76 71 63
76 74 57
76 8 195
76 20 99
76 22 158
76 23 188
76 25 186
76 27 134
76 29 122
76 30 34
76 31 86
76 32 121
76 34 20
76 37 59
76 60 45
76 63 102
76 69 126
76 44 61
76 46 61
76 58 152
76 7 195
76 24 125
76 43 84
76 51 83
76 59 55
76 64 30
76 14 40
78 0 72
78 2 102
78 4 102
78 10 127
78 13 144
78 16 138
78 17 135
78 21 40
78 47 92
78 49 20
78 50 81
78 56 72
78 61 31
78 66 173
78 73 158
78 74 65
78 76 32
78 8 105
78 22 106
78 30 123
78 31 52
78 34 68
78 39 180
78 40 189
78 48 50
78 55 177
78 68 157
78 69 122
78 18 184
78 36 176
78 44 102
78 46 124
78 53 22
78 58 95
78 72 175
78 77 161
78 7 46
78 43 136
78 65 68
78 14 22
79 0 143
79 2 20
79 9 95
79 11 32
79 15 104
79 17 27
79 21 55
79 33 24
79 42 95
79 47 163
79 50 84
79 56 120
79 67 49
79 70 43
79 74 47
79 76 174
79 78 35
79 12 145
79 27 127
79 32 67
79 37 89
79 39 10
79 40 173
79 48 62
79 55 44
79 68 37
79 69 91
79 35 81
79 36 143
79 44 163
79 52 26
79 77 84
79 7 175
79 43 191
79 64 58
79 14 129
82 0 159
82 1 176
82 3 161
82 10 18
82 13 130
82 16 84
82 19 106
82 21 68
82 33 40
82 47 181
82 61 178
82 73 81
82 74 37
82 79 24
82 8 188
82 12 27
82 20 94
82 22 190
82 27 43
82 28 143
82 30 33
82 34 105
82 48 192
82 55 28
82 57 92
82 60 39
82 63 182
82 80 188
82 35 147
82 36 186
82 38 55
82 44 53
82 53 43
82 58 196
82 72 88
82 43 110
82 51 28
82 65 186
82 81 32
82 59 141
84 0 198
84 1 187
84 2 35
84 3 16
84 11 162
84 15 187
84 16 172
84 47 144
84 56 15
84 61 164
84 70 174
84 73 86
84 74 102
84 76 50
84 79 71
84 5 27
84 12 152
84 20 109
84 22 133
84 23 32
84 26 200
84 27 146
84 29 106
84 30 27
84 31 17
84 34 35
84 40 175
84 41 41
84 57 173
84 60 96
84 63 66
84 18 41
84 36 117
84 52 32
84 58 131
84 77 106
84 65 189
84 81 67
85 0 78
85 1 147
85 3 127
85 11 112
85 16 163
85 17 34
85 19 41
85 21 53
85 33 107
85 47 119
85 50 33
85 62 47
85 66 195
85 67 125
85 70 177
85 71 163
85 73 95
85 79 151
85 84 200
85 5 95
85 6 103
85 23 164
85 25 114
85 27 125
85 28 61
85 31 155
85 37 88
85 55 56
85 60 150
85 63 36
85 83 198
85 44 81
85 52 70
85 53 29
85 58 30
85 77 105
85 7 13
85 43 191
85 51 168
85 65 22
85 59 168
85 14 147
88 0 183
88 2 117
88 3 67
88 9 102
88 15 129
88 16 134
88 21 54
88 33 192
88 42 100
88 45 10
88 49 161
88 50 114
88 61 49
88 62 113
88 82 165
88 84 158
88 5 41
88 6 139
88 8 131
88 12 15
88 23 84
88 25 161
88 26 157
88 27 120
88 28 149
88 31 188
88 32 135
88 34 25
88 39 85
88 48 143
88 54 81
88 60 131
88 63 96
88 68 175
88 80 163
88 86 137
88 36 113
88 46 131
88 53 79
88 72 22
88 7 109
88 24 91
88 64 109
89 0 104
89 2 106
89 11 16
89 13 197
89 15 110
89 17 123
89 19 75
89 21 78
89 33 116
89 47 12
89 49 177
89 50 100
89 56 46
89 61 55
89 62 162
89 66 181
89 70 43
89 73 43
89 76 117
89 78 169
89 82 104
89 85 20
89 6 159
89 12 32
89 20 12
89 22 13
89 23 83
89 25 103
89 26 128
89 30 168
89 34 190
89 37 43
89 55 152
89 57 26
89 63 117
89 75 90
89 83 179
89 86 63
89 18 53
89 35 52
89 52 108
89 53 100
89 77 135
89 24 18
89 65 34
89 81 29
89 59 66
89 14 54
90 0 18
90 4 168
90 9 87
90 17 11
90 21 192
90 45 81
90 47 173
90 50 139
90 66 50
90 70 161
90 76 13
90 79 70
90 82 25
90 84 81
90 85 167
90 89 182
90 5 150
90 12 63
90 20 70
90 25 177
90 26 106
90 28 16
90 29 32
90 30 27
90 31 75
90 32 83
90 37 74
90 39 67
90 41 68
90 48 76
90 57 46
90 69 159
90 80 19
90 83 72
90 35 33
90 36 172
90 38 120
90 53 86
90 58 105
90 43 190
90 65 179
90 59 184
90 87 117
91 0 105
91 1 176
91 2 184
91 3 182
91 10 40
91 17 31
91 19 58
91 21 102
91 42 188
91 45 108
91 66 64
91 74 67
91 76 63
91 79 87
91 84 191
91 88 146
91 5 166
91 6 176
91 20 103
91 22 154
91 25 95
91 26 56
91 28 45
91 30 130
91 31 147
91 32 133
91 34 121
91 37 128
91 39 142
91 40 132
91 48 133
91 55 112
91 57 19
91 60 17
91 69 86
91 83 123
91 35 118
91 38 121
91 46 92
91 53 146
91 77 92
91 7 133
91 24 54
91 51 175
91 81 81
91 59 62
91 64 27
92 0 72
92 9 132
92 10 173
92 11 98
92 19 112
92 21 109
92 45 123
92 47 32
92 56 169
92 67 93
92 71 195
92 74 128
92 78 69
92 79 68
92 84 162
92 85 170
92 90 38
92 91 178
92 5 35
92 12 24
92 20 59
92 23 128
92 25 55
92 29 11
92 31 74
92 32 85
92 37 107
92 39 91
92 41 60
92 54 172
92 60 100
92 63 38
92 68 142
92 69 157
92 75 193
92 38 15
92 44 21
92 46 179
92 53 111
92 72 46
92 77 33
92 7 79
92 24 12
92 43 155
92 51 53
92 14 51
92 87 51
93 0 10
93 2 76
93 4 83
93 9 46
93 10 30
93 11 13
93 15 18
93 16 73
93 17 136
93 19 60
93 21 57
93 50 45
93 70 195
93 71 184
93 73 197
93 74 23
93 76 163
93 85 48
93 88 165
93 89 75
93 90 77
93 92 196
93 5 154
93 6 68
93 8 60
93 12 102
93 20 13
93 26 145
93 29 187
93 31 18
93 32 174
93 37 82
93 39 147
93 41 98
93 48 17
93 57 104
93 69 175
93 80 122
93 86 105
93 18 199
93 44 115
93 53 99
93 72 143
93 7 178
93 24 139
93 65 131
95 0 138
95 1 73
95 2 169
95 4 166
95 9 158
95 15 121
95 16 88
95 17 179
95 42 26
95 45 44
95 49 115
95 62 49
95 70 142
95 78 109
95 82 54
95 84 64
95 85 26
95 90 119
95 5 30
95 22 59
95 23 70
95 25 34
95 28 143
95 30 48
95 32 191
95 37 176
95 40 84
95 68 64
95 69 37
95 83 183
95 86 110
95 35 29
95 36 26
95 38 37
95 44 200
95 52 50
95 77 88
95 24 90
95 51 149
95 65 171
95 81 51
95 64 21
95 14 157
95 87 138
96 0 18
96 4 108
96 10 137
96 17 34
96 21 132
96 33 97
96 42 150
96 71 146
96 74 84
96 78 159
96 79 168
96 85 89
96 90 17
96 91 168
96 95 68
96 5 64
96 8 114
96 23 61
96 26 140
96 27 140
96 28 175
96 30 141
96 31 144
96 37 155
96 55 15
96 57 163
96 60 11
96 63 22
96 75 39
96 83 13
96 86 131
96 18 133
96 53 35
96 58 25
96 77 130
96 24 152
96 43 75
97 0 176
97 4 77
97 9 32
97 11 191
97 16 151
97 17 122
97 21 68
97 33 30
97 47 123
97 49 194
97 50 146
97 56 79
97 70 97
97 71 101
97 73 90
97 79 128
97 82 106
97 84 89
97 88 200
97 89 183
97 90 100
97 93 149
97 95 125
97 96 75
97 23 195
97 25 131
97 28 18
97 29 128
97 31 143
97 32 134
97 34 116
97 39 180
97 40 97
97 48 130
97 54 88
97 60 59
97 63 104
97 68 159
97 69 51
97 83 123
97 94 95
97 18 160
97 35 65
97 44 68
97 52 166
97 58 64
97 72 46
97 77 24
97 7 194
97 65 131
97 81 184
97 64 170
97 14 134
97 87 143
100 0 49
100 1 21
100 4 93
100 10 115
100 11 180
100 13 53
100 15 70
100 16 129
100 19 57
100 42 135
100 49 69
100 56 33
100 61 88
100 62 163
100 66 192
100 70 197
100 71 140
100 76 187
100 82 133
100 84 10
100 85 125
100 88 113
100 90 46
100 91 185
100 92 16
100 93 25
100 96 59
100 5 131
100 6 174
100 8 81
100 12 98
100 22 23
100 28 17
100 29 194
100 30 125
100 31 143
100 39 61
100 41 30
100 48 150
100 55 185
100 60 49
100 63 176
100 68 43
100 69 11
100 75 152
100 83 59
100 86 187
100 36 112
100 44 94
100 52 30
100 58 38
100 72 55
100 98 173
100 24 179
100 65 136
100 81 15
101 0 180
101 3 149
101 9 104
101 10 63
101 13 89
101 15 83
101 17 22
101 19 38
101 45 124
101 49 122
101 61 72
101 62 188
101 71 127
101 76 90
101 82 84
101 93 125
101 95 121
101 96 92
101 97 105
101 100 152
101 6 165
101 8 178
101 12 173
101 25 147
101 26 58
101 27 63
101 28 62
101 29 41
101 34 168
101 40 145
101 48 86
101 54 133
101 55 34
101 57 171
101 60 138
101 83 141
101 86 20
101 35 98
101 36 78
101 53 114
101 98 144
101 7 169
101 43 90
101 51 157
101 81 93
101 59 180
101 64 167
101 87 21
102 0 63
102 1 127
102 2 20
102 3 174
102 17 146
102 33 182
102 42 128
102 45 94
102 47 91
102 49 174
102 50 194
102 56 90
102 61 37
102 73 174
102 74 46
102 76 114
102 79 161
102 82 95
102 85 105
102 88 192
102 89 173
102 93 72
102 97 82
102 101 16
102 6 196
102 8 92
102 23 36
102 25 194
102 26 171
102 32 32
102 55 151
102 57 111
102 68 151
102 69 115
102 83 138
102 94 89
102 99 35
102 35 98
102 36 67
102 53 44
102 72 16
102 98 154
102 7 169
102 24 68
102 51 67
102 81 102
102 59 53
104 0 33
104 1 42
104 3 89
104 4 118
104 10 78
104 11 69
104 15 133
104 17 142
104 21 101
104 33 36
104 42 49
104 50 155
104 61 98
104 62 137
104 66 43
104 73 137
104 74 53
104 78 151
104 79 120
104 85 41
104 88 75
104 90 93
104 91 75
104 92 131
104 95 179
104 96 46
104 100 29
104 101 128
104 6 15
104 20 52
104 23 146
104 26 176
104 27 78
104 29 14
104 30 88
104 31 110
104 32 96
104 39 98
104 40 127
104 48 56
104 54 14
104 55 83
104 57 52
104 60 76
104 83 132
104 86 196
104 94 103
104 36 117
104 44 145
104 46 39
104 53 49
104 72 36
104 77 126
104 7 77
104 24 118
104 43 105
104 51 54
104 65 106
107 0 142
107 2 68
107 4 48
107 9 170
107 10 121
107 11 160
107 13 139
107 15 24
107 17 176
107 33 167
107 42 152
107 45 35
107 47 157
107 67 121
107 74 198
107 76 18
107 78 24
107 79 166
107 82 38
107 84 133
107 85 47
107 88 43
107 89 31
107 90 97
107 93 83
107 95 79
107 96 32
107 101 109
107 104 35
107 5 34
107 8 87
107 12 15
107 26 11
107 27 34
107 28 13
107 29 34
107 32 114
107 34 195
107 37 189
107 41 43
107 57 160
107 68 49
107 69 151
107 75 185
107 83 77
107 86 45
107 94 114
107 106 152
107 35 109
107 36 156
107 38 176
107 44 181
107 52 36
107 7 73
107 24 75
107 14 35
107 87 101
109 0 108
109 2 110
109 3 85
109 9 172
109 10 114
109 11 95
109 15 44
109 16 118
109 17 65
109 19 33
109 21 153
109 47 112
109 50 102
109 56 112
109 61 170
109 71 165
109 78 197
109 91 125
109 92 63
109 95 88
109 96 130
109 97 143
109 101 146
109 102 190
109 107 152
109 5 124
109 6 126
109 8 82
109 26 50
109 27 199
109 29 152
109 31 179
109 32 102
109 34 57
109 37 122
109 39 91
109 41 92
109 60 106
109 63 65
109 75 99
109 80 77
109 86 174
109 94 46
109 105 168
109 106 70
109 35 136
109 36 63
109 38 106
109 46 143
109 52 159
109 53 55
109 58 41
109 98 25
109 7 142
109 24 57
109 43 190
109 14 29
109 87 38
110 0 90
110 2 161
110 9 187
110 13 98
110 15 18
110 16 66
110 19 184
110 47 67
110 50 145
110 56 66
110 66 143
110 73 145
110 74 106
110 78 31
110 79 171
110 84 118
110 89 144
110 90 83
110 91 115
110 92 15
110 95 153
110 97 87
110 100 47
110 109 81
110 5 190
110 6 50
110 12 170
110 20 72
110 23 182
110 25 151
110 28 124
110 29 28
110 30 25
110 32 196
110 41 163
110 68 65
110 69 180
110 75 111
110 80 84
110 86 28
110 103 112
110 105 92
110 18 125
110 35 127
110 36 90
110 52 191
110 53 159
110 43 114
110 51 133
110 81 167
110 64 186
111 0 173
111 4 84
111 10 49
111 15 101
111 16 22
111 17 179
111 19 105
111 33 91
111 42 151
111 45 46
111 49 142
111 50 162
111 56 131
111 66 52
111 70 74
111 73 74
111 76 107
111 78 153
111 82 13
111 85 106
111 89 38
111 91 18
111 92 142
111 93 141
111 97 175
111 104 173
111 107 113
111 109 111
111 6 93
111 26 173
111 27 194
111 29 17
111 31 95
111 34 11
111 37 111
111 39 136
111 48 172
111 63 74
111 68 60
111 83 36
111 94 175
111 99 154
111 103 31
111 36 46
111 38 26
111 46 21
111 53 80
111 58 189
111 98 176
111 43 112
111 51 16
111 59 44
111 64 129
111 14 164
111 87 169
112 0 161
112 2 84
112 3 49
112 11 85
112 13 128
112 16 141
112 17 34
112 19 95
112 47 76
112 71 79
112 76 167
112 78 71
112 82 104
112 85 27
112 89 155
112 90 196
112 102 77
112 107 53
112 109 133
112 110 130
112 8 101
112 12 36
112 25 151
112 28 41
112 31 74
112 34 189
112 39 46
112 54 82
112 60 93
112 63 74
112 69 135
112 75 161
112 80 145
112 83 88
112 86 137
112 99 15
112 103 191
112 106 113
112 18 171
112 35 162
112 38 125
112 44 25
112 77 65
112 7 145
112 59 115
112 108 54
114 0 43
114 3 143
114 10 122
114 15 55
114 19 137
114 21 98
114 49 68
114 61 28
114 66 153
114 70 33
114 73 11
114 82 111
114 84 59
114 88 57
114 89 102
114 90 67
114 91 183
114 93 116
114 97 25
114 102 23
114 104 32
114 107 19
114 111 198
114 112 190
114 5 148
114 6 184
114 22 26
114 25 156
114 27 166
114 29 149
114 30 55
114 39 85
114 40 30
114 41 72
114 48 198
114 54 154
114 55 31
114 57 96
114 63 90
114 68 90
114 69 32
114 75 107
114 80 194
114 83 182
114 86 98
114 94 146
114 99 77
114 103 45
114 105 143
114 113 126
114 18 76
114 36 50
114 44 43
114 52 69
114 53 14
114 58 136
114 77 173
114 24 88
114 65 151
114 81 145
114 59 17
114 87 86
115 0 108
115 1 156
115 2 193
115 3 195
115 4 61
115 9 24
115 13 28
115 15 21
115 16 156
115 19 57
115 21 27
115 33 83
115 49 25
115 56 100
115 70 74
115 71 73
115 73 74
115 74 129
115 76 157
115 78 156
115 79 51
115 82 30
115 84 54
115 85 68
115 88 85
115 90 68
115 91 40
115 92 23
115 93 106
115 96 48
115 97 17
115 100 58
115 101 184
115 104 129
115 110 198
115 112 47
115 114 35
115 5 175
115 6 127
115 22 177
115 26 66
115 29 98
115 32 150
115 34 15
115 39 142
115 48 178
115 54 52
115 55 196
115 57 171
115 63 146
115 68 16
115 86 163
115 94 149
115 103 46
115 105 45
115 106 84
115 35 37
115 44 83
115 58 197
115 77 52
115 7 109
115 24 183
115 65 125
115 14 86
116 0 127
116 3 58
116 4 169
116 9 47
116 10 131
116 11 70
116 13 21
116 15 65
116 21 118
116 45 125
116 49 50
116 61 42
116 70 152
116 71 194
116 73 132
116 78 111
116 79 138
116 84 45
116 85 107
116 88 89
116 89 188
116 93 119
116 95 157
116 96 183
116 97 39
116 101 29
116 102 96
116 104 173
116 109 71
116 111 114
116 112 29
116 115 194
116 6 168
116 12 155
116 20 44
116 25 55
116 26 166
116 27 65
116 29 64
116 30 200
116 39 120
116 40 142
116 41 151
116 48 105
116 54 129
116 57 23
116 63 200
116 68 116
116 69 151
116 80 14
116 83 93
116 86 159
116 103 162
116 113 62
116 35 168
116 53 15
116 77 175
116 43 59
116 51 184
116 81 67
119 0 196
119 1 131
119 3 134
119 10 191
119 11 170
119 15 149
119 16 191
119 17 159
119 19 115
119 21 135
119 45 199
119 50 103
119 56 11
119 66 74
119 67 121
119 73 128
119 74 161
119 78 138
119 79 134
119 82 66
119 84 38
119 85 72
119 88 173
119 89 106
119 92 166
119 93 40
119 95 126
119 96 33
119 97 141
119 100 162
119 102 67
119 111 133
119 112 155
119 115 90
119 116 47
119 12 100
119 27 15
119 29 83
119 31 113
119 32 183
119 34 57
119 39 140
119 40 156
119 41 55
119 48 80
119 55 24
119 63 49
119 69 156
119 75 108
119 80 33
119 86 45
119 94 162
119 106 65
119 113 29
119 35 21
119 36 45
119 44 61
119 52 50
119 53 119
119 58 52
119 72 187
119 77 116
119 7 179
119 51 198
119 81 170
119 64 110
119 108 45
119 87 121
122 0 113
122 1 17
122 4 132
122 13 147
122 17 61
122 19 189
122 33 158
122 42 145
122 70 130
122 71 135
122 76 93
122 79 111
122 82 142
122 84 91
122 85 58
122 88 198
122 89 149
122 90 162
122 92 82
122 96 153
122 97 188
122 101 14
122 102 31
122 109 57
122 112 30
122 114 142
122 115 165
122 12 69
122 20 121
122 25 82
122 31 40
122 37 169
122 39 27
122 40 75
122 41 87
122 54 29
122 55 174
122 57 25
122 69 58
122 75 11
122 106 123
122 117 151
122 18 121
122 38 190
122 44 175
122 58 127
122 72 93
122 98 148
122 7 166
122 59 110
122 64 199
122 14 69
122 108 84
122 87 139
123 0 45
123 9 42
123 10 68
123 13 170
123 16 192
123 19 75
123 33 191
123 45 20
123 47 71
123 49 63
123 61 133
123 62 176
123 66 42
123 67 47
123 71 132
123 82 145
123 84 139
123 89 97
123 92 162
123 93 171
123 95 153
123 102 140
123 109 162
123 111 30
123 112 163
123 115 81
123 28 133
123 29 97
123 37 12
123 39 124
123 55 140
123 63 84
123 75 153
123 80 65
123 83 59
123 86 111
123 94 158
123 99 33
123 106 82
123 113 140
123 117 85
123 18 198
123 35 25
123 44 85
123 53 38
123 58 181
123 77 103
123 98 189
123 7 75
123 24 81
123 43 99
123 51 23
123 81 127
123 120 97
123 59 70
123 118 122
123 14 71
123 121 200
123 87 124
124 0 106
124 4 56
124 9 45
124 10 161
124 11 81
124 15 106
124 17 94
124 19 156
124 21 199
124 47 186
124 50 138
124 56 101
124 61 30
124 66 118
124 70 46
124 71 61
124 74 12
124 76 63
124 82 118
124 90 198
124 93 170
124 95 22
124 96 131
124 101 194
124 107 56
124 109 109
124 110 62
124 111 75
124 112 65
124 114 190
124 5 45
124 6 102
124 20 196
124 22 116
124 26 76
124 27 144
124 28 45
124 29 100
124 34 81
124 37 40
124 40 108
124 41 179
124 48 180
124 54 52
124 60 165
124 68 82
124 69 150
124 75 27
124 80 190
124 86 164
124 94 112
124 103 101
124 105 144
124 106 94
124 117 145
124 18 116
124 36 87
124 38 156
124 52 49
124 53 106
124 72 182
124 98 143
124 7 186
124 24 17
124 43 63
124 120 111
124 64 91
124 14 50
124 121 103
125 0 145
125 1 79
125 9 74
125 11 46
125 13 76
125 15 122
125 16 181
125 33 106
125 61 88
125 62 199
125 71 147
125 73 101
125 74 92
125 78 170
125 82 19
125 84 15
125 85 152
125 89 26
125 90 146
125 92 177
125 101 120
125 104 194
125 109 32
125 111 13
125 112 194
125 114 110
125 116 125
125 122 139
125 5 175
125 6 164
125 8 121
125 12 101
125 20 200
125 22 200
125 23 121
125 25 153
125 27 192
125 28 145
125 30 173
125 31 38
125 34 165
125 39 184
125 40 12
125 48 47
125 54 139
125 60 174
125 63 172
125 68 42
125 69 152
125 86 47
125 105 160
125 113 44
125 117 42
125 38 82
125 44 111
125 53 185
125 72 45
125 77 137
125 7 179
125 120 189
125 59 57
125 121 165
125 108 183
125 87 25
126 0 28
126 1 65
126 3 140
126 4 149
126 15 100
126 17 51
126 19 155
126 21 51
126 33 81
126 42 157
126 45 51
126 47 42
126 49 129
126 71 29
126 82 66
126 89 171
126 91 188
126 93 10
126 95 185
126 100 143
126 101 148
126 107 76
126 110 11
126 111 119
126 119 53
126 122 143
126 125 86
126 5 59
126 6 166
126 8 178
126 12 130
126 25 145
126 27 117
126 29 24
126 30 146
126 31 58
126 37 76
126 39 48
126 41 142
126 57 66
126 75 75
126 83 194
126 106 46
126 18 107
126 35 132
126 36 125
126 38 148
126 44 64
126 52 137
126 53 16
126 77 85
126 65 162
126 81 63
126 120 40
126 64 84
126 121 123
126 108 81
126 87 173
128 0 120
128 10 27
128 11 143
128 13 49
128 42 122
128 45 147
128 49 17
128 50 143
128 56 66
128 61 26
128 62 44
128 73 44
128 76 80
128 78 14
128 79 99
128 88 89
128 90 115
128 92 49
128 93 67
128 95 149
128 96 100
128 97 118
128 100 184
128 104 117
128 107 181
128 111 169
128 112 118
128 114 185
128 115 70
128 119 36
128 123 166
128 124 23
128 125 53
128 126 185
128 8 104
128 22 29
128 25 163
128 27 90
128 32 126
128 39 62
128 48 184
128 57 40
128 60 153
128 63 41
128 68 162
128 69 136
128 80 196
128 99 149
128 106 15
128 117 154
128 18 162
128 44 198
128 46 72
128 58 121
128 72 33
128 7 159
128 43 130
128 51 92
128 64 153
128 127 53
128 14 115
128 121 53
128 87 112
131 0 41
131 1 30
131 11 155
131 13 82
131 15 123
131 16 32
131 33 22
131 45 147
131 49 174
131 56 15
131 61 198
131 66 86
131 71 129
131 73 99
131 78 109
131 79 113
131 85 181
131 88 117
131 91 60
131 92 10
131 93 159
131 95 128
131 96 117
131 97 23
131 102 25
131 104 114
131 107 13
131 109 105
131 110 44
131 111 118
131 114 151
131 116 104
131 122 149
131 125 139
131 8 128
131 20 44
131 25 71
131 26 43
131 27 117
131 30 194
131 32 168
131 34 58
131 37 135
131 39 162
131 41 82
131 48 67
131 55 46
131 60 48
131 68 170
131 69 182
131 86 142
131 94 91
131 99 75
131 103 121
131 105 64
131 106 76
131 113 95
131 117 197
131 35 11
131 36 185
131 44 85
131 52 88
131 72 180
131 77 189
131 98 69
131 130 153
131 43 72
131 59 21
131 127 197
131 14 74
131 121 52
131 108 156
131 87 186
133 0 39
133 1 190
133 4 115
133 9 155
133 10 161
133 11 200
133 19 157
133 33 141
133 42 170
133 47 166
133 49 28
133 50 160
133 61 138
133 70 31
133 76 150
133 89 184
133 91 13
133 95 164
133 97 12
133 100 164
133 102 178
133 107 174
133 110 66
133 111 111
133 112 10
133 119 65
133 131 86
133 5 120
133 6 13
133 8 118
133 26 83
133 28 142
133 29 104
133 31 163
133 34 108
