param n := 100;
param r := 99
param c := 
56 48 172
56 54 82
56 55 198
56 30 26
56 36 153
56 42 122
56 9 21
56 27 125
56 6 52
57 0 107
57 5 99
57 10 47
57 11 160
57 14 83
57 15 64
57 16 62
57 19 59
57 20 177
57 25 143
57 29 115
57 31 123
57 40 127
57 54 144
57 56 121
57 2 62
57 17 91
57 22 48
57 30 32
57 36 40
57 42 162
57 43 37
57 45 169
57 47 81
57 51 190
57 4 31
57 9 48
57 26 125
57 28 178
57 38 69
57 8 59
57 13 61
58 0 36
58 5 11
58 7 42
58 14 159
58 15 173
58 20 193
58 23 107
58 25 108
58 29 176
58 31 185
58 34 162
58 37 195
58 41 109
58 46 128
58 50 73
58 52 70
58 1 63
58 2 15
58 22 46
58 30 58
58 32 64
58 42 111
58 47 149
58 4 67
58 26 10
58 27 75
58 33 98
58 3 10
58 28 107
58 38 79
58 39 187
59 0 87
59 11 132
59 14 52
59 21 133
59 25 131
59 31 67
59 34 174
59 44 96
59 55 101
59 58 194
59 2 31
59 17 153
59 24 56
59 32 183
59 45 30
59 51 54
59 4 183
59 26 136
59 53 62
59 3 11
59 28 117
59 38 185
59 39 106
59 8 193
59 13 182
59 6 113
61 0 177
61 7 125
61 15 15
61 19 135
61 23 145
61 29 46
61 31 47
61 37 196
61 40 77
61 44 78
61 50 118
61 52 141
61 54 175
61 55 87
61 56 151
61 58 37
61 2 115
61 22 14
61 24 47
61 30 196
61 43 115
61 45 174
61 47 15
61 9 42
61 12 60
61 33 175
61 35 138
61 53 33
61 60 162
61 38 58
61 8 25
61 6 61
65 0 197
65 11 90
65 14 55
65 15 69
65 19 107
65 20 171
65 21 150
65 23 86
65 25 172
65 31 131
65 37 175
65 44 200
65 50 68
65 54 158
65 56 57
65 57 145
65 58 172
65 59 122
65 17 66
65 22 33
65 24 37
65 32 46
65 47 108
65 51 155
65 62 110
65 12 181
65 26 90
65 33 38
65 60 186
65 39 162
65 8 98
67 0 61
67 7 111
67 10 144
67 11 110
67 14 17
67 15 131
67 16 151
67 20 136
67 23 27
67 29 109
67 40 20
67 44 52
67 46 40
67 54 120
67 55 16
67 56 86
67 65 181
67 22 178
67 24 60
67 36 48
67 42 56
67 43 87
67 49 154
67 51 163
67 63 13
67 64 84
67 9 29
67 26 68
67 27 107
67 33 102
67 3 51
67 28 58
67 8 107
67 13 23
67 6 50
70 0 61
70 7 42
70 15 40
70 19 128
70 25 17
70 31 135
70 34 68
70 37 60
70 50 33
70 54 78
70 56 14
70 57 106
70 58 48
70 61 61
70 67 109
70 2 100
70 24 100
70 30 48
70 32 184
70 42 62
70 43 161
70 62 161
70 64 195
70 4 151
70 9 39
70 12 29
70 27 10
70 35 168
70 60 125
70 68 133
70 69 127
70 28 19
70 38 154
70 39 168
70 6 103
71 0 95
71 7 120
71 10 46
71 15 167
71 16 23
71 18 53
71 21 127
71 31 50
71 40 169
71 41 47
71 50 91
71 55 96
71 57 73
71 59 50
71 70 140
71 2 41
71 22 37
71 24 39
71 30 151
71 36 195
71 51 150
71 64 12
71 4 130
71 12 19
71 26 94
71 27 160
71 68 41
71 3 93
71 28 94
71 38 198
71 8 91
72 0 145
72 14 187
72 15 110
72 19 55
72 20 94
72 21 104
72 25 108
72 31 24
72 37 163
72 41 51
72 48 122
72 55 10
72 56 41
72 57 58
72 58 157
72 61 49
72 71 52
72 2 66
72 17 167
72 22 182
72 30 161
72 32 150
72 45 58
72 47 22
72 49 193
72 62 167
72 63 127
72 64 113
72 27 90
72 33 39
72 3 158
72 39 34
72 8 14
72 6 72
77 0 26
77 5 94
77 7 36
77 10 174
77 11 41
77 15 197
77 16 52
77 18 74
77 19 84
77 21 72
77 23 105
77 34 116
77 37 17
77 41 37
77 44 198
77 48 29
77 50 112
77 52 97
77 54 53
77 56 113
77 57 38
77 58 105
77 59 115
77 61 27
77 67 50
77 70 83
77 22 98
77 30 109
77 32 114
77 43 29
77 45 25
77 47 113
77 49 30
77 51 142
77 63 198
77 74 12
77 4 28
77 9 151
77 33 103
77 60 63
77 73 86
77 38 177
77 13 68
78 0 23
78 5 199
78 10 88
78 15 95
78 18 18
78 20 23
78 21 61
78 23 98
78 34 75
78 37 154
78 40 144
78 41 172
78 46 92
78 58 93
78 70 52
78 71 137
78 72 21
78 1 46
78 17 159
78 24 184
78 30 172
78 32 82
78 36 104
78 45 101
78 49 53
78 51 31
78 62 74
78 63 152
78 9 97
78 33 98
78 35 123
78 68 92
78 73 40
78 28 56
78 39 194
78 8 190
78 13 158
79 0 148
79 5 77
79 10 65
79 16 155
79 21 115
79 23 37
79 31 97
79 44 19
79 46 176
79 50 14
79 54 89
79 56 115
79 57 130
79 58 15
79 59 151
79 67 193
79 71 131
79 1 88
79 2 50
79 17 22
79 22 35
79 32 97
79 36 75
79 42 156
79 45 136
79 47 114
79 62 168
79 64 171
79 74 179
79 4 73
79 27 22
79 33 195
79 35 131
79 53 81
79 66 111
79 68 39
79 69 140
79 73 139
79 38 147
79 39 129
79 75 150
79 76 98
80 0 109
80 5 68
80 10 109
80 11 50
80 16 15
80 19 155
80 21 192
80 31 200
80 37 153
80 40 108
80 41 137
80 48 158
80 50 16
80 57 117
80 65 137
80 70 24
80 77 138
80 79 176
80 17 34
80 22 52
80 24 11
80 36 163
80 42 123
80 43 35
80 45 184
80 49 75
80 62 140
80 63 193
80 64 62
80 4 105
80 9 112
80 12 179
80 26 176
80 53 21
80 68 140
80 13 64
80 76 120
80 6 190
81 0 144
81 5 166
81 7 68
81 10 112
81 11 97
81 19 105
81 20 182
81 23 10
81 29 94
81 44 19
81 52 104
81 54 134
81 56 108
81 57 38
81 58 75
81 59 31
81 61 51
81 65 170
81 71 77
81 78 76
81 24 13
81 30 37
81 42 132
81 45 88
81 47 163
81 64 24
81 74 19
81 4 39
81 27 177
81 33 90
81 53 182
81 60 47
81 73 69
81 3 12
81 38 79
81 39 145
81 75 15
81 8 172
81 13 142
84 0 121
84 5 63
84 7 80
84 10 48
84 11 16
84 18 176
84 19 44
84 21 186
84 25 152
84 34 22
84 40 142
84 41 12
84 44 105
84 48 28
84 55 112
84 61 149
84 65 96
84 70 79
84 71 54
84 77 53
84 78 22
84 79 102
84 1 80
84 2 124
84 32 112
84 45 19
84 51 51
84 62 65
84 74 149
84 4 33
84 9 54
84 12 37
84 27 165
84 33 197
84 35 65
84 53 95
84 60 100
84 69 125
84 73 37
84 3 179
84 76 200
84 6 184
90 0 179
90 7 55
90 10 30
90 15 43
90 19 64
90 21 177
90 23 198
90 31 113
90 37 184
90 40 103
90 41 97
90 44 172
90 48 67
90 54 65
90 55 24
90 58 86
90 65 33
90 72 92
90 77 102
90 79 140
90 80 103
90 2 163
90 17 151
90 22 32
90 30 125
90 42 13
90 45 118
90 51 139
90 4 35
90 9 137
90 33 114
90 66 22
90 68 21
90 83 128
90 87 71
90 88 24
90 28 51
90 38 40
90 39 25
90 86 176
90 89 114
90 8 64
90 13 131
90 6 15
93 0 27
93 5 188
93 7 91
93 10 132
93 11 161
93 19 39
93 23 156
93 25 57
93 29 76
93 31 66
93 34 12
93 40 197
93 41 122
93 44 108
93 50 53
93 54 47
93 56 146
93 58 188
93 65 24
93 67 123
93 72 69
93 77 129
93 78 12
93 81 159
93 17 45
93 24 189
93 32 130
93 36 53
93 45 152
93 63 98
93 92 81
93 35 148
93 60 57
93 66 15
93 88 42
93 38 178
93 39 89
93 86 78
93 8 71
95 0 197
95 7 15
95 11 78
95 14 74
95 15 61
95 18 190
95 19 180
95 25 51
95 29 169
95 31 69
95 37 141
95 40 33
95 44 54
95 48 181
95 50 156
95 52 33
95 54 153
95 57 79
95 58 150
95 65 194
95 67 187
95 70 169
95 72 62
95 78 67
95 79 12
95 84 167
95 1 64
95 24 86
95 32 108
95 36 195
95 43 36
95 45 199
95 47 105
95 62 12
95 74 83
95 85 144
95 92 165
95 12 19
95 27 189
95 33 97
95 35 89
95 53 111
95 66 143
95 68 185
95 83 108
95 87 47
95 88 110
95 28 88
95 38 165
95 86 10
95 89 94
95 91 68
95 8 77
95 82 16
96 0 123
96 7 96
96 10 161
96 11 168
96 16 109
96 18 119
96 21 39
96 29 101
96 37 62
96 40 143
96 41 167
96 48 32
96 50 175
96 52 59
96 55 171
96 65 62
96 67 188
96 70 88
96 71 33
96 72 76
96 79 191
96 84 58
96 90 113
96 93 196
96 95 46
96 2 45
96 22 180
96 24 142
96 30 137
96 32 57
96 43 150
96 45 61
96 63 42
96 64 189
96 74 114
96 92 74
96 4 129
96 12 189
96 27 11
96 33 29
96 35 22
96 60 10
96 69 188
96 73 121
96 83 138
96 88 14
96 94 133
96 28 76
96 38 143
96 8 67
96 6 33
97 0 83
97 14 160
97 16 82
97 18 182
97 19 170
97 21 166
97 23 127
97 25 162
97 34 55
97 37 199
97 50 94
97 55 122
97 58 89
97 71 102
97 79 144
97 81 168
97 84 183
97 93 113
97 1 129
97 22 128
97 30 112
97 32 192
97 36 122
97 42 62
97 43 120
97 62 159
97 74 58
97 9 31
97 12 155
97 26 108
97 53 171
97 60 148
97 66 156
97 69 98
97 73 93
97 83 130
97 88 17
97 94 200
97 3 10
97 28 177
97 38 129
97 75 185
97 89 16
97 8 153
99 0 52
99 5 188
99 7 142
99 10 11
99 11 98
99 14 61
99 18 36
99 19 58
99 25 33
99 37 67
99 40 44
99 41 174
99 48 80
99 50 112
99 54 132
99 55 59
99 59 121
99 61 199
99 67 109
99 71 56
99 72 28
99 80 139
99 93 32
99 96 147
99 17 28
99 22 64
99 32 137
99 43 93
99 45 194
99 47 58
99 49 186
99 51 134
99 63 84
99 64 14
99 74 63
99 85 185
99 98 88
99 4 175
99 9 172
99 12 136
99 26 140
99 27 16
99 60 139
99 66 165
99 69 29
99 73 52
99 94 92
99 3 110
99 28 84
99 75 70
99 86 71
99 91 35
99 6 28
99 82 155
2 1 96
17 7 156
17 10 45
17 1 199
17 2 28
17 13 173
22 10 61
22 11 197
22 18 49
22 1 134
22 9 111
22 12 35
22 8 15
22 13 66
24 7 89
24 11 144
24 15 24
24 19 79
24 23 113
24 1 188
24 2 109
24 4 186
24 12 191
24 8 41
24 6 154
30 10 185
30 11 55
30 14 172
30 16 158
30 19 57
30 25 114
30 29 109
30 1 93
30 2 79
30 22 168
30 9 180
30 26 58
30 27 110
30 13 53
32 5 172
32 11 64
32 18 191
32 19 71
32 20 22
32 21 159
32 23 13
32 31 119
32 1 118
32 24 73
32 30 17
32 12 36
32 26 162
32 28 191
36 7 164
36 18 125
36 20 37
36 21 124
36 25 98
36 29 112
36 31 103
36 34 179
36 1 167
36 2 108
36 22 36
36 24 24
36 4 190
36 12 61
36 35 93
36 8 77
36 6 144
42 5 12
42 7 16
42 11 29
42 14 163
42 16 63
42 19 131
42 20 68
42 29 60
42 34 155
42 37 59
42 40 168
42 1 45
42 22 75
42 32 184
42 36 98
42 4 100
42 9 130
42 26 138
42 33 59
42 35 86
42 39 129
42 8 165
42 6 157
43 5 194
43 10 80
43 11 140
43 15 171
43 18 100
43 19 173
43 20 134
43 21 156
43 25 113
43 29 133
43 34 49
43 1 14
43 17 97
43 24 107
43 36 27
43 4 79
43 9 16
43 12 199
43 27 144
43 33 114
43 35 166
43 28 63
43 38 106
45 5 27
45 7 167
45 11 50
45 16 117
45 18 174
45 19 78
45 25 94
45 40 158
45 41 123
45 44 50
45 1 14
45 22 100
45 30 185
45 36 192
45 42 81
45 43 24
45 4 124
45 12 151
45 26 192
45 3 23
45 28 191
45 38 115
47 14 184
47 16 53
47 19 30
47 20 157
47 21 178
47 25 136
47 31 106
47 40 22
47 44 154
47 46 92
47 1 28
47 22 107
47 32 155
47 42 180
47 43 97
47 12 190
47 28 174
47 13 99
47 6 186
49 7 182
49 11 193
49 14 182
49 16 164
49 18 96
49 23 187
49 31 16
49 34 107
49 37 74
49 41 38
49 48 57
49 1 87
49 2 197
49 17 77
49 30 147
49 42 65
49 45 153
49 47 67
49 9 100
49 27 52
49 33 146
49 3 110
49 39 150
49 13 145
51 5 194
51 11 132
51 16 171
51 18 181
51 19 190
51 20 79
51 23 32
51 31 45
51 34 105
51 40 159
51 41 29
51 44 24
51 48 40
51 50 105
51 1 105
51 2 79
51 17 173
51 22 188
51 24 14
51 36 24
51 43 118
51 45 96
51 47 71
51 49 199
51 26 185
51 33 10
51 3 12
51 28 141
51 39 124
51 8 100
51 13 134
62 15 34
62 19 17
62 31 159
62 34 25
62 37 83
62 41 28
62 44 24
62 54 147
62 55 149
62 56 22
62 57 179
62 58 93
62 1 131
62 2 196
62 22 91
62 24 104
62 30 40
62 32 135
62 45 140
62 47 74
62 4 30
62 9 29
62 3 81
62 8 130
62 6 100
63 14 104
63 18 73
63 21 87
63 31 145
63 34 12
63 40 70
63 48 10
63 52 140
63 55 135
63 57 173
63 58 80
63 61 81
63 1 103
63 2 118
63 30 26
63 32 119
63 42 41
63 47 40
63 49 58
63 51 129
63 62 185
63 9 182
63 26 173
63 27 150
63 28 134
64 16 109
64 18 184
64 21 83
64 23 156
64 25 39
64 31 41
64 34 44
64 41 101
64 44 21
64 50 71
64 55 197
64 58 87
64 1 20
64 17 78
64 22 66
64 30 43
64 36 55
64 42 96
64 45 137
64 49 98
64 51 158
64 4 15
64 27 135
64 3 100
64 38 111
64 39 130
64 8 173
74 5 68
74 7 63
74 11 91
74 14 183
74 15 93
74 16 18
74 21 161
74 23 44
74 25 117
74 31 118
74 34 122
74 37 86
74 41 65
74 46 147
74 55 94
74 56 57
74 59 64
74 61 106
74 70 54
74 1 176
74 22 182
74 30 81
74 42 45
74 49 132
74 62 180
74 63 43
74 64 55
74 4 161
74 9 172
74 12 63
74 33 44
74 68 74
74 69 149
74 3 104
74 28 133
74 6 190
85 7 199
85 10 96
85 15 72
85 18 44
85 19 145
85 20 43
85 21 173
85 31 179
85 37 199
85 40 100
85 41 120
85 46 68
85 48 119
85 52 128
85 55 180
85 56 30
85 57 170
85 59 148
85 61 83
85 65 89
85 67 64
85 77 190
85 80 143
85 81 173
85 1 150
85 2 47
85 17 115
85 22 168
85 32 52
85 36 144
85 43 93
85 51 89
85 63 98
85 64 87
85 9 173
85 60 19
85 66 198
85 83 18
85 3 36
85 28 14
85 38 188
85 13 166
85 6 199
92 5 15
92 10 96
92 15 52
92 16 78
92 19 153
92 21 153
92 23 139
92 29 51
92 37 143
92 44 38
92 46 117
92 48 195
92 52 58
92 55 13
92 59 163
92 65 48
92 71 127
92 72 65
92 77 30
92 81 143
92 1 195
92 2 82
92 22 157
92 30 59
92 32 187
92 36 40
92 43 186
92 45 189
92 74 30
92 9 192
92 26 194
92 27 198
92 33 158
92 53 108
92 69 130
92 3 109
92 38 39
92 39 165
92 89 144
92 91 156
92 8 72
92 13 123
98 5 31
98 7 125
98 14 167
98 16 126
98 19 40
98 21 79
98 25 145
98 29 10
98 31 197
98 34 147
98 40 171
98 41 159
98 54 75
98 55 107
98 56 189
98 57 58
98 59 25
98 65 199
98 67 186
98 77 58
98 80 67
98 81 152
98 93 116
98 95 67
98 97 78
98 1 45
98 24 33
98 30 123
98 32 117
98 42 125
98 45 108
98 63 95
98 85 155
98 92 22
98 4 152
98 12 185
98 26 38
98 27 166
98 35 121
98 53 18
98 69 148
98 87 190
98 88 108
98 94 167
98 3 150
98 75 132
98 8 116
98 76 137
98 6 179
98 82 51
4 2 168
4 3 186
9 5 25
9 7 147
9 2 153
9 4 27
9 3 27
9 8 133
12 10 149
12 11 115
12 2 114
12 9 168
12 3 160
12 6 39
26 5 26
26 7 88
26 11 48
26 16 85
26 18 78
26 20 140
26 21 189
26 25 150
26 2 160
26 17 138
26 8 107
27 10 159
27 11 105
27 14 61
27 16 16
27 18 137
27 20 70
27 21 41
27 23 78
27 25 101
27 2 41
27 22 141
27 24 49
27 4 39
27 12 127
27 3 146
27 6 158
33 5 150
33 7 63
33 10 77
33 11 182
33 14 21
33 16 195
33 19 104
33 20 36
33 21 48
33 25 184
33 31 51
33 2 116
33 24 67
33 4 145
33 3 99
33 28 171
33 8 154
35 7 73
35 10 51
35 11 64
35 15 22
35 16 74
35 19 60
35 21 24
35 23 15
35 31 74
35 34 152
35 2 116
35 17 145
35 24 112
35 30 21
35 32 115
35 33 25
53 7 103
53 11 150
53 16 104
53 20 77
53 23 188
53 25 103
53 29 90
53 31 115
53 34 39
53 40 96
53 41 24
53 48 182
53 2 120
53 17 174
53 22 86
53 24 122
53 30 133
53 32 100
53 36 57
53 45 158
53 51 92
53 4 57
53 9 163
53 26 54
53 33 52
53 35 115
53 3 117
53 28 22
53 39 65
53 8 167
53 13 192
60 5 154
60 7 91
60 11 129
60 16 191
60 18 25
60 21 116
60 29 180
60 37 57
60 44 159
60 46 74
60 57 168
60 2 132
60 17 47
60 24 54
60 30 20
60 36 105
60 45 72
60 51 152
60 9 50
60 26 166
60 35 49
60 53 68
60 3 38
60 39 96
60 13 34
60 6 45
66 7 140
66 11 15
66 14 147
66 15 64
66 19 127
66 29 164
66 34 96
66 44 153
66 48 106
66 52 113
66 54 70
66 55 51
66 58 37
66 61 18
66 2 103
66 17 170
66 24 133
66 49 56
66 51 47
66 63 186
66 9 64
66 26 51
66 35 73
66 28 44
66 38 91
66 8 34
66 6 120
68 5 11
68 7 121
68 10 76
68 11 82
68 14 41
68 16 23
68 18 110
68 20 194
68 23 39
68 25 121
68 29 119
68 31 126
68 34 115
68 40 133
68 41 150
68 44 39
68 46 135
68 55 65
68 57 152
68 58 157
68 61 95
68 67 67
68 2 61
68 17 68
68 24 69
68 47 162
68 51 171
68 62 88
68 63 58
68 64 142
68 12 41
68 26 165
68 33 34
68 66 18
68 28 16
68 39 60
68 8 86
68 13 153
69 5 115
69 7 14
69 11 122
69 14 47
69 16 26
69 18 89
69 21 44
69 25 119
69 29 126
69 31 177
69 37 64
69 46 151
69 48 110
69 50 113
69 52 149
69 54 74
69 55 122
69 57 55
69 61 200
69 67 86
69 2 154
69 17 51
69 22 110
69 24 11
69 30 163
69 36 73
69 49 108
69 63 127
69 64 198
69 4 115
69 9 91
69 26 191
69 27 108
69 35 115
69 60 111
69 68 77
69 3 136
69 28 178
69 13 88
69 6 180
73 7 41
73 10 190
73 16 183
73 18 141
73 19 153
73 20 102
73 23 59
73 31 144
73 34 112
73 40 105
73 41 18
73 44 112
73 48 49
73 52 75
73 58 123
73 59 56
73 65 57
73 70 98
73 71 37
73 72 85
73 2 199
73 22 171
73 32 191
73 43 87
73 45 13
73 47 12
73 51 168
73 63 174
73 64 53
73 4 62
73 9 143
73 26 181
73 27 37
73 33 57
73 35 130
73 53 134
73 60 53
73 66 53
73 68 184
73 69 105
73 3 40
83 7 55
83 10 137
83 18 176
83 21 40
83 23 70
83 25 114
83 29 180
83 40 96
83 44 196
83 48 168
83 50 174
83 52 89
83 56 126
83 57 26
83 61 60
83 65 139
83 71 112
83 77 193
83 2 164
83 17 132
83 22 82
83 36 187
83 47 183
83 49 194
83 51 156
83 64 153
83 4 54
83 9 47
83 12 157
83 27 50
83 33 184
83 35 136
83 66 191
83 68 17
83 3 121
83 28 18
83 38 25
83 39 142
83 13 61
83 76 91
87 5 26
87 7 106
87 11 52
87 19 36
87 20 125
87 23 67
87 25 104
87 29 147
87 31 143
87 41 47
87 46 109
87 50 36
87 54 19
87 56 140
87 57 25
87 58 31
87 61 167
87 71 149
87 72 127
87 77 104
87 78 47
87 79 168
87 84 179
87 2 16
87 17 192
87 22 125
87 24 128
87 36 148
87 42 20
87 47 173
87 49 182
87 51 38
87 62 162
87 64 52
87 85 173
87 4 75
87 12 170
87 27 190
87 35 51
87 53 133
87 68 26
87 83 152
87 3 23
87 28 144
87 86 179
87 76 36
87 82 157
88 7 74
88 10 40
88 11 153
88 16 22
88 18 100
88 19 138
88 23 11
88 34 59
88 37 167
88 41 172
88 44 48
88 46 192
88 50 125
88 54 26
88 67 11
88 70 109
88 72 131
88 78 117
88 79 132
88 80 182
88 81 18
88 84 60
88 2 118
88 36 81
88 45 173
88 4 48
88 9 120
88 35 197
88 53 53
88 66 89
88 68 24
88 69 167
88 83 98
88 38 194
88 39 63
88 75 168
88 8 101
88 6 109
88 82 16
94 5 96
94 7 11
94 16 98
94 21 154
94 23 110
94 25 150
94 31 164
94 34 17
94 37 88
94 40 131
94 41 84
94 44 14
94 46 148
94 48 162
94 52 81
94 54 122
94 57 96
94 61 191
94 67 96
94 70 186
94 72 75
94 79 77
94 80 83
94 90 147
94 93 182
94 2 34
94 22 108
94 36 137
94 43 46
94 47 42
94 49 35
94 51 165
94 64 140
94 4 19
94 9 74
94 33 72
94 35 129
94 60 165
94 73 123
94 83 61
94 88 35
94 28 196
94 38 106
94 39 113
94 86 14
94 89 187
94 91 195
94 8 51
94 76 24
94 82 87
28 5 37
28 10 126
28 15 145
28 16 38
28 21 93
28 23 107
28 17 57
28 26 45
28 27 61
28 3 67
28 8 25
28 13 70
28 6 24
38 7 155
38 10 176
38 14 171
38 19 114
38 23 40
38 25 110
38 29 103
38 34 55
38 17 194
38 22 12
38 30 93
38 4 156
38 9 192
38 26 139
38 27 107
38 35 40
38 3 193
38 8 97
39 7 176
39 14 49
39 16 82
39 21 158
39 29 94
39 31 145
39 34 100
39 37 84
39 24 125
39 30 12
39 32 40
39 9 106
39 33 191
39 3 105
39 38 129
39 6 50
75 5 32
75 7 118
75 10 86
75 14 172
75 20 63
75 29 146
75 31 79
75 34 184
75 37 17
75 41 188
75 50 34
75 52 111
75 58 196
75 59 24
75 61 71
75 67 117
75 71 103
75 22 41
75 24 60
75 30 106
75 36 82
75 45 68
75 49 146
75 51 23
75 62 142
75 63 36
75 64 84
75 4 73
75 9 119
75 27 185
75 33 47
75 35 81
75 66 77
75 68 141
75 3 110
75 28 40
75 39 142
75 8 156
75 13 187
86 5 13
86 10 173
86 14 39
86 23 179
86 31 52
86 34 190
86 37 186
86 40 188
86 41 82
86 48 175
86 50 165
86 54 48
86 55 65
86 59 168
86 61 174
86 67 48
86 70 78
86 72 148
86 78 127
86 79 150
86 80 96
86 84 56
86 17 89
86 36 158
86 42 192
86 43 139
86 45 151
86 47 150
86 74 192
86 26 83
86 53 120
86 60 181
86 69 149
86 3 16
86 38 98
86 8 79
86 13 65
86 6 189
86 82 26
89 5 23
89 7 42
89 10 196
89 14 12
89 15 95
89 18 123
89 21 160
89 25 199
89 31 121
89 34 57
89 55 169
89 56 67
89 57 33
89 61 16
89 67 171
89 72 152
89 77 195
89 79 11
89 80 181
89 81 47
89 17 172
89 24 47
89 45 123
89 51 72
89 62 155
89 74 46
89 9 118
89 26 130
89 33 44
89 35 162
89 66 197
89 68 29
89 83 47
89 87 153
89 3 85
89 75 86
89 86 104
89 76 172
91 11 39
91 14 100
91 15 89
91 18 44
91 19 11
91 20 172
91 21 81
91 23 186
91 25 180
91 31 10
91 41 194
91 46 40
91 48 158
91 52 196
91 55 172
91 56 70
91 59 160
91 67 192
91 70 130
91 72 180
91 77 170
91 79 29
91 81 174
91 90 57
91 17 191
91 22 79
91 24 60
