param n := 400;
param r := 399
param c := 
74 0 10
74 9 190
74 11 187
74 12 181
74 14 149
74 16 89
74 17 60
74 22 120
74 32 109
74 36 61
74 39 34
74 41 160
74 42 33
74 43 112
74 44 68
74 56 45
74 60 65
74 63 158
74 64 129
74 66 114
74 8 136
74 19 66
74 25 142
74 40 41
74 59 14
74 61 39
74 69 80
74 73 63
74 5 134
74 23 88
74 4 93
74 67 135
74 24 92
75 0 131
75 11 137
75 14 174
75 18 86
75 26 68
75 27 103
75 30 56
75 31 52
75 35 76
75 36 54
75 41 59
75 42 103
75 43 52
75 44 145
75 45 17
75 47 59
75 62 102
75 66 191
75 68 140
75 72 65
75 8 135
75 15 94
75 19 72
75 25 139
75 37 21
75 59 32
75 61 107
75 70 193
75 73 115
75 6 157
75 20 71
75 52 127
75 57 122
75 4 133
75 53 93
75 67 95
75 21 68
75 51 132
75 71 118
75 34 64
75 24 120
76 0 133
76 7 168
76 9 51
76 14 94
76 17 30
76 27 161
76 28 154
76 35 119
76 36 46
76 39 27
76 43 18
76 44 81
76 45 168
76 47 63
76 50 146
76 54 94
76 65 187
76 68 157
76 72 185
76 75 94
76 15 19
76 25 21
76 40 41
76 70 24
76 2 11
76 6 68
76 23 124
76 29 159
76 52 163
76 58 147
76 4 160
76 53 28
76 67 184
76 13 130
76 21 160
76 24 164
78 0 76
78 3 89
78 7 139
78 16 101
78 17 58
78 22 75
78 31 172
78 35 25
78 36 89
78 39 180
78 41 164
78 42 51
78 46 14
78 47 107
78 49 10
78 50 103
78 56 48
78 66 18
78 75 47
78 15 169
78 40 22
78 59 191
78 61 46
78 69 108
78 70 115
78 5 168
78 10 176
78 20 40
78 23 106
78 52 160
78 4 104
78 67 116
78 77 52
78 21 153
78 24 30
79 0 70
79 12 25
79 16 82
79 18 175
79 22 119
79 26 185
79 27 135
79 28 10
79 33 194
79 35 62
79 36 137
79 38 40
79 39 15
79 43 123
79 45 111
79 46 14
79 47 161
79 49 103
79 54 179
79 56 176
79 62 97
79 64 162
79 66 184
79 72 138
79 74 15
79 75 96
79 78 53
79 8 100
79 15 52
79 48 148
79 73 70
79 2 94
79 5 167
79 10 62
79 29 140
79 58 74
79 53 59
79 13 113
80 0 184
80 18 175
80 22 130
80 27 87
80 28 134
80 32 44
80 35 29
80 38 109
80 39 90
80 41 20
80 45 177
80 46 51
80 55 53
80 56 125
80 64 117
80 65 178
80 68 98
80 76 133
80 79 56
80 8 91
80 15 104
80 19 35
80 37 122
80 40 97
80 48 186
80 61 19
80 6 50
80 23 19
80 52 172
80 58 146
80 53 99
80 13 170
80 21 123
80 71 38
80 34 111
81 0 157
81 3 24
81 7 162
81 9 168
81 12 113
81 14 119
81 16 44
81 26 107
81 27 110
81 31 198
81 32 103
81 36 81
81 39 131
81 44 85
81 49 159
81 54 134
81 60 189
81 64 16
81 68 86
81 75 64
81 76 107
81 1 29
81 8 176
81 15 14
81 25 132
81 69 70
81 70 63
81 73 19
81 5 11
81 6 33
81 10 123
81 23 136
81 53 155
81 67 166
81 77 105
81 71 66
81 24 104
82 0 199
82 7 178
82 9 183
82 11 22
82 16 72
82 17 82
82 18 190
82 27 11
82 31 175
82 36 177
82 42 31
82 43 164
82 46 121
82 47 151
82 49 106
82 54 76
82 60 87
82 62 137
82 65 74
82 72 83
82 76 145
82 78 79
82 81 71
82 19 157
82 73 22
82 2 89
82 10 114
82 20 15
82 57 153
82 4 165
82 34 198
83 0 66
83 3 139
83 9 76
83 11 143
83 12 67
83 18 187
83 22 41
83 26 123
83 28 138
83 30 197
83 31 148
83 41 22
83 42 134
83 43 148
83 44 163
83 45 15
83 47 41
83 49 10
83 62 32
83 64 128
83 79 90
83 81 65
83 82 22
83 1 68
83 15 154
83 37 129
83 59 15
83 61 174
83 69 176
83 2 138
83 29 94
83 57 181
83 4 129
83 53 198
83 77 62
83 21 147
83 71 186
83 34 132
84 0 48
84 3 129
84 7 130
84 12 57
84 16 110
84 17 107
84 22 199
84 27 105
84 31 62
84 32 53
84 33 136
84 35 112
84 36 78
84 42 156
84 43 52
84 44 115
84 46 34
84 54 156
84 60 35
84 62 47
84 63 74
84 64 66
84 65 158
84 66 118
84 68 64
84 72 72
84 74 62
84 76 181
84 80 149
84 81 135
84 83 14
84 8 120
84 15 56
84 19 194
84 59 60
84 61 182
84 69 82
84 70 44
84 2 184
84 5 170
84 20 120
84 57 152
84 58 94
84 4 98
84 77 97
84 13 26
84 24 38
85 0 170
85 7 138
85 9 22
85 11 102
85 14 28
85 16 25
85 26 11
85 31 185
85 33 127
85 35 153
85 36 74
85 39 92
85 44 39
85 46 14
85 49 83
85 56 179
85 60 168
85 64 38
85 72 43
85 74 21
85 76 54
85 80 29
85 81 132
85 82 183
85 83 115
85 1 151
85 19 122
85 25 44
85 37 111
85 40 125
85 61 109
85 2 112
85 6 167
85 10 33
85 29 47
85 57 121
85 53 117
85 67 72
85 13 178
85 21 98
85 51 58
85 24 84
87 0 160
87 9 39
87 14 54
87 16 178
87 17 24
87 26 97
87 27 153
87 28 81
87 30 120
87 31 177
87 33 16
87 36 188
87 38 58
87 39 110
87 43 120
87 45 12
87 46 45
87 47 153
87 50 81
87 54 18
87 55 86
87 56 130
87 68 65
87 75 36
87 76 157
87 78 188
87 79 22
87 80 78
87 81 19
87 82 180
87 83 134
87 85 177
87 15 179
87 19 178
87 25 129
87 37 110
87 40 183
87 48 123
87 59 28
87 61 68
87 5 33
87 6 62
87 20 78
87 23 111
87 29 112
87 52 58
87 57 79
87 58 191
87 53 32
87 21 171
87 51 146
87 71 129
87 34 63
87 24 33
88 0 156
88 7 83
88 9 181
88 14 171
88 16 146
88 22 147
88 27 135
88 30 64
88 33 81
88 35 178
88 38 177
88 39 100
88 41 165
88 42 165
88 43 175
88 46 105
88 47 113
88 50 80
88 56 154
88 60 197
88 65 30
88 66 60
88 68 33
88 74 115
88 75 90
88 80 78
88 82 179
88 85 184
88 1 79
88 37 84
88 40 193
88 59 120
88 61 70
88 70 118
88 73 70
88 2 106
88 5 146
88 6 81
88 52 165
88 4 189
88 67 186
88 77 138
88 13 49
88 51 119
88 71 64
90 0 63
90 7 174
90 9 156
90 12 63
90 14 85
90 17 176
90 22 173
90 28 76
90 36 73
90 39 99
90 44 175
90 49 71
90 50 137
90 54 113
90 55 137
90 62 157
90 63 55
90 65 98
90 72 114
90 74 179
90 79 122
90 83 175
90 84 75
90 85 80
90 1 147
90 8 167
90 25 23
90 40 67
90 48 70
90 61 149
90 69 196
90 70 93
90 73 135
90 86 149
90 2 124
90 5 32
90 6 12
90 29 18
90 57 150
90 58 36
90 4 27
90 67 185
90 77 78
90 13 46
90 21 28
90 51 21
90 24 145
92 0 40
92 14 159
92 17 189
92 22 196
92 26 135
92 27 165
92 28 85
92 31 97
92 33 105
92 35 60
92 38 46
92 41 90
92 46 158
92 50 136
92 54 172
92 55 138
92 60 186
92 62 16
92 63 200
92 65 178
92 66 157
92 72 136
92 74 185
92 76 139
92 82 100
92 85 32
92 88 68
92 90 48
92 8 88
92 19 54
92 25 200
92 37 159
92 40 76
92 48 83
92 59 176
92 61 140
92 70 28
92 86 93
92 91 27
92 5 126
92 6 182
92 20 104
92 52 184
92 57 62
92 58 137
92 53 16
92 67 116
92 21 133
92 51 116
93 0 74
93 3 81
93 7 112
93 11 54
93 12 88
93 14 49
93 17 91
93 28 152
93 30 111
93 31 129
93 32 184
93 36 124
93 47 26
93 49 34
93 50 62
93 55 46
93 56 63
93 60 152
93 64 111
93 66 196
93 68 87
93 74 126
93 78 160
93 79 123
93 83 123
93 85 89
93 87 62
93 88 45
93 90 97
93 92 40
93 8 30
93 19 130
93 25 181
93 40 131
93 48 39
93 59 34
93 69 163
93 70 104
93 73 179
93 86 120
93 91 64
93 5 15
93 6 34
93 10 101
93 20 77
93 23 13
93 4 129
93 53 142
93 77 34
93 71 43
93 89 40
93 34 68
93 24 126
96 0 122
96 3 103
96 11 105
96 12 19
96 16 47
96 17 112
96 22 194
96 26 192
96 27 127
96 28 44
96 35 89
96 38 25
96 39 13
96 42 183
96 43 187
96 44 35
96 45 14
96 47 77
96 49 30
96 50 74
96 60 34
96 64 74
96 65 190
96 66 180
96 68 161
96 75 185
96 76 162
96 78 72
96 80 155
96 81 167
96 87 18
96 88 45
96 92 13
96 93 114
96 1 10
96 15 103
96 19 118
96 25 10
96 40 78
96 48 75
96 59 123
96 61 104
96 69 58
96 73 65
96 91 123
96 95 199
96 2 75
96 6 118
96 10 62
96 29 44
96 52 32
96 57 194
96 58 77
96 4 63
96 53 162
96 67 53
96 21 114
96 24 181
99 0 96
99 9 117
99 11 25
99 12 103
99 16 81
99 17 31
99 32 165
99 36 161
99 42 24
99 43 62
99 44 43
99 45 108
99 49 183
99 50 180
99 54 112
99 60 192
99 62 19
99 63 27
99 65 134
99 75 146
99 79 56
99 80 41
99 83 38
99 84 166
99 85 141
99 87 46
99 93 163
99 96 21
99 1 107
99 8 50
99 25 15
99 40 167
99 48 177
99 59 72
99 69 195
99 73 107
99 86 118
99 95 153
99 98 62
99 2 56
99 5 129
99 6 14
99 23 191
99 29 138
99 52 119
99 94 80
99 4 132
99 53 49
99 97 200
99 13 162
99 21 143
99 51 12
99 89 30
99 34 139
103 0 36
103 3 157
103 7 49
103 9 171
103 16 158
103 17 60
103 18 140
103 26 131
103 28 158
103 30 180
103 31 62
103 36 162
103 41 76
103 42 40
103 43 47
103 46 18
103 47 144
103 49 138
103 50 199
103 55 26
103 56 136
103 62 111
103 63 125
103 72 78
103 74 171
103 76 177
103 79 46
103 82 183
103 85 101
103 87 69
103 88 149
103 92 196
103 1 110
103 15 146
103 37 140
103 48 37
103 59 48
103 70 186
103 95 73
103 98 150
103 101 185
103 102 83
103 2 48
103 5 35
103 6 37
103 10 134
103 20 60
103 23 183
103 29 82
103 58 137
103 94 132
103 4 121
103 53 22
103 67 31
103 13 63
103 51 102
103 89 44
104 0 67
104 3 108
104 12 170
104 14 27
104 16 43
104 17 28
104 22 161
104 26 117
104 27 54
104 30 180
104 31 13
104 32 125
104 33 91
104 39 162
104 41 53
104 43 123
104 44 184
104 47 42
104 60 151
104 62 62
104 65 11
104 66 82
104 72 75
104 74 80
104 75 77
104 76 65
104 79 135
104 81 124
104 82 181
104 88 159
104 90 130
104 92 65
104 103 177
104 15 10
104 19 91
104 37 171
104 48 96
104 59 157
104 70 170
104 95 176
104 98 127
104 5 13
104 10 177
104 67 36
104 77 30
104 51 51
104 89 97
104 34 94
104 24 102
105 0 189
105 3 165
105 11 148
105 12 187
105 14 14
105 18 169
105 27 155
105 28 182
105 32 150
105 36 193
105 38 183
105 39 89
105 41 28
105 43 191
105 44 141
105 46 96
105 50 153
105 54 199
105 56 116
105 60 114
105 64 35
105 68 49
105 72 196
105 74 122
105 76 28
105 79 161
105 80 119
105 84 158
105 90 44
105 92 145
105 93 98
105 103 33
105 1 187
105 8 139
105 15 154
105 40 153
105 59 14
105 61 122
105 70 107
105 73 18
105 101 46
105 102 165
105 2 111
105 5 62
105 10 159
105 20 38
105 23 77
105 4 63
105 67 182
105 21 61
105 71 102
105 34 123
105 24 118
106 0 129
106 3 39
106 7 121
106 11 148
106 12 155
106 16 129
106 22 200
106 26 87
106 30 99
106 32 128
106 35 148
106 36 92
106 39 42
106 42 45
106 43 190
106 50 114
106 54 91
106 66 102
106 68 56
106 74 151
106 76 102
106 80 147
106 83 33
106 84 167
106 88 126
106 90 46
106 93 74
106 99 31
106 103 68
106 8 168
106 25 66
106 37 126
106 40 70
106 48 87
106 70 48
106 73 167
106 86 36
106 91 45
106 98 88
106 102 72
106 5 92
106 10 88
106 20 138
106 94 38
106 53 168
106 77 57
106 34 180
106 100 22
107 0 110
107 7 50
107 11 119
107 12 19
107 16 188
107 18 74
107 22 102
107 26 73
107 28 184
107 30 25
107 31 89
107 32 99
107 33 39
107 35 87
107 41 84
107 44 151
107 47 13
107 49 87
107 54 46
107 55 125
107 62 59
107 63 46
107 64 84
107 76 178
107 81 149
107 82 195
107 84 61
107 85 96
107 87 123
107 90 66
107 92 96
107 93 84
107 96 12
107 99 187
107 104 10
107 105 30
107 1 127
107 8 127
107 15 67
107 19 152
107 25 166
107 40 115
107 59 112
107 70 10
107 73 151
107 91 169
107 101 182
107 102 24
107 2 106
107 5 102
107 10 197
107 20 152
107 23 101
107 29 178
107 52 192
107 4 84
107 53 173
107 77 19
107 13 184
107 21 23
107 34 36
109 0 192
109 11 153
109 12 159
109 16 38
109 17 80
109 18 123
109 22 148
109 26 120
109 28 141
109 32 142
109 33 76
109 35 13
109 36 84
109 41 172
109 42 127
109 44 54
109 45 184
109 49 59
109 50 83
109 54 31
109 55 77
109 56 30
109 62 25
109 63 73
109 65 37
109 74 163
109 76 107
109 84 60
109 85 179
109 88 35
109 90 54
109 96 106
109 104 121
109 107 21
109 8 41
109 25 77
109 37 154
109 48 166
109 61 116
109 69 123
109 73 37
109 86 121
109 101 14
109 2 17
109 6 189
109 10 23
109 20 78
109 57 85
109 58 16
109 53 67
109 97 91
109 21 80
109 51 45
109 71 96
109 34 25
109 24 67
109 100 71
112 0 50
112 7 133
112 9 21
112 12 149
112 14 170
112 17 118
112 28 90
112 31 36
112 32 155
112 35 101
112 38 181
112 42 193
112 44 156
112 47 34
112 50 181
112 60 185
112 62 150
112 63 39
112 64 13
112 72 146
112 74 16
112 78 123
112 81 185
112 83 47
112 84 18
112 88 168
112 105 53
112 107 122
112 37 61
112 59 28
112 70 29
112 86 197
112 91 137
112 108 102
112 2 18
112 5 124
112 6 179
112 20 183
112 23 149
112 57 142
112 94 51
112 110 163
112 4 103
112 53 73
112 67 156
112 97 52
112 21 184
112 71 165
112 100 25
115 0 155
115 3 132
115 9 135
115 11 157
115 14 154
115 16 151
115 17 46
115 18 115
115 22 64
115 27 56
115 28 113
115 30 93
115 32 87
115 33 123
115 39 22
115 43 186
115 46 183
115 50 192
115 54 193
115 63 82
115 65 66
115 75 200
115 78 196
115 79 170
115 80 29
115 84 192
115 87 19
115 93 141
115 99 190
115 103 104
115 107 181
115 112 167
115 8 167
115 15 137
115 25 151
115 70 22
115 73 114
115 86 78
115 95 46
115 101 65
115 102 192
115 108 134
115 6 185
115 10 10
115 20 160
115 58 186
115 94 18
115 4 84
115 77 44
115 114 120
115 13 161
115 34 83
115 111 192
115 100 15
117 0 98
117 3 66
117 9 37
117 11 73
117 12 71
117 14 97
117 16 83
117 17 21
117 28 94
117 36 187
117 41 176
117 42 111
117 45 140
117 46 66
117 47 91
117 54 57
117 56 57
117 62 19
117 63 159
117 68 102
117 72 17
117 74 166
117 75 136
117 76 180
117 79 64
117 83 129
117 84 25
117 85 157
117 87 95
117 90 169
117 92 99
117 93 173
117 103 121
117 104 11
117 105 156
117 106 119
117 107 171
117 109 150
117 112 29
117 115 83
117 19 135
117 25 122
117 37 178
117 69 62
117 70 178
117 73 84
117 91 111
117 101 24
117 102 167
117 113 175
117 116 47
117 2 21
117 5 184
117 6 49
117 23 34
117 29 160
117 57 112
117 58 44
117 67 71
117 13 196
117 21 99
117 24 156
117 100 171
118 0 39
118 12 155
118 14 128
118 16 136
118 18 176
118 22 47
118 27 11
118 28 132
118 30 180
118 35 66
118 36 36
118 42 159
118 43 113
118 45 28
118 46 180
118 47 184
118 50 151
118 55 57
118 62 80
118 66 91
118 68 26
118 72 172
118 74 100
118 75 168
118 80 118
118 81 47
118 82 165
118 83 164
118 85 18
118 88 80
118 92 38
118 96 200
118 104 47
118 106 141
118 107 101
118 109 37
118 112 192
118 115 121
118 1 118
118 19 19
118 25 110
118 37 168
118 48 194
118 59 44
118 61 15
118 69 114
118 70 36
118 73 105
118 91 28
118 98 110
118 116 10
118 2 64
118 5 101
118 6 118
118 10 153
118 20 157
118 29 32
118 52 167
118 57 19
118 58 133
118 53 137
118 67 69
118 77 155
118 51 69
118 71 132
118 89 37
118 34 196
119 0 125
119 3 51
119 9 175
119 14 86
119 18 46
119 22 92
119 30 91
119 32 71
119 35 27
119 36 127
119 38 128
119 39 16
119 41 146
119 42 93
119 43 79
119 44 173
119 45 111
119 47 176
119 49 83
119 50 190
119 54 155
119 64 168
119 65 187
119 74 123
119 80 21
119 81 52
119 84 104
119 85 40
119 88 192
119 90 20
119 93 42
119 96 41
119 99 173
119 106 24
119 107 126
119 109 19
119 112 83
119 118 176
119 1 74
119 19 196
119 25 161
119 37 29
119 40 138
119 69 94
119 70 141
119 73 192
119 91 188
119 102 173
119 113 65
119 5 158
119 6 42
119 10 156
119 29 37
119 57 164
119 4 19
119 67 25
119 77 158
119 97 13
119 114 11
119 21 86
119 51 35
119 71 102
119 89 82
119 111 95
119 24 168
120 0 92
120 7 130
120 11 22
120 12 135
120 14 46
120 16 165
120 17 70
120 18 104
120 28 168
120 32 116
120 33 167
120 38 191
120 39 11
120 41 97
120 42 23
120 44 197
120 45 35
120 50 62
120 55 72
120 56 87
120 60 66
120 63 166
120 64 199
120 66 100
120 68 20
120 74 131
120 78 79
120 83 26
120 84 41
120 92 24
120 93 155
120 103 146
120 104 80
120 105 60
120 106 57
120 107 189
120 109 18
120 115 42
120 119 133
120 1 47
120 8 104
120 25 39
120 37 82
120 59 123
120 70 141
120 73 11
120 91 130
120 95 17
120 116 103
120 2 63
120 6 12
120 20 83
120 29 166
120 58 142
120 94 111
120 110 197
120 97 193
120 114 83
120 13 186
120 21 92
120 89 139
120 34 34
120 100 77
121 0 18
121 3 75
121 7 56
121 9 22
121 11 178
121 14 122
121 16 169
121 22 168
121 26 52
121 28 97
121 32 109
121 33 116
121 43 94
121 46 120
121 47 157
121 49 82
121 50 107
121 54 57
121 62 125
121 63 79
121 64 162
121 65 15
121 72 73
121 74 105
121 80 62
121 83 89
121 84 166
121 87 62
121 88 68
121 92 33
121 96 31
121 104 63
121 107 138
121 109 148
121 112 152
121 119 129
121 8 131
121 19 183
121 37 36
121 40 90
121 48 152
121 61 134
121 70 149
121 73 129
121 91 11
121 95 136
121 101 48
121 108 188
