param n := 50;
param r := 49
param c := 
42 14 39
42 23 24
42 41 96
42 34 133
42 35 184
44 0 52
44 2 21
44 6 137
44 20 147
44 24 150
44 26 97
44 30 35
44 31 125
44 42 121
44 5 189
44 9 64
44 17 189
44 19 103
44 7 184
44 16 32
44 25 171
44 43 101
44 12 54
44 14 82
44 34 186
46 0 67
46 6 68
46 18 141
46 20 40
46 22 87
46 27 140
46 29 171
46 38 88
46 39 198
46 40 42
46 13 136
46 17 82
46 7 27
46 16 85
46 25 109
46 34 17
48 0 51
48 4 49
48 6 184
48 15 96
48 18 88
48 20 46
48 21 66
48 24 105
48 28 162
48 38 150
48 39 124
48 42 12
48 44 19
48 46 177
48 5 90
48 9 78
48 11 192
48 13 148
48 17 44
48 32 10
48 8 96
48 10 32
48 25 169
48 43 193
48 12 120
48 41 174
48 34 185
48 35 127
3 1 17
5 2 116
5 1 24
9 2 116
9 1 43
9 7 80
11 4 122
11 6 183
11 1 85
11 3 180
11 10 142
13 6 98
13 1 39
13 9 129
13 11 157
13 7 167
13 10 131
17 4 147
17 6 24
17 15 96
17 1 47
17 3 158
17 9 48
17 13 140
17 16 193
19 2 111
19 6 104
19 15 113
19 1 178
19 9 18
19 11 122
19 17 89
19 7 140
19 10 147
19 16 116
32 2 99
32 4 76
32 15 138
32 20 146
32 21 94
32 22 196
32 1 91
32 3 28
32 5 46
32 11 139
32 17 64
32 19 41
32 7 114
32 16 146
47 2 71
47 4 138
47 6 147
47 15 140
47 20 70
47 24 20
47 27 163
47 28 35
47 29 176
47 30 41
47 31 197
47 40 122
47 42 146
47 44 51
47 1 41
47 5 115
47 9 78
47 19 62
47 10 180
47 16 49
47 14 71
47 41 62
47 35 90
49 2 169
49 4 193
49 6 109
49 15 199
49 22 165
49 24 195
49 28 168
49 29 173
49 31 110
49 37 95
49 38 18
49 40 16
49 44 44
49 46 23
49 48 118
49 1 114
49 3 79
49 11 65
49 13 105
49 17 48
49 19 58
49 32 127
49 47 22
49 7 194
49 10 111
49 16 130
49 23 45
49 45 136
49 34 123
7 2 82
7 6 165
7 3 50
8 2 80
8 4 67
8 6 149
8 5 155
8 7 29
10 2 86
10 5 182
16 2 161
16 6 71
16 15 173
16 3 125
16 8 59
16 14 53
25 2 45
25 4 28
25 6 160
25 15 159
25 20 49
25 21 152
25 22 198
25 19 186
25 12 42
25 14 139
25 23 155
43 2 120
43 4 42
43 15 26
43 18 169
43 20 158
43 22 40
43 24 87
43 26 82
43 27 46
43 28 46
43 30 167
43 36 58
43 39 185
43 40 174
43 13 11
43 17 93
43 10 166
43 25 100
43 41 139
43 35 76
12 3 166
12 5 41
12 9 196
12 11 45
12 7 137
12 8 170
12 10 139
14 4 90
14 3 192
14 11 30
14 7 199
14 10 70
14 12 108
23 6 146
23 20 53
23 22 167
23 3 127
23 17 84
23 8 57
23 10 145
23 16 82
41 4 103
41 6 29
41 21 150
41 22 180
41 26 68
41 27 121
41 30 108
41 3 163
41 5 165
41 19 54
41 32 66
41 7 124
41 10 114
41 14 199
41 34 121
45 18 200
45 26 148
45 29 42
45 36 32
45 37 125
45 40 139
45 42 69
45 44 85
45 3 177
45 5 165
45 7 127
45 8 82
45 43 43
45 12 67
45 14 129
45 23 11
34 4 51
34 15 181
34 20 63
34 26 147
34 27 46
34 31 48
34 9 179
34 17 146
34 19 36
34 32 24
34 8 96
34 10 138
34 16 125
34 12 40
34 14 173
34 23 180
35 15 131
35 20 176
35 24 21
35 28 107
35 29 126
35 30 82
35 9 179
35 17 87
35 19 145
35 32 112
35 7 107
35 16 183
35 25 173
35 12 69
35 14 179
35 23 162
35 34 97
