param n := 100;
param r := 99
param c := 
66 22 161
66 35 199
66 42 115
66 47 37
66 25 75
66 5 24
66 48 158
68 0 134
68 2 152
68 7 160
68 10 96
68 17 35
68 23 107
68 24 21
68 29 194
68 30 174
68 38 141
68 39 135
68 43 66
68 49 178
68 53 191
68 55 71
68 56 199
68 66 60
68 6 135
68 16 28
68 28 150
68 52 51
68 58 123
68 61 159
68 62 110
68 64 156
68 8 52
68 35 95
68 47 85
68 63 188
68 45 69
68 5 146
68 40 153
69 0 12
69 4 187
69 7 168
69 10 26
69 13 96
69 20 153
69 24 56
69 29 98
69 33 54
69 39 21
69 50 113
69 65 67
69 1 34
69 3 76
69 6 17
69 16 128
69 18 97
69 19 81
69 21 46
69 34 21
69 37 141
69 44 150
69 52 65
69 62 62
69 64 59
69 8 171
69 47 177
69 63 148
69 25 183
69 26 56
69 45 104
69 5 133
69 40 139
69 48 89
71 0 76
71 13 133
71 15 39
71 17 53
71 23 74
71 27 85
71 33 103
71 36 105
71 38 61
71 39 26
71 41 165
71 50 177
71 55 191
71 56 165
71 65 81
71 66 199
71 68 72
71 6 72
71 14 200
71 21 81
71 37 48
71 46 24
71 52 153
71 61 29
71 42 197
71 63 114
71 25 146
71 26 165
71 40 183
71 48 167
73 0 187
73 12 62
73 13 183
73 15 158
73 17 110
73 33 188
73 38 72
73 56 63
73 59 29
73 65 103
73 69 80
73 71 72
73 1 66
73 16 66
73 18 83
73 28 45
73 44 64
73 46 185
73 52 192
73 60 39
73 61 131
73 67 31
73 22 31
73 47 113
73 54 129
73 72 10
73 26 119
73 40 36
73 48 25
74 0 116
74 12 19
74 13 195
74 15 122
74 17 98
74 29 23
74 41 177
74 43 121
74 49 29
74 53 106
74 55 136
74 69 16
74 73 139
74 1 117
74 3 197
74 14 154
74 16 166
74 18 13
74 21 116
74 32 137
74 34 79
74 44 158
74 46 30
74 51 126
74 52 75
74 61 117
74 62 101
74 64 19
74 70 118
74 8 199
74 72 121
74 26 41
74 45 15
74 31 141
74 40 134
74 48 18
76 0 33
76 2 24
76 10 117
76 11 120
76 12 99
76 13 192
76 17 130
76 20 108
76 29 67
76 38 31
76 39 97
76 41 165
76 49 128
76 53 151
76 56 120
76 57 25
76 65 168
76 66 175
76 71 46
76 73 185
76 1 41
76 3 153
76 6 177
76 9 176
76 14 170
76 16 142
76 18 94
76 21 40
76 28 196
76 46 106
76 58 135
76 61 86
76 62 143
76 75 103
76 8 181
76 47 185
76 63 131
76 26 147
76 45 100
76 40 192
76 48 107
78 0 51
78 2 27
78 4 100
78 10 164
78 11 109
78 13 103
78 17 104
78 29 84
78 30 139
78 38 36
78 39 142
78 43 164
78 53 182
78 55 76
78 56 131
78 59 56
78 65 40
78 66 74
78 69 63
78 9 193
78 18 61
78 28 30
78 32 53
78 34 195
78 51 34
78 52 30
78 58 105
78 61 190
78 75 188
78 22 169
78 35 51
78 42 52
78 54 200
78 26 56
78 45 20
78 77 81
78 31 168
78 48 10
79 0 196
79 12 83
79 15 97
79 20 194
79 23 181
79 24 77
79 30 136
79 39 130
79 43 14
79 55 111
79 57 147
79 59 155
79 66 190
79 69 167
79 71 137
79 73 85
79 78 53
79 6 116
79 9 41
79 19 85
79 28 131
79 34 17
79 44 155
79 46 160
79 52 88
79 58 74
79 60 103
79 64 116
79 70 28
79 75 81
79 22 60
79 35 180
79 47 114
79 54 93
79 25 81
79 45 47
79 77 17
79 31 126
79 40 58
79 48 177
83 0 30
83 4 181
83 7 130
83 11 122
83 20 200
83 27 42
83 29 93
83 30 15
83 49 192
83 65 141
83 66 197
83 69 95
83 71 20
83 73 92
83 74 160
83 78 84
83 79 178
83 1 161
83 9 157
83 14 160
83 16 40
83 18 18
83 28 162
83 34 54
83 37 159
83 44 77
83 61 185
83 62 149
83 64 134
83 70 16
83 75 132
83 8 101
83 22 100
83 42 53
83 72 40
83 80 31
83 26 74
83 77 147
83 31 73
83 40 40
86 0 55
86 2 160
86 10 118
86 11 142
86 13 40
86 15 129
86 17 31
86 20 157
86 24 92
86 27 184
86 29 15
86 36 21
86 38 129
86 39 167
86 43 114
86 49 177
86 65 127
86 66 125
86 68 179
86 69 36
86 73 51
86 74 113
86 76 133
86 79 149
86 83 151
86 6 184
86 14 189
86 19 60
86 34 95
86 37 78
86 52 23
86 58 121
86 61 162
86 62 78
86 70 141
86 75 13
86 85 179
86 8 165
86 22 101
86 72 76
86 45 103
86 5 82
86 31 91
86 48 134
89 0 181
89 2 56
89 4 127
89 7 129
89 10 164
89 17 197
89 20 169
89 24 180
89 27 192
89 29 21
89 30 71
89 38 49
89 39 191
89 53 75
89 56 111
89 59 150
89 69 51
89 71 170
89 76 10
89 79 55
89 83 77
89 86 13
89 1 103
89 3 179
89 9 134
89 14 49
89 21 122
89 32 113
89 46 121
89 51 12
89 58 132
89 60 111
89 70 27
89 75 199
89 84 59
89 8 149
89 22 45
89 47 80
89 54 102
89 72 132
89 80 50
89 25 191
89 45 44
89 5 27
89 40 171
91 0 115
91 7 171
91 12 105
91 13 64
91 17 77
91 27 103
91 29 50
91 33 144
91 41 189
91 53 93
91 56 28
91 68 52
91 69 47
91 73 27
91 79 79
91 83 15
91 89 26
91 9 87
91 18 123
91 37 15
91 51 32
91 58 25
91 67 140
91 75 71
91 84 68
91 8 110
91 22 31
91 42 194
91 47 46
91 63 185
91 82 111
91 26 171
91 5 43
91 90 169
91 31 93
91 48 194
92 0 56
92 2 172
92 11 34
92 12 92
92 13 26
92 17 36
92 20 197
92 23 60
92 27 51
92 30 105
92 33 170
92 38 79
92 50 31
92 53 98
92 55 57
92 56 152
92 65 200
92 69 124
92 73 127
92 74 44
92 91 57
92 6 91
92 9 20
92 18 185
92 21 109
92 28 98
92 32 50
92 34 186
92 44 65
92 46 56
92 51 33
92 52 119
92 58 191
92 62 177
92 75 155
92 81 195
92 85 79
92 87 89
92 22 130
92 35 107
92 54 155
92 63 88
92 72 75
92 80 51
92 82 68
92 88 26
92 48 192
95 0 124
95 2 197
95 12 120
95 13 129
95 23 62
95 27 71
95 33 95
95 41 150
95 43 41
95 49 91
95 50 112
95 53 50
95 55 119
95 57 196
95 68 112
95 71 118
95 73 44
95 76 39
95 78 20
95 3 162
95 14 63
95 16 50
95 21 145
95 28 108
95 37 102
95 44 17
95 46 82
95 52 113
95 58 168
95 60 61
95 62 148
95 64 140
95 67 109
95 70 25
95 8 79
95 35 157
95 47 22
95 54 161
95 63 23
95 88 44
95 94 51
95 5 75
95 77 87
96 0 84
96 7 141
96 15 154
96 20 196
96 27 73
96 29 159
96 33 200
96 38 107
96 39 26
96 49 39
96 50 80
96 53 18
96 55 184
96 56 94
96 57 161
96 59 119
96 65 81
96 68 17
96 69 68
96 71 165
96 73 13
96 79 145
96 83 197
96 86 61
96 89 88
96 92 161
96 1 104
96 14 15
96 18 118
96 28 115
96 32 61
96 44 173
96 60 91
96 61 71
96 62 144
96 64 108
96 70 175
96 85 127
96 22 15
96 42 57
96 54 105
96 63 147
96 72 152
96 25 140
96 26 117
96 77 106
96 31 55
97 0 25
97 2 179
97 4 16
97 10 34
97 11 94
97 12 130
97 13 195
97 17 166
97 24 170
97 29 34
97 33 161
97 39 168
97 41 97
97 49 113
97 50 71
97 55 174
97 57 165
97 66 78
97 68 109
97 76 190
97 79 179
97 86 137
97 91 124
97 92 117
97 3 39
97 16 189
97 19 146
97 21 162
97 32 79
97 34 83
97 52 79
97 60 164
97 61 116
97 62 64
97 64 165
97 75 57
97 84 154
97 93 144
97 35 72
97 25 63
97 26 69
97 5 73
97 31 70
3 1 70
6 2 191
6 1 135
6 3 87
6 5 25
9 2 30
9 4 125
9 7 116
9 1 96
9 3 88
9 6 100
9 8 81
14 2 60
14 4 134
14 7 155
14 12 142
14 1 117
14 6 56
14 5 128
16 2 77
16 4 79
16 12 46
16 15 15
16 1 62
16 6 159
16 9 19
16 8 52
18 2 52
18 7 197
18 15 177
18 17 10
18 1 31
18 3 103
18 9 188
18 14 129
18 16 155
18 8 60
19 2 136
19 7 166
19 11 101
19 12 144
19 17 141
19 1 43
19 6 69
19 9 88
19 16 137
19 18 80
19 5 56
21 11 84
21 20 66
21 1 56
21 3 75
21 6 59
21 14 105
21 18 138
21 19 143
28 2 66
28 7 188
28 10 56
28 11 89
28 12 162
28 17 100
28 24 22
28 1 143
28 9 109
28 14 129
28 16 29
28 19 37
28 25 61
28 5 107
32 2 57
32 4 114
32 7 110
32 13 171
32 15 159
32 23 103
32 29 191
32 30 119
32 1 117
32 3 142
32 6 28
32 14 164
32 18 79
32 19 99
32 22 78
32 26 16
32 31 188
34 2 14
34 10 138
34 11 157
34 13 183
34 15 40
34 17 72
34 20 146
34 27 97
34 29 151
34 30 133
34 33 34
34 1 79
34 3 98
34 6 171
34 32 57
34 22 130
34 31 40
37 4 27
37 7 95
37 10 89
37 11 48
37 12 151
37 15 42
37 17 158
37 23 176
37 33 163
37 1 76
37 6 179
37 32 192
37 22 89
37 35 92
37 26 19
37 5 23
44 2 171
44 7 16
44 11 84
44 13 196
44 17 179
44 23 102
44 24 82
44 27 80
44 36 43
44 41 27
44 43 70
44 1 58
44 3 30
44 6 51
44 9 174
44 18 144
44 19 22
44 21 154
44 8 33
44 22 31
44 42 84
44 26 91
46 4 178
46 10 18
46 12 87
46 15 24
46 17 192
46 24 174
46 29 173
46 36 105
46 38 182
46 41 152
46 1 126
46 9 54
46 14 70
46 18 162
46 19 77
46 21 173
46 37 122
46 44 39
46 22 137
46 35 151
46 42 73
46 26 65
46 45 100
51 7 141
51 23 124
51 30 51
51 36 71
51 41 96
51 49 94
51 50 32
51 1 183
51 3 105
51 6 69
51 14 155
51 18 185
51 21 32
51 32 185
51 46 104
51 8 154
51 22 18
51 35 36
51 42 200
51 26 23
51 40 124
52 7 30
52 10 14
52 11 24
52 12 133
52 29 48
52 30 86
52 33 158
52 49 83
52 50 119
52 1 195
52 3 56
52 16 84
52 28 150
52 32 124
52 34 150
52 37 42
52 51 176
52 22 168
52 47 42
52 26 51
52 45 134
52 48 158
58 4 131
58 10 76
58 11 137
58 15 162
58 24 101
58 29 200
58 30 134
58 38 160
58 41 144
58 49 43
58 50 114
58 53 26
58 55 181
58 56 143
58 57 97
58 1 49
58 3 35
58 9 38
58 14 116
58 37 76
58 44 65
58 52 18
58 8 105
58 42 115
58 25 24
58 26 157
58 45 192
58 5 120
58 48 66
60 2 50
60 7 192
60 10 48
60 11 194
60 15 178
60 17 197
60 20 41
60 27 80
60 30 17
60 33 48
60 39 157
60 41 63
60 49 190
60 50 200
60 53 168
60 55 20
60 56 32
60 1 56
60 6 17
60 14 70
60 16 197
60 21 68
60 37 54
60 44 122
60 46 134
60 58 23
60 42 86
60 54 34
60 45 115
60 5 193
60 31 173
60 40 34
61 4 27
61 7 69
61 11 75
61 12 165
61 13 41
61 15 73
61 17 78
61 20 46
61 23 164
61 24 103
61 29 129
61 30 12
61 33 178
61 36 198
61 38 40
61 39 170
61 43 156
61 49 188
61 53 20
61 55 186
61 56 145
61 57 131
61 1 19
61 9 20
61 14 75
61 16 79
61 18 133
61 21 30
61 28 181
61 32 199
61 34 90
61 37 119
61 44 104
61 58 144
61 60 25
61 8 183
61 47 122
61 54 78
61 26 188
61 31 43
61 48 60
62 4 18
62 7 164
62 11 19
62 12 103
62 13 151
62 15 140
62 17 149
62 20 36
62 23 141
62 29 30
62 30 115
62 33 118
62 36 161
62 39 72
62 49 55
62 50 143
62 53 134
62 57 61
62 59 176
62 1 77
62 9 17
62 16 162
62 18 100
62 21 110
62 34 35
62 37 166
62 44 58
62 46 82
62 58 74
62 22 184
62 26 52
62 48 18
64 10 67
64 11 146
64 13 47
64 15 93
64 20 124
64 24 110
64 29 64
64 36 74
64 38 112
64 39 35
64 41 139
64 43 66
64 49 113
64 50 154
64 53 125
64 1 118
64 3 64
64 6 96
64 9 179
64 19 183
64 32 55
64 34 84
64 37 96
64 44 61
64 46 165
64 52 95
64 58 60
64 60 198
64 62 97
64 8 27
64 22 117
64 35 70
64 47 177
64 26 165
64 45 62
64 48 147
67 2 138
67 4 12
67 12 21
67 17 170
67 24 15
67 29 113
67 30 120
67 36 101
67 38 177
67 39 50
67 41 53
67 43 19
67 49 100
67 55 11
67 1 160
67 6 11
67 14 173
67 37 82
67 44 144
67 52 135
67 60 78
67 62 119
67 22 49
67 47 142
67 63 174
67 5 165
67 31 185
67 40 56
67 48 155
70 2 178
70 4 94
70 7 190
70 10 119
70 11 70
70 13 54
70 23 50
70 24 21
70 30 197
70 49 22
70 50 95
70 56 64
70 57 98
70 59 54
70 69 100
70 1 167
70 9 187
70 19 104
70 28 41
70 37 19
70 44 95
70 46 126
70 64 180
70 67 162
70 8 27
70 54 61
70 63 169
70 25 117
70 45 122
70 31 119
75 4 119
75 10 63
75 11 16
75 12 113
75 13 51
75 20 63
75 23 39
75 27 175
75 29 52
75 30 65
75 49 103
75 53 94
75 55 123
75 56 89
75 57 169
75 59 33
75 68 92
75 71 74
75 73 48
75 74 52
75 1 126
75 3 84
75 14 191
75 16 74
75 21 97
75 28 126
75 32 22
75 34 117
75 37 32
75 44 151
75 46 45
75 52 137
75 58 54
75 60 36
75 61 28
75 62 135
75 64 75
75 67 96
75 70 65
75 8 197
75 35 160
75 42 141
75 47 145
75 63 134
75 26 67
75 31 164
75 40 125
81 2 24
81 24 77
81 29 132
81 30 27
81 33 110
81 36 165
81 49 96
81 50 68
81 55 195
81 56 37
81 57 111
81 65 108
81 68 109
81 71 186
81 73 95
81 74 182
81 76 34
81 1 169
81 14 113
81 21 119
81 28 113
81 34 132
81 44 21
81 46 136
81 52 97
81 58 71
81 60 40
81 61 46
81 62 35
81 64 89
81 67 100
81 70 187
81 75 29
81 8 132
81 35 123
81 42 65
81 80 101
81 25 157
81 5 75
81 77 39
81 31 183
81 40 127
81 48 27
84 2 199
84 10 77
84 11 19
84 13 141
84 15 12
84 27 194
84 29 10
84 30 52
84 36 171
84 50 47
84 55 73
84 56 131
84 65 153
84 78 73
84 79 127
84 1 161
84 21 18
84 37 98
84 44 192
84 52 174
84 58 154
84 60 66
84 22 86
84 47 161
84 54 152
84 82 177
84 45 200
84 5 26
84 31 34
84 40 137
85 2 11
85 13 114
85 15 187
85 17 60
85 23 117
85 27 43
85 29 70
85 36 176
85 38 146
85 39 189
85 41 149
85 49 157
85 50 31
85 55 20
85 57 43
85 65 172
85 71 11
85 73 142
85 78 72
85 79 135
85 1 199
85 19 126
85 21 115
85 32 189
85 51 99
85 61 34
85 62 174
85 64 152
85 67 29
85 70 164
85 81 119
85 84 175
85 42 110
85 47 40
85 54 174
85 63 127
85 72 14
85 25 124
85 45 65
85 77 75
85 48 151
87 2 41
87 7 128
87 11 184
87 12 116
87 15 196
87 17 143
87 20 59
87 23 146
87 24 180
87 27 150
87 29 88
87 30 143
87 36 129
87 39 200
87 41 126
87 43 171
87 53 144
87 55 194
87 56 145
87 59 43
87 65 41
87 68 139
87 73 127
87 76 141
87 79 113
87 83 113
87 1 130
87 9 64
87 16 92
87 37 81
87 44 155
87 46 82
87 51 99
87 52 95
87 61 115
87 62 126
87 64 127
87 70 175
87 75 160
87 81 175
87 84 97
87 8 167
87 22 175
87 54 96
87 5 121
87 40 52
87 48 196
93 2 96
93 4 189
93 10 17
93 11 195
93 20 129
93 23 95
93 24 148
93 27 50
93 30 68
93 36 108
93 38 183
93 39 87
93 43 13
93 50 188
93 55 180
93 56 170
93 59 98
93 65 198
93 68 29
93 69 64
93 71 85
93 73 143
93 74 12
93 76 114
93 78 78
93 79 56
93 83 48
93 89 117
93 92 46
93 1 131
93 3 158
93 16 16
93 28 162
93 34 46
93 44 43
93 52 121
93 61 135
93 64 80
93 70 161
93 75 125
93 81 21
93 84 65
93 85 71
93 8 190
93 22 130
93 35 135
93 42 31
93 47 37
93 54 138
93 63 200
93 80 62
93 82 198
93 5 200
93 90 37
93 48 17
99 2 54
99 7 63
99 10 47
99 12 54
99 13 139
99 23 117
99 24 32
99 29 72
99 38 178
99 39 108
99 41 65
99 43 188
99 53 41
99 55 33
99 56 121
99 57 122
99 65 54
99 69 110
99 71 31
99 73 76
99 74 81
99 78 25
99 79 104
99 83 68
99 86 100
99 89 98
99 91 99
99 96 102
99 97 103
99 1 19
99 3 59
99 6 73
99 16 79
99 18 45
99 19 120
99 37 20
99 52 125
99 60 108
99 62 83
99 64 181
99 70 160
99 81 47
99 87 126
99 8 124
99 22 76
99 35 147
99 63 117
99 25 125
99 26 82
99 45 44
99 90 50
99 40 24
99 98 159
8 2 41
8 7 193
8 5 178
22 2 19
22 4 36
22 7 173
22 15 147
22 16 125
22 19 152
22 8 32
22 5 163
35 2 86
35 11 155
35 12 164
35 13 121
35 17 32
35 20 182
35 23 95
35 24 83
35 27 107
35 29 197
35 30 24
35 6 70
35 9 74
35 21 190
35 34 85
35 8 146
35 25 15
35 26 93
35 5 49
35 31 40
42 2 126
42 4 63
42 12 91
42 13 167
42 15 123
42 17 90
42 20 17
42 23 53
42 24 151
42 29 171
42 33 177
42 36 20
42 38 97
42 39 73
42 41 25
42 3 116
42 6 185
42 9 120
42 18 163
42 21 21
42 34 135
42 37 63
42 8 88
42 22 108
42 35 112
42 25 61
42 5 165
42 31 114
47 2 99
47 10 139
47 12 149
47 15 13
47 17 156
47 20 182
47 23 83
47 24 96
47 27 25
47 36 181
47 41 80
47 3 139
47 6 169
47 9 141
47 19 123
47 34 182
47 44 159
47 46 78
47 8 113
47 22 118
47 35 122
47 42 198
47 25 138
47 45 160
47 5 185
47 31 83
54 2 26
54 4 141
54 10 37
54 12 147
54 20 140
54 27 197
54 29 196
54 33 40
54 38 33
54 43 36
54 50 129
54 3 113
54 6 184
54 14 91
54 16 118
54 21 158
54 28 155
54 32 10
54 34 49
54 44 124
54 51 134
54 52 115
54 8 23
54 45 28
54 5 66
54 31 181
54 40 165
63 2 172
63 7 175
63 12 35
63 13 37
63 17 10
63 20 144
63 24 160
63 29 196
63 30 187
63 33 196
63 39 62
63 41 192
63 55 37
63 59 41
63 6 90
63 9 120
63 18 92
63 19 27
63 28 24
63 32 85
63 34 81
63 51 12
63 52 173
63 61 129
63 35 89
63 42 200
63 47 199
63 54 51
63 25 178
63 26 117
63 45 159
63 5 143
63 31 179
63 40 18
63 48 154
72 2 22
72 7 121
72 11 18
72 20 157
72 23 134
72 27 30
72 36 133
72 43 65
72 49 131
72 53 136
72 55 126
72 56 160
72 66 50
72 3 34
72 6 74
72 14 175
72 16 162
72 18 80
72 21 198
72 34 176
72 44 123
72 52 74
72 60 181
72 61 178
72 62 56
72 67 86
72 70 182
72 35 14
72 47 134
72 54 106
72 25 198
72 45 26
72 31 111
80 2 106
80 12 69
80 15 116
80 17 185
80 20 41
80 23 150
80 24 170
80 33 138
80 38 67
80 39 196
80 50 57
80 53 198
80 57 184
80 59 69
80 65 122
80 66 115
80 73 98
80 74 118
80 76 141
80 78 87
80 79 32
80 9 17
80 14 114
80 18 25
80 21 17
80 34 195
80 44 197
80 62 71
80 64 192
80 67 21
80 75 193
80 22 176
80 35 107
80 47 132
80 54 157
80 63 107
80 25 198
80 77 62
80 31 47
82 2 122
82 4 144
82 12 61
82 13 15
82 15 73
82 17 118
82 23 114
82 27 137
82 29 112
82 38 111
82 53 166
82 71 159
82 73 48
82 3 51
82 6 183
82 9 88
82 16 29
82 18 131
82 28 136
82 34 143
82 44 156
82 52 35
82 64 77
82 75 86
82 8 199
82 47 187
82 63 152
82 26 152
82 45 82
82 31 57
82 40 74
88 2 163
88 4 136
88 11 18
88 12 121
88 15 77
88 24 97
88 36 166
88 38 179
88 39 171
88 41 115
88 53 45
88 55 127
88 57 49
88 59 185
88 66 139
88 68 92
88 69 78
88 71 26
88 79 124
88 6 173
88 9 39
88 14 27
88 18 104
88 19 166
88 21 119
88 34 89
88 37 156
88 44 194
88 46 116
88 51 80
88 52 168
88 58 162
88 60 193
88 64 32
88 75 10
88 84 119
88 85 74
88 87 105
88 22 41
88 35 132
88 42 14
88 47 145
88 54 146
88 72 147
88 26 151
88 77 95
88 31 75
88 40 78
88 48 89
25 4 111
25 7 79
25 15 132
25 20 133
25 23 127
25 24 176
25 3 78
25 6 27
25 9 187
25 14 130
25 19 181
25 21 121
25 8 12
25 22 69
26 11 42
26 12 172
26 13 177
26 17 81
26 20 152
26 3 130
26 14 150
26 16 97
26 8 179
26 5 165
45 11 121
45 12 83
45 15 22
45 20 150
45 23 183
45 29 129
45 30 15
45 33 92
45 38 87
45 3 115
45 6 69
45 14 116
45 16 105
45 18 120
45 21 25
45 34 56
45 44 162
45 22 98
45 35 193
45 42 14
45 25 83
45 26 133
45 5 17
45 31 141
94 4 73
94 7 152
94 10 154
94 11 113
94 12 159
94 13 44
94 17 75
94 20 68
94 23 144
94 24 117
94 36 140
94 38 189
94 43 157
94 49 20
94 53 12
94 56 87
94 57 37
94 59 183
94 66 60
94 69 163
94 71 87
94 73 100
94 74 40
94 76 122
94 83 147
94 92 38
94 3 156
94 6 194
94 14 65
94 28 199
94 32 77
94 34 120
94 37 129
94 44 150
94 46 78
94 51 116
94 58 164
94 62 27
94 75 42
94 84 166
94 85 121
94 87 154
94 8 77
94 22 115
94 47 178
94 63 167
94 88 38
94 25 50
94 45 52
94 77 130
94 31 18
94 40 12
94 48 34
5 4 42
77 4 78
77 13 58
77 27 35
77 36 145
77 39 156
77 43 80
77 49 196
77 53 161
77 57 88
77 59 145
77 65 142
77 66 134
77 69 196
77 71 168
77 74 168
77 76 153
77 6 128
77 9 118
77 18 178
