param n := 600;
param r := 599
param c := 
40 15 75
40 16 45
40 23 25
40 25 42
40 33 122
40 35 105
40 36 136
40 3 147
40 7 133
40 38 70
40 4 61
40 10 145
40 32 199
40 14 123
40 31 183
42 0 138
42 1 110
42 15 187
42 18 175
42 21 106
42 23 18
42 25 65
42 30 88
42 33 78
42 35 93
42 39 120
42 3 141
42 5 138
42 11 118
42 19 20
42 20 125
42 24 54
42 4 175
42 10 59
42 17 156
42 29 170
42 6 32
42 14 49
42 37 53
43 0 34
43 1 130
43 8 66
43 9 119
43 12 90
43 13 127
43 23 135
43 30 175
43 35 25
43 40 38
43 42 128
43 7 57
43 11 166
43 19 133
43 24 176
43 2 124
43 4 184
43 17 35
43 32 187
43 41 192
43 6 193
43 34 80
43 37 100
43 31 166
48 0 62
48 1 56
48 9 170
48 12 13
48 13 170
48 16 78
48 21 149
48 22 45
48 25 25
48 33 76
48 35 120
48 39 169
48 42 17
48 43 25
48 3 91
48 7 24
48 11 23
48 19 14
48 38 181
48 44 107
48 45 29
48 2 68
48 4 53
48 17 83
48 28 184
48 41 48
48 6 167
48 14 86
48 34 36
48 37 142
48 31 73
49 0 153
49 13 134
49 16 156
49 21 76
49 25 118
49 30 92
49 33 149
49 35 169
49 39 44
49 48 69
49 3 16
49 24 117
49 17 41
49 41 122
49 14 179
49 37 160
49 31 120
50 0 84
50 1 104
50 9 197
50 13 123
50 15 159
50 18 153
50 21 50
50 30 77
50 33 46
50 36 52
50 42 95
50 43 48
50 49 94
50 3 159
50 5 171
50 7 180
50 20 110
50 24 109
50 38 10
50 44 101
50 46 85
50 2 163
50 4 30
50 26 143
50 28 122
50 41 16
50 6 14
50 37 183
50 47 65
50 31 49
51 0 102
51 1 73
51 13 145
51 21 112
51 22 143
51 23 53
51 36 74
51 40 171
51 42 146
51 43 118
51 48 67
51 49 191
51 50 58
51 5 139
51 7 10
51 11 117
51 19 64
51 24 99
51 27 116
51 44 178
51 46 150
51 10 45
51 17 79
51 26 199
51 32 26
51 6 81
51 14 126
51 34 183
51 47 78
51 31 64
54 0 13
54 1 156
54 8 41
54 13 199
54 18 73
54 21 44
54 22 14
54 30 139
54 39 48
54 42 37
54 43 154
54 49 169
54 50 83
54 3 39
54 7 62
54 11 64
54 20 37
54 38 182
54 45 62
54 46 62
54 53 162
54 2 26
54 4 86
54 17 117
54 26 160
54 28 149
54 29 130
54 32 173
54 37 190
54 47 107
55 0 157
55 1 128
55 8 132
55 15 199
55 21 137
55 22 108
55 23 10
55 25 63
55 33 20
55 35 69
55 36 55
55 40 187
55 42 83
55 43 29
55 48 185
55 49 33
55 50 11
55 51 173
55 54 200
55 3 179
55 7 121
55 11 25
55 19 140
55 24 132
55 44 129
55 46 189
55 4 150
55 17 76
55 26 139
55 28 95
55 32 194
55 41 153
55 14 125
55 47 182
55 31 46
55 52 158
56 0 148
56 13 116
56 18 69
56 22 107
56 23 188
56 25 147
56 33 162
56 35 75
56 36 43
56 39 188
56 42 81
56 49 136
56 50 58
56 51 25
56 55 60
56 19 50
56 20 76
56 45 133
56 4 12
56 10 45
56 28 163
56 34 154
56 47 72
56 52 27
57 0 126
57 15 85
57 18 17
57 23 76
57 33 26
57 35 173
57 42 149
57 43 94
57 48 13
57 49 25
57 50 172
57 5 48
57 11 167
57 19 126
57 24 196
57 44 30
57 2 98
57 10 22
57 17 169
57 29 88
57 32 45
57 41 155
57 14 192
57 34 157
57 47 45
57 31 33
62 0 86
62 9 25
62 13 19
62 23 163
62 25 195
62 33 52
62 35 83
62 48 15
62 50 166
62 56 45
62 3 87
62 5 141
62 7 52
62 19 32
62 24 169
62 38 182
62 44 42
62 45 41
62 60 199
62 2 136
62 4 93
62 10 42
62 29 111
62 41 36
62 58 72
62 61 12
62 34 124
62 52 183
69 0 134
69 1 62
69 8 76
69 9 59
69 12 197
69 13 179
69 16 64
69 30 105
69 33 60
69 36 152
69 42 53
69 43 45
69 48 59
69 49 133
69 50 152
69 54 81
69 55 42
69 62 130
69 11 103
69 19 199
69 24 17
69 27 71
69 46 95
69 53 184
69 59 181
69 64 46
69 65 66
69 2 124
69 4 32
69 28 100
69 32 196
69 58 123
69 67 75
69 14 83
69 34 194
69 37 46
69 47 111
69 66 116
79 0 29
79 1 106
79 8 87
79 9 195
79 16 166
79 21 119
79 22 93
79 25 68
79 30 160
79 40 108
79 42 133
79 43 167
79 48 20
79 49 40
79 50 56
79 51 90
79 55 164
79 56 91
79 7 122
79 24 78
79 38 187
79 44 186
79 59 111
79 60 24
79 64 41
79 65 73
79 71 16
79 72 182
79 74 125
79 4 181
79 10 52
79 17 54
79 26 72
79 28 21
79 29 156
79 32 125
79 58 137
79 61 119
79 67 186
79 6 133
79 34 111
79 37 150
79 47 61
79 31 21
79 75 81
79 68 103
85 0 126
85 1 19
85 9 59
85 13 134
85 15 144
85 16 178
85 21 84
85 23 84
85 33 42
85 40 168
85 48 120
85 50 65
85 54 85
85 55 185
85 62 154
85 69 69
85 3 41
85 5 127
85 7 43
85 11 135
85 19 99
85 24 130
85 27 26
85 38 60
85 44 76
85 53 143
85 60 160
85 64 34
85 71 16
85 72 157
85 74 187
85 82 25
85 17 55
85 26 76
85 41 188
85 83 76
85 37 77
85 47 65
85 63 89
85 78 194
85 75 174
85 80 23
85 81 181
85 73 30
85 77 163
85 76 156
85 52 134
86 0 172
86 1 27
86 9 107
86 15 21
86 18 121
86 21 176
86 25 153
86 30 156
86 33 25
86 36 145
86 40 134
86 42 106
86 43 38
86 48 22
86 51 194
86 54 118
86 55 59
86 56 128
86 57 155
86 69 192
86 5 175
86 7 26
86 19 81
86 24 51
86 46 13
86 59 66
86 60 131
86 64 44
86 71 27
86 74 152
86 2 112
86 4 41
86 26 185
86 28 29
86 29 185
86 67 162
86 14 131
86 34 181
86 37 57
86 47 160
86 84 68
86 75 145
86 80 133
86 81 135
86 68 111
86 52 78
87 0 69
87 1 20
87 8 193
87 16 158
87 21 118
87 30 115
87 33 186
87 40 98
87 42 146
87 43 185
87 50 77
87 51 106
87 54 124
87 56 41
87 69 117
87 79 190
87 86 174
87 3 103
87 11 72
87 24 149
87 27 149
87 44 172
87 53 152
87 60 139
87 65 84
87 74 140
87 4 12
87 17 161
87 26 34
87 28 71
87 61 173
87 14 71
87 37 125
87 47 197
87 63 126
87 31 22
87 80 145
87 81 160
87 77 54
87 52 120
88 0 108
88 1 193
88 15 34
88 16 71
88 18 10
88 22 150
88 25 89
88 33 166
88 39 50
88 40 156
88 48 86
88 49 121
88 54 163
88 79 151
88 85 139
88 87 122
88 3 35
88 5 165
88 19 74
88 20 64
88 24 46
88 27 39
88 44 132
88 53 48
88 60 30
88 65 44
88 71 73
88 74 41
88 10 142
88 28 12
88 32 107
88 58 155
88 67 168
88 6 180
88 14 93
88 34 168
88 37 162
88 66 147
88 81 112
88 77 109
88 68 125
88 52 173
89 0 154
89 1 27
89 9 26
89 12 127
89 13 51
89 15 188
89 22 168
89 23 40
89 25 135
89 30 20
89 33 64
89 35 23
89 36 184
89 39 189
89 42 58
89 48 89
89 51 74
89 54 111
89 55 166
89 56 134
89 57 161
89 79 149
89 3 61
89 7 32
89 11 58
89 38 87
89 2 150
89 4 82
89 26 46
89 28 175
89 32 114
89 58 71
89 67 193
89 83 180
89 14 120
89 84 85
89 31 199
89 66 99
89 73 192
89 77 163
89 76 162
89 52 187
90 0 98
90 1 33
90 8 29
90 12 103
90 13 104
90 15 161
90 16 136
90 18 23
90 21 137
90 22 194
90 25 82
90 39 17
90 40 52
90 42 45
90 43 145
90 48 146
90 54 150
90 55 127
90 57 114
90 62 112
90 69 146
90 86 39
90 88 92
90 3 57
90 5 156
90 7 165
90 11 170
90 20 143
90 24 108
90 27 100
90 38 159
90 44 79
90 46 144
90 53 160
90 65 26
90 72 25
90 74 181
90 82 30
90 2 167
90 26 110
90 32 73
90 41 135
90 61 10
90 14 86
90 34 163
90 37 59
90 47 26
90 63 176
90 66 53
90 81 127
90 68 85
90 76 45
92 0 190
92 8 42
92 9 195
92 13 32
92 16 197
92 30 198
92 33 106
92 43 56
92 48 66
92 49 119
92 50 36
92 54 147
92 55 134
92 87 167
92 89 26
92 90 107
92 3 26
92 7 30
92 27 99
92 38 39
92 45 55
92 59 185
92 64 123
92 72 96
92 74 167
92 82 183
92 91 143
92 4 127
92 29 12
92 41 156
92 58 168
92 83 148
92 6 30
92 14 177
92 34 36
92 47 137
92 63 75
92 78 80
92 84 77
92 31 65
92 73 132
92 68 160
96 0 183
96 1 103
96 8 170
96 9 72
96 13 112
96 16 16
96 18 189
96 22 44
96 25 50
96 30 98
96 33 46
96 35 183
96 39 194
96 48 13
96 50 118
96 57 165
96 62 191
96 86 63
96 87 96
96 88 60
96 3 123
96 11 47
96 20 134
96 27 61
96 44 103
96 46 51
96 65 25
96 72 175
96 82 111
96 94 68
96 95 185
96 2 30
96 17 142
96 26 57
96 28 20
96 29 10
96 32 98
96 58 23
96 61 131
96 83 57
96 34 161
96 37 115
96 47 143
96 80 87
96 77 84
96 68 100
96 70 199
96 76 106
96 52 197
97 0 18
97 16 59
97 22 45
97 36 50
97 39 114
97 40 46
97 42 167
97 43 128
97 48 184
97 49 67
97 50 164
97 54 39
97 56 162
97 57 147
97 62 156
97 86 70
97 87 180
97 90 140
97 96 61
97 5 147
97 7 198
97 11 65
97 38 43
97 44 17
97 53 59
97 59 104
97 60 61
97 64 139
97 65 107
97 71 75
97 72 11
97 82 109
97 95 167
97 2 40
97 10 169
97 28 126
97 29 82
97 32 80
97 58 174
97 83 18
97 6 155
97 14 92
97 37 125
97 63 125
97 78 45
97 84 51
97 31 61
97 75 94
97 80 95
97 73 96
97 77 179
97 93 158
97 68 48
97 76 74
100 0 18
100 8 135
100 9 36
100 16 76
100 22 163
100 23 26
100 30 148
100 33 171
100 42 61
100 48 25
100 55 107
100 57 25
100 79 42
100 85 40
100 86 145
100 88 84
100 90 191
100 92 130
100 97 20
100 5 109
100 11 46
100 19 25
100 20 134
100 53 102
100 59 149
100 60 188
100 65 11
100 72 172
100 82 56
100 91 185
100 2 96
100 10 186
100 28 165
100 29 107
100 32 164
100 58 140
100 67 89
100 14 126
100 78 10
100 66 35
100 81 59
100 73 75
100 70 164
100 76 141
100 52 39
101 0 158
101 9 54
101 15 44
101 16 59
101 21 163
101 22 135
101 23 165
101 49 180
101 51 46
101 54 51
101 56 105
101 57 34
101 79 66
101 7 114
101 19 163
101 24 197
101 38 80
101 45 76
101 59 38
101 64 40
101 65 188
101 71 50
101 72 30
101 74 98
101 95 52
101 2 96
101 17 152
101 29 116
101 32 43
101 41 115
101 58 113
101 14 131
101 37 158
101 63 169
101 80 144
101 81 67
101 77 90
101 93 117
101 68 123
101 70 160
101 76 121
102 0 164
102 8 180
102 15 194
102 16 19
102 18 148
102 22 144
102 25 200
102 35 57
102 40 153
102 49 105
102 51 41
102 57 171
102 69 109
102 88 49
102 89 42
102 92 59
102 96 182
102 100 161
102 101 131
102 5 157
102 7 131
102 19 108
102 44 47
102 45 61
102 46 188
102 53 191
102 59 161
102 64 120
102 71 182
102 74 172
102 82 60
102 91 95
102 95 83
102 4 26
102 10 51
102 17 64
102 26 158
102 58 177
102 61 134
102 83 158
102 6 164
102 37 86
102 47 88
102 84 169
102 31 23
102 75 74
102 77 90
102 93 181
102 68 108
102 52 115
103 0 141
103 1 192
103 8 157
103 9 26
103 13 48
103 18 11
103 21 65
103 25 141
103 39 52
103 48 39
103 51 168
103 57 198
103 62 73
103 79 48
103 89 70
103 97 160
103 100 142
103 5 152
103 7 36
103 11 88
103 19 187
103 24 153
103 44 49
103 45 178
103 46 193
103 59 63
103 60 131
103 64 48
103 65 58
103 74 104
103 94 116
103 98 60
103 10 166
103 28 84
103 29 41
103 32 198
103 6 128
103 63 20
103 84 49
103 66 36
103 80 187
103 68 25
103 76 23
105 0 198
105 8 45
105 9 25
105 12 115
105 18 101
105 23 55
105 25 95
105 30 181
105 36 99
105 40 196
105 42 45
105 43 183
105 50 29
105 54 120
105 56 125
105 62 32
105 69 129
105 85 114
105 89 111
105 90 17
105 100 96
105 101 44
105 102 179
105 3 24
105 24 146
105 27 109
105 38 71
105 46 73
105 59 13
105 71 35
105 82 59
105 99 192
105 4 16
105 41 168
105 58 199
105 67 136
105 14 126
105 34 173
105 37 190
105 47 49
105 63 122
105 84 120
105 66 84
105 73 70
105 68 124
105 52 172
108 0 79
108 8 56
108 9 150
108 13 110
108 15 108
108 18 21
108 23 81
108 25 62
108 30 159
108 35 11
108 36 58
108 40 56
108 42 34
108 43 52
108 69 34
108 79 117
108 85 177
108 87 180
108 90 37
108 96 106
108 97 162
108 101 126
108 103 174
108 105 134
108 5 86
108 7 178
108 19 75
108 20 139
108 24 13
108 38 98
108 53 48
108 59 189
108 94 85
108 95 91
108 4 55
108 17 140
108 28 22
108 29 173
108 32 141
108 61 91
108 83 28
108 6 100
108 14 151
108 34 79
108 47 126
108 63 66
108 84 29
108 31 72
108 66 92
108 104 65
108 52 101
110 0 72
110 8 110
110 9 131
110 13 141
110 16 93
110 18 74
110 23 45
110 25 55
110 33 163
110 35 156
110 36 178
110 39 158
110 40 25
110 49 12
110 50 35
110 51 131
110 54 143
110 55 172
110 57 163
110 62 33
110 79 170
110 85 23
110 86 18
110 87 66
110 88 122
110 89 16
110 90 94
110 96 154
110 97 180
110 100 117
110 102 192
110 105 192
110 108 166
110 3 25
110 5 49
110 7 75
110 11 33
110 20 32
110 24 81
110 45 17
110 46 71
110 59 56
110 60 36
110 64 195
110 71 60
110 72 105
110 74 158
110 82 110
110 91 17
110 94 13
110 4 70
110 10 161
110 26 22
110 28 77
110 58 193
110 83 93
110 107 143
110 34 155
110 37 142
110 47 71
110 78 94
110 84 107
110 31 36
110 66 22
110 75 72
110 80 193
110 77 196
110 93 93
110 104 133
110 70 107
110 52 24
112 0 130
112 1 160
112 9 101
112 13 22
112 18 125
112 21 50
112 25 162
112 30 64
112 33 181
112 36 80
112 39 183
112 42 67
112 43 56
112 48 36
112 49 38
112 51 199
112 54 59
112 62 178
112 79 177
112 86 39
112 87 190
112 88 69
112 89 157
112 92 106
112 96 88
112 97 47
112 100 187
112 101 56
112 105 139
112 108 15
112 20 175
112 38 159
112 60 44
112 64 75
112 72 98
112 82 69
112 91 11
112 95 59
112 99 165
112 109 122
112 2 60
112 4 183
112 10 183
112 26 125
112 28 48
112 58 101
112 83 61
112 111 43
112 6 105
112 34 71
112 47 121
112 63 141
112 78 141
112 75 162
112 81 198
112 73 122
112 77 104
112 93 155
112 52 37
113 0 73
113 9 174
113 12 165
113 25 71
113 33 154
113 35 164
113 43 52
113 50 83
113 56 132
113 79 176
113 87 73
113 96 30
113 101 171
113 102 72
113 103 62
113 110 35
113 5 101
113 11 175
113 19 149
113 24 123
113 44 132
113 60 140
113 65 75
113 74 112
113 98 111
113 99 105
113 109 116
113 4 133
113 29 144
113 58 104
113 67 83
113 107 189
113 111 118
113 6 105
113 34 114
113 37 158
113 31 142
113 66 81
113 75 88
113 80 183
113 81 57
113 93 141
113 104 99
116 0 105
116 8 88
116 9 14
116 13 131
116 15 18
116 21 10
116 22 187
116 33 130
116 36 30
116 39 119
116 49 145
116 51 166
116 54 106
116 55 94
116 62 189
116 86 176
116 87 172
116 88 100
116 89 189
116 92 188
116 97 103
116 101 188
116 108 153
116 112 164
116 113 156
116 3 94
116 19 177
116 27 48
116 46 94
116 53 67
116 60 153
116 94 54
116 95 120
116 99 122
116 109 86
116 115 11
116 2 18
116 10 105
116 17 83
116 28 101
116 29 35
116 32 170
116 41 151
116 58 72
116 67 13
116 83 168
116 111 46
116 114 134
116 6 86
116 37 191
116 47 32
116 63 159
116 84 92
116 31 159
116 66 72
116 81 80
116 106 14
116 77 25
116 70 107
116 76 155
116 52 89
119 0 36
119 1 167
119 8 151
119 13 38
119 21 151
119 22 186
119 35 10
119 36 142
119 39 81
119 42 14
119 49 120
119 50 100
119 54 78
119 56 65
119 57 95
119 62 156
119 79 198
119 86 59
119 87 125
119 89 136
119 100 178
119 101 31
119 103 19
119 105 173
119 112 24
119 5 199
119 20 142
119 44 84
119 53 194
119 64 52
119 65 78
119 71 155
119 74 180
119 82 112
119 91 148
119 94 34
119 95 95
119 98 24
119 99 82
119 115 19
119 10 125
119 28 26
119 29 79
119 32 109
119 58 107
119 61 132
119 107 56
119 14 195
119 37 103
119 63 174
119 78 84
119 84 185
119 66 171
119 81 72
119 70 186
119 76 51
123 0 187
123 1 34
123 8 42
123 9 80
123 21 159
123 30 152
123 33 85
123 36 191
123 40 43
123 43 152
123 48 25
123 51 196
123 54 151
123 57 128
123 62 134
123 69 68
123 86 19
123 87 125
123 90 186
123 96 54
123 97 94
123 100 90
123 101 46
123 102 59
123 105 172
123 108 59
123 110 131
123 113 74
123 116 75
123 11 117
123 19 17
123 20 152
123 44 101
123 45 117
123 53 16
123 59 181
123 64 131
123 74 90
123 94 66
123 95 169
123 99 43
123 122 86
123 2 187
123 26 164
123 28 62
123 41 32
123 61 156
123 83 44
123 114 58
123 6 128
123 14 194
123 63 126
123 78 156
123 84 175
123 75 159
123 80 64
123 81 154
123 73 74
123 77 103
123 120 82
123 68 131
123 52 108
125 0 78
125 12 118
125 13 184
125 16 170
125 18 55
125 21 117
125 25 181
125 30 128
125 33 93
125 35 136
125 40 96
125 42 12
125 43 145
125 55 121
125 62 155
125 69 194
125 79 25
125 85 196
125 86 138
125 88 104
125 90 115
125 92 118
125 97 159
125 108 185
125 7 10
125 20 163
125 24 109
125 27 155
125 45 66
125 53 88
125 59 20
125 71 84
125 72 17
125 74 153
125 82 165
125 95 150
125 98 65
125 115 23
125 122 191
125 2 40
125 17 150
125 26 20
125 28 53
125 29 137
125 32 16
125 58 17
125 14 150
125 37 53
125 78 57
125 124 112
125 31 180
125 81 152
125 118 126
125 73 39
125 77 73
125 93 146
125 104 97
125 120 75
125 68 179
126 0 46
126 8 63
126 9 85
126 12 44
126 16 26
126 21 159
126 23 72
126 25 54
126 35 56
126 36 82
126 40 193
126 51 187
126 54 195
126 55 127
126 57 56
126 62 142
126 87 190
126 88 104
126 97 193
126 100 63
126 101 184
126 102 62
126 110 183
126 123 15
126 3 96
126 27 193
126 38 74
126 45 189
126 46 117
126 60 190
126 64 124
126 65 39
126 72 26
126 74 166
126 82 104
126 91 119
126 94 134
126 98 112
126 109 174
126 115 38
126 117 104
126 10 119
126 17 155
126 28 69
126 29 34
126 41 87
126 58 75
126 67 119
126 111 123
126 14 188
126 37 29
126 63 62
126 124 24
126 31 151
126 75 133
126 81 74
126 106 120
126 118 111
126 73 128
126 77 135
126 93 49
126 104 130
126 70 187
126 76 48
126 52 115
127 0 189
127 1 70
127 8 67
127 9 11
127 13 108
127 15 107
127 16 138
127 21 101
127 23 159
127 25 61
127 30 52
127 35 29
127 36 26
127 39 92
127 40 12
127 42 162
127 48 17
127 51 74
127 54 123
127 57 23
127 62 28
127 69 88
127 79 96
127 86 154
127 88 183
127 92 149
127 101 187
127 102 153
127 103 193
127 108 200
127 110 155
127 112 128
127 113 104
127 116 90
127 123 89
127 125 15
127 126 29
127 5 154
127 7 73
127 11 77
127 19 143
127 20 122
127 24 84
127 27 139
127 44 87
127 46 84
127 64 193
127 71 47
127 74 13
127 91 98
127 94 19
127 99 197
127 115 81
127 117 138
127 122 34
127 2 113
127 10 200
127 17 166
127 41 131
127 67 168
127 34 22
127 37 108
127 78 142
127 84 142
127 31 175
127 80 20
127 81 185
127 106 32
127 73 52
127 77 53
127 93 173
127 104 165
127 68 55
127 76 65
130 0 98
130 8 31
130 9 90
130 12 51
130 15 112
130 18 119
130 22 53
130 23 166
130 25 122
130 43 120
130 50 51
130 54 195
130 69 102
130 79 136
130 85 42
130 86 159
130 87 74
130 92 23
130 96 46
130 97 21
130 100 121
130 101 115
130 102 116
130 103 164
130 108 87
130 112 95
130 119 42
130 125 14
130 11 53
130 20 192
130 24 135
130 27 69
130 46 196
130 59 73
130 60 123
130 72 97
130 117 144
130 122 129
130 2 142
130 4 128
130 26 64
130 61 152
130 107 152
130 111 185
130 128 33
130 14 39
130 34 102
130 37 15
130 47 36
130 84 30
130 31 54
130 66 102
130 106 47
130 77 129
130 93 188
130 120 95
132 0 191
132 13 55
132 16 115
132 21 121
132 30 115
132 35 160
132 42 180
132 43 14
132 55 60
132 56 98
132 57 106
132 69 142
132 79 140
132 86 87
132 89 129
132 97 78
132 101 96
132 102 18
132 113 12
132 119 97
132 125 73
132 127 50
132 3 99
132 11 13
132 24 112
132 27 32
132 44 165
132 46 10
132 60 79
132 74 48
132 91 55
132 95 189
132 98 141
132 99 140
132 115 167
132 122 37
132 131 84
132 2 94
132 10 120
132 26 179
132 28 160
132 29 138
132 32 32
132 58 149
132 61 99
132 107 156
132 111 172
132 121 49
132 128 124
132 129 197
132 34 147
132 37 59
132 78 108
132 66 168
132 80 146
132 106 18
132 77 125
132 120 197
132 52 200
134 0 76
134 8 166
134 12 23
134 16 24
134 30 96
134 33 79
134 35 79
134 36 34
134 39 127
134 42 33
134 43 67
134 49 92
134 50 180
134 51 32
134 55 42
134 57 118
134 69 26
134 85 126
134 86 77
134 87 79
134 88 22
134 96 76
134 97 102
134 100 181
134 101 51
134 103 10
134 105 114
134 116 128
134 127 187
134 130 139
134 132 86
134 3 41
134 7 58
134 19 41
134 24 84
134 38 155
134 45 75
134 46 136
134 53 13
134 59 145
134 64 113
134 65 151
134 71 174
134 82 146
134 94 96
134 98 141
134 115 187
134 2 58
134 17 99
134 41 42
134 58 131
134 67 15
134 83 129
134 121 52
134 128 87
134 6 94
134 14 127
134 37 194
134 78 26
134 84 197
134 66 145
134 75 31
134 118 133
134 73 160
134 93 121
134 76 166
134 52 16
135 0 133
135 1 110
135 8 160
135 12 109
135 16 112
135 18 98
135 22 116
135 23 140
135 25 187
135 35 99
135 39 61
135 40 185
135 43 191
135 49 95
135 50 100
135 54 141
135 56 146
135 57 182
135 62 41
135 69 130
135 87 68
135 90 160
135 92 112
135 96 166
135 105 161
135 116 156
135 119 97
135 123 156
135 126 66
135 132 102
135 3 120
135 5 181
135 19 13
135 24 170
135 59 46
135 72 80
135 74 189
135 99 122
135 115 96
135 122 134
135 131 130
135 133 17
135 10 137
135 41 195
135 58 163
135 61 31
135 67 171
135 107 36
135 111 45
135 121 64
135 6 125
135 14 111
135 34 122
135 47 77
135 63 168
135 78 101
135 84 32
135 66 134
135 75 14
135 80 114
135 81 66
135 106 164
135 73 136
135 77 17
135 120 36
135 68 130
135 70 139
136 0 28
136 1 128
136 13 123
136 15 120
136 21 113
136 30 175
136 33 158
136 40 67
136 42 151
136 43 161
136 48 73
136 49 67
136 50 25
136 54 151
136 56 50
136 62 19
136 79 20
136 85 169
136 89 181
136 90 163
136 97 151
136 100 83
136 101 179
136 102 92
136 103 114
136 105 169
136 108 122
136 110 163
136 112 60
136 113 35
136 116 40
136 119 143
136 123 26
136 127 92
136 134 195
136 3 90
136 38 134
136 44 141
136 45 156
136 46 182
136 53 178
136 60 163
136 65 66
136 72 91
136 74 141
136 82 33
136 94 91
136 98 19
136 99 71
136 115 68
136 122 64
136 131 48
136 133 129
136 2 31
136 4 94
136 10 185
136 17 135
136 26 117
136 28 106
136 41 105
136 58 179
136 67 41
136 107 77
136 114 173
136 128 137
136 14 94
136 34 46
136 37 140
136 47 159
136 78 165
136 124 49
136 75 188
136 106 14
136 73 190
136 93 156
138 0 53
138 8 122
138 15 144
138 18 17
138 21 164
138 22 109
138 33 34
138 39 26
138 40 120
138 42 45
138 49 151
138 50 71
138 51 139
138 54 89
138 55 27
138 57 196
138 62 59
138 79 185
138 88 59
138 89 108
138 90 116
138 96 58
138 97 100
138 103 165
138 105 112
138 110 40
138 113 129
138 119 188
138 125 32
138 126 126
138 132 90
138 135 96
138 136 149
138 53 100
138 59 169
138 60 82
138 64 111
138 71 162
138 74 66
138 82 100
138 91 27
138 94 158
138 99 164
138 117 16
138 122 34
138 131 198
138 133 24
138 4 13
138 17 100
138 26 165
138 28 146
138 61 81
138 67 182
138 107 91
138 114 48
138 121 60
138 14 97
138 34 57
138 47 123
138 63 124
138 78 53
138 124 151
138 31 111
138 81 189
138 106 181
138 118 83
138 77 171
138 93 164
138 120 48
138 68 160
138 70 93
138 76 87
140 0 113
140 1 13
140 8 29
140 9 161
140 12 187
140 15 142
140 23 82
140 25 96
140 35 141
140 36 47
140 39 69
140 42 178
140 49 185
140 51 112
140 54 110
140 56 122
140 85 58
140 86 140
140 87 26
140 89 64
140 96 16
140 101 149
140 102 179
140 113 173
140 126 126
140 134 90
140 136 172
140 138 18
140 5 71
140 38 141
140 44 116
140 45 61
140 53 159
140 74 13
140 82 183
140 91 156
140 95 64
140 98 125
140 117 35
140 131 186
140 133 174
140 137 197
140 10 173
140 26 32
140 28 79
140 29 21
140 58 81
140 61 145
140 107 105
140 111 180
140 121 172
140 6 64
140 47 200
140 78 138
140 84 198
140 31 94
140 80 140
140 81 104
140 73 139
140 77 18
140 104 42
140 120 10
140 68 19
141 0 124
141 8 150
141 9 166
141 18 23
141 21 187
141 25 111
141 33 60
141 36 114
141 39 84
141 40 132
141 42 136
141 43 124
141 48 175
141 49 21
141 50 175
141 51 103
141 54 20
141 56 120
141 57 11
141 69 84
141 79 59
141 86 127
141 88 111
141 89 153
141 96 131
141 97 84
141 100 43
141 103 18
141 105 164
141 108 10
141 112 123
141 116 18
141 119 177
141 123 187
141 132 32
141 134 101
141 135 80
141 11 15
141 20 149
141 27 39
141 38 14
141 44 126
141 45 18
