param n := 900;
param r := 899
param c := 
83 66 190
83 71 13
83 72 58
83 74 151
83 76 103
83 77 28
83 78 198
83 79 48
83 81 56
83 1 95
83 10 104
83 11 135
83 14 126
83 34 101
83 58 65
83 62 34
83 28 42
83 37 33
83 43 19
83 57 159
83 65 78
83 68 83
83 70 118
83 7 173
83 5 132
83 21 117
84 0 87
84 9 75
84 12 154
84 13 116
84 18 52
84 23 170
84 24 191
84 26 90
84 29 43
84 31 38
84 35 149
84 36 132
84 41 55
84 42 75
84 52 128
84 53 154
84 59 48
84 60 31
84 69 71
84 74 64
84 76 101
84 77 23
84 80 69
84 81 28
84 10 100
84 14 106
84 15 154
84 33 121
84 39 92
84 44 23
84 45 60
84 46 12
84 58 20
84 62 166
84 8 58
84 28 126
84 37 186
84 68 12
84 70 80
84 82 103
84 56 158
84 5 192
84 21 187
84 47 109
84 51 84
86 0 136
86 2 47
86 3 190
86 9 175
86 13 116
86 19 156
86 22 82
86 23 76
86 24 66
86 25 152
86 29 187
86 31 194
86 35 167
86 36 188
86 38 144
86 41 132
86 59 102
86 60 162
86 63 167
86 74 55
86 77 68
86 78 111
86 84 155
86 1 92
86 14 73
86 44 86
86 45 141
86 46 192
86 49 10
86 58 192
86 62 191
86 8 159
86 28 112
86 68 90
86 70 44
86 75 44
86 82 36
86 20 12
86 47 145
86 51 159
87 0 28
87 2 163
87 3 127
87 18 146
87 19 136
87 22 187
87 25 196
87 26 29
87 29 112
87 35 58
87 36 188
87 38 20
87 41 64
87 42 18
87 53 109
87 54 74
87 55 174
87 61 136
87 69 11
87 72 96
87 74 31
87 77 101
87 79 134
87 80 103
87 83 119
87 86 30
87 1 110
87 4 119
87 15 179
87 33 42
87 45 133
87 62 83
87 67 45
87 8 185
87 27 129
87 28 174
87 57 124
87 75 100
87 82 58
87 7 125
87 56 156
87 5 111
87 20 128
87 21 50
87 73 46
87 51 57
91 0 200
91 2 85
91 3 196
91 9 53
91 13 114
91 19 135
91 22 46
91 25 10
91 35 143
91 38 167
91 41 157
91 48 37
91 53 36
91 54 112
91 55 161
91 60 186
91 61 76
91 66 41
91 69 14
91 78 140
91 80 86
91 83 178
91 87 103
91 1 101
91 11 65
91 14 138
91 39 41
91 44 124
91 45 91
91 58 16
91 64 13
91 88 165
91 8 131
91 37 67
91 43 14
91 70 58
91 82 104
91 90 168
91 5 147
91 20 101
91 21 161
91 73 170
91 51 30
91 85 58
92 0 199
92 2 42
92 3 120
92 6 166
92 12 113
92 13 33
92 19 147
92 30 91
92 31 150
92 35 175
92 38 57
92 40 116
92 42 92
92 48 162
92 50 72
92 54 135
92 61 53
92 66 66
92 69 116
92 74 19
92 76 166
92 77 145
92 79 43
92 81 19
92 83 108
92 87 44
92 91 19
92 11 130
92 14 199
92 15 42
92 39 93
92 45 111
92 46 41
92 49 195
92 64 81
92 67 47
92 88 44
92 27 106
92 28 83
92 37 132
92 43 191
92 7 178
92 5 45
92 20 87
92 47 38
92 51 128
92 85 121
94 0 159
94 3 26
94 9 24
94 13 73
94 18 75
94 19 48
94 24 45
94 29 127
94 32 140
94 36 193
94 38 108
94 40 156
94 41 96
94 42 194
94 50 20
94 52 171
94 60 172
94 63 16
94 66 56
94 69 192
94 74 115
94 80 27
94 81 108
94 83 185
94 86 76
94 4 154
94 11 143
94 34 25
94 39 185
94 44 42
94 49 54
94 64 144
94 88 72
94 89 200
94 93 139
94 8 71
94 37 181
94 43 119
94 75 109
94 90 138
94 7 116
94 56 193
94 20 96
94 21 54
94 47 92
94 51 129
94 85 32
96 0 62
96 6 97
96 9 75
96 13 84
96 18 115
96 19 147
96 23 71
96 24 194
96 32 179
96 35 71
96 38 53
96 42 72
96 48 54
96 53 20
96 54 153
96 59 49
96 61 104
96 63 119
96 72 61
96 76 163
96 77 85
96 78 103
96 81 64
96 86 99
96 4 193
96 10 100
96 15 199
96 33 161
96 34 118
96 39 197
96 46 110
96 49 136
96 58 118
96 62 140
96 64 150
96 93 171
96 8 71
96 27 126
96 28 169
96 37 18
96 43 52
96 75 30
96 21 138
96 47 85
96 73 35
96 85 93
97 0 96
97 2 148
97 12 130
97 13 122
97 17 64
97 23 40
97 24 64
97 25 10
97 29 60
97 30 147
97 35 198
97 38 13
97 52 59
97 53 135
97 54 82
97 55 105
97 59 75
97 60 82
97 61 107
97 72 192
97 76 115
97 77 110
97 79 110
97 80 83
97 81 42
97 86 43
97 92 95
97 94 21
97 96 104
97 1 71
97 4 14
97 10 79
97 14 102
97 39 170
97 46 83
97 49 11
97 88 94
97 93 134
97 8 195
97 28 126
97 37 118
97 57 200
97 65 68
97 70 45
97 75 170
97 82 61
97 90 123
97 7 99
97 51 20
97 85 35
98 0 46
98 3 80
98 12 134
98 16 115
98 23 108
98 24 84
98 26 128
98 30 132
98 31 58
98 36 198
98 40 190
98 41 95
98 42 200
98 48 23
98 52 114
98 53 77
98 54 87
98 55 109
98 60 194
98 61 191
98 63 95
98 66 40
98 77 59
98 78 109
98 79 20
98 80 145
98 81 70
98 91 65
98 96 130
98 97 123
98 1 131
98 10 28
98 11 67
98 14 103
98 33 48
98 39 41
98 44 184
98 49 72
98 62 193
98 88 38
98 89 74
98 8 54
98 28 91
98 37 173
98 65 135
98 70 69
98 75 119
98 82 165
98 90 38
98 56 72
98 5 55
98 20 168
98 51 76
98 85 177
101 0 129
101 2 88
101 3 82
101 9 68
101 12 34
101 18 199
101 25 100
101 26 77
101 29 48
101 31 88
101 32 196
101 35 194
101 36 29
101 38 160
101 42 147
101 48 179
101 50 23
101 52 120
101 53 116
101 55 129
101 63 116
101 66 121
101 74 93
101 80 77
101 81 163
101 83 92
101 86 144
101 87 37
101 91 120
101 94 13
101 96 152
101 97 109
101 14 183
101 33 96
101 34 169
101 44 24
101 58 20
101 62 104
101 64 156
101 67 154
101 88 111
101 89 27
101 93 64
101 8 29
101 28 34
101 43 64
101 68 37
101 82 134
101 90 87
101 21 124
101 47 194
101 51 25
101 85 52
102 0 59
102 2 150
102 3 93
102 6 62
102 9 165
102 12 116
102 13 85
102 16 11
102 17 162
102 18 97
102 19 93
102 23 78
102 26 58
102 30 131
102 31 97
102 40 12
102 41 22
102 52 55
102 53 115
102 54 16
102 55 82
102 59 91
102 63 64
102 69 118
102 72 83
102 76 27
102 77 154
102 78 78
102 79 190
102 80 41
102 83 85
102 84 63
102 92 185
102 96 162
102 97 64
102 98 74
102 1 69
102 4 195
102 14 146
102 15 24
102 34 169
102 39 134
102 45 137
102 58 139
102 62 31
102 88 51
102 27 187
102 37 124
102 68 137
102 75 136
102 90 120
102 95 154
102 99 84
102 7 149
102 56 46
102 5 80
102 47 87
102 51 147
102 85 20
104 0 129
104 2 16
104 6 169
104 9 175
104 19 172
104 23 129
104 25 104
104 31 18
104 36 153
104 38 173
104 41 10
104 42 20
104 52 176
104 53 78
104 54 70
104 55 99
104 60 191
104 61 51
104 66 147
104 69 111
104 71 185
104 81 104
104 84 164
104 86 69
104 92 131
104 96 55
104 98 137
104 102 14
104 1 39
104 10 160
104 11 161
104 14 91
104 15 54
104 33 148
104 45 121
104 88 104
104 103 119
104 37 164
104 43 13
104 57 115
104 65 106
104 68 17
104 82 85
104 90 81
104 20 166
104 21 130
104 47 124
104 73 140
104 85 15
105 0 123
105 2 176
105 12 34
105 13 43
105 26 139
105 29 133
105 31 153
105 32 200
105 40 138
105 41 48
105 50 117
105 53 186
105 55 36
105 59 114
105 60 108
105 66 98
105 71 104
105 74 14
105 76 109
105 84 129
105 86 68
105 87 170
105 91 129
105 97 176
105 102 119
105 104 79
105 4 119
105 14 138
105 34 76
105 58 125
105 64 104
105 67 176
105 88 138
105 93 34
105 37 112
105 43 88
105 65 128
105 70 152
105 75 54
105 82 166
105 99 76
105 100 73
105 5 124
105 20 110
105 51 128
106 0 100
106 18 10
106 19 198
106 22 83
106 23 149
106 26 142
106 32 192
106 38 27
106 48 182
106 53 100
106 54 152
106 55 157
106 59 146
106 66 23
106 69 91
106 74 124
106 76 118
106 78 138
106 81 67
106 86 126
106 87 145
106 92 77
106 96 137
106 97 17
106 98 71
106 101 125
106 105 11
106 10 105
106 11 126
106 44 186
106 45 134
106 58 107
106 89 181
106 28 70
106 37 177
106 70 160
106 75 189
106 95 26
106 56 23
106 100 60
106 21 15
106 47 57
106 73 179
106 51 108
108 0 79
108 2 154
108 6 56
108 16 52
108 17 13
108 23 189
108 24 132
108 25 173
108 29 129
108 31 22
108 42 150
108 50 49
108 52 131
108 53 42
108 54 141
108 59 22
108 60 47
108 63 94
108 69 88
108 74 17
108 76 117
108 77 115
108 80 109
108 81 73
108 83 30
108 84 192
108 87 145
108 96 147
108 97 144
108 102 96
108 4 110
108 10 65
108 14 184
108 15 43
108 33 126
108 49 154
108 58 162
108 67 61
108 88 161
108 93 149
108 107 74
108 27 131
108 28 133
108 57 117
108 65 21
108 68 133
108 70 11
108 75 106
108 95 113
108 99 90
108 56 140
108 5 196
108 21 90
111 0 17
111 2 155
111 3 14
111 6 197
111 12 84
111 18 98
111 22 69
111 24 124
111 25 80
111 31 164
111 32 148
111 38 93
111 41 130
111 48 155
111 53 18
111 54 96
111 55 181
111 59 173
111 66 141
111 69 16
111 71 184
111 74 31
111 77 183
111 78 92
111 79 22
111 86 129
111 92 151
111 101 149
111 104 74
111 106 120
111 4 182
111 10 185
111 15 44
111 34 42
111 49 18
111 58 135
111 62 139
111 64 83
111 67 144
111 88 169
111 107 185
111 8 19
111 27 173
111 28 166
111 37 14
111 65 195
111 75 197
111 90 127
111 95 162
111 99 50
111 56 72
111 100 160
111 20 114
111 21 101
111 47 159
113 0 79
113 2 165
113 3 135
113 17 195
113 22 63
113 29 130
113 31 147
113 32 54
113 36 193
113 41 136
113 42 196
113 50 193
113 52 75
113 53 65
113 55 80
113 59 40
113 60 27
113 69 182
113 71 174
113 77 179
113 79 99
113 81 178
113 83 200
113 86 99
113 91 173
113 92 60
113 94 67
113 96 197
113 97 26
113 98 131
113 102 176
113 104 58
113 111 190
113 4 118
113 10 163
113 14 141
113 34 43
113 45 179
113 49 97
113 67 177
113 93 186
113 103 88
113 107 81
113 27 86
113 28 120
113 37 119
113 43 128
113 57 103
113 68 22
113 70 120
113 90 124
113 99 18
113 112 159
113 7 99
113 56 182
113 100 71
113 5 55
113 20 182
113 21 140
113 47 136
113 51 175
114 0 69
114 3 67
114 6 38
114 9 124
114 13 102
114 16 10
114 19 183
114 25 184
114 26 59
114 29 79
114 31 13
114 36 167
114 40 51
114 50 193
114 52 28
114 54 12
114 61 89
114 66 110
114 72 152
114 78 175
114 79 161
114 80 148
114 87 48
114 91 107
114 94 29
114 97 134
114 104 38
114 105 95
114 108 41
114 113 87
114 1 37
114 11 177
114 14 59
114 15 176
114 39 69
114 45 105
114 62 92
114 64 42
114 89 115
114 93 79
114 110 161
114 8 92
114 27 75
114 28 63
114 43 87
114 57 142
114 65 154
114 68 109
114 82 125
114 90 34
114 95 28
114 99 146
114 109 85
114 112 189
114 7 188
114 20 26
114 21 184
114 51 175
114 85 80
117 0 118
117 2 94
117 3 17
117 9 102
117 13 37
117 16 131
117 17 186
117 19 80
117 22 86
117 24 16
117 25 182
117 32 70
117 38 148
117 42 144
117 48 59
117 53 194
117 55 42
117 59 61
117 61 139
117 71 183
117 72 180
117 74 198
117 76 37
117 77 188
117 79 186
117 80 158
117 81 41
117 84 32
117 86 150
117 91 147
117 94 198
117 102 132
117 104 191
117 108 149
117 113 46
117 1 180
117 4 92
117 10 47
117 14 46
117 15 80
117 39 160
117 44 75
117 45 27
117 46 75
117 49 193
117 64 176
117 67 57
117 89 188
117 107 65
117 8 174
117 27 196
117 43 145
117 65 169
117 68 182
117 70 176
117 75 87
117 82 108
117 109 91
117 112 137
117 116 196
117 7 160
117 56 188
117 100 63
117 21 83
117 73 192
117 51 69
119 0 98
119 2 70
119 3 133
119 6 131
119 12 52
119 13 174
119 17 192
119 18 80
119 19 61
119 22 25
119 24 167
119 25 64
119 30 28
119 31 53
119 35 38
119 41 154
119 52 172
119 63 29
119 69 19
119 72 184
119 74 138
119 76 122
119 79 153
119 81 119
119 83 80
119 84 36
119 94 199
119 96 83
119 101 172
119 105 153
119 108 19
119 111 144
119 113 59
119 114 118
119 1 176
119 10 179
119 11 159
119 14 146
119 15 189
119 34 64
119 45 143
119 46 71
119 58 178
119 64 49
119 103 69
119 107 151
119 28 95
119 43 157
119 57 78
119 65 148
119 75 15
119 95 122
119 99 93
119 112 135
119 115 199
119 116 20
119 7 35
119 56 154
119 5 166
119 20 97
119 21 96
119 47 51
119 85 194
120 0 57
120 2 40
120 9 198
120 12 172
120 16 181
120 17 77
120 23 82
120 26 146
120 29 115
120 32 54
120 35 199
120 38 115
120 40 11
120 42 146
120 52 177
120 53 109
120 54 125
120 55 10
120 69 133
120 71 44
120 74 172
120 77 55
120 78 167
120 79 180
120 80 119
120 91 120
120 92 122
120 96 64
120 98 136
120 101 13
120 104 98
120 106 163
120 108 198
120 111 143
120 114 128
120 10 100
120 11 67
120 14 146
120 15 159
120 44 61
120 62 199
120 88 28
120 89 111
120 93 148
120 103 158
120 107 68
120 8 75
120 43 78
120 57 63
120 65 71
120 68 188
120 70 149
120 75 182
120 90 196
120 95 153
120 99 22
120 112 78
120 7 129
120 56 35
120 5 171
120 21 119
120 47 65
120 51 78
120 85 73
121 0 167
121 2 23
121 12 84
121 16 60
121 17 164
121 18 131
121 19 152
121 22 22
121 23 27
121 25 145
121 26 139
121 30 113
121 35 160
121 36 75
121 40 59
121 41 141
121 50 35
121 52 182
121 53 62
121 54 44
121 55 83
121 60 88
121 66 47
121 76 80
121 77 116
121 79 106
121 80 16
121 83 152
121 84 146
121 86 82
121 91 139
121 92 49
121 94 39
121 98 90
121 101 130
121 104 12
121 106 144
121 113 156
121 114 182
121 117 96
121 10 161
121 14 21
121 15 194
121 39 30
121 44 14
121 45 10
121 46 76
121 49 19
121 58 78
121 62 173
121 64 124
121 67 50
121 89 10
121 93 10
121 107 96
121 37 63
121 43 25
121 57 66
121 65 174
121 75 147
121 82 66
121 99 40
121 112 27
121 118 55
121 7 113
121 100 169
121 20 101
121 21 131
121 47 128
121 73 62
121 51 97
123 0 42
123 2 126
123 3 100
123 6 194
123 12 193
123 13 53
123 17 56
123 18 111
123 19 185
123 23 20
123 24 177
123 26 93
123 29 31
123 31 134
123 32 99
123 41 123
123 50 90
123 63 89
123 66 87
123 69 108
123 72 188
123 74 193
123 76 28
123 77 100
123 78 197
123 83 88
123 86 117
123 87 27
123 91 175
123 94 74
123 97 114
123 98 71
123 102 56
123 104 166
123 105 104
123 106 170
123 111 51
123 113 34
123 119 154
123 121 22
123 4 48
123 11 77
123 14 181
123 15 40
123 33 159
123 39 133
123 45 78
123 46 200
123 49 151
123 58 161
123 64 91
123 88 64
123 93 145
123 103 175
123 107 55
123 110 163
123 8 22
123 27 171
123 37 130
123 65 77
123 70 139
123 75 112
123 82 128
123 90 173
123 99 152
123 109 117
123 118 115
123 7 63
123 56 170
123 21 123
123 73 61
125 0 21
125 3 133
125 9 129
125 12 132
125 16 20
125 18 30
125 22 145
125 24 12
125 25 178
125 26 53
125 29 133
125 31 162
125 38 123
125 40 39
125 54 183
125 60 114
125 61 127
125 71 74
125 72 66
125 77 17
125 79 57
125 81 137
125 83 156
125 84 118
125 87 172
125 91 55
125 92 186
125 94 58
125 96 53
125 98 47
125 101 176
125 105 25
125 106 30
125 111 111
125 113 78
125 119 93
125 120 56
125 121 13
125 11 141
125 33 73
125 45 48
125 58 195
125 67 159
125 93 164
125 110 164
125 124 130
125 8 61
125 28 53
125 37 28
125 43 116
125 68 10
125 75 34
125 82 84
125 90 41
125 109 119
125 116 146
125 118 169
125 100 120
125 5 158
125 73 50
128 0 132
128 6 44
128 13 185
128 17 146
128 22 200
128 23 49
128 24 104
128 30 188
128 31 110
128 32 116
128 35 62
128 38 125
128 41 66
128 42 134
128 52 173
128 53 199
128 60 95
128 66 54
128 71 19
