param n := 300;
param r := 299
param c := 
77 25 54
77 28 15
77 30 105
77 33 55
77 34 114
77 38 43
77 43 69
77 55 196
77 56 40
77 58 24
77 63 23
77 66 114
77 69 71
77 72 110
77 75 165
77 4 193
77 27 45
77 32 68
77 37 35
77 48 172
77 57 172
77 59 38
77 71 164
77 19 120
77 21 82
77 44 32
77 47 111
77 49 54
77 61 136
77 73 88
77 29 43
77 39 190
77 51 12
77 74 63
77 14 47
77 62 112
77 12 177
79 0 58
79 5 85
79 16 116
79 22 148
79 23 143
79 25 122
79 26 17
79 28 122
79 31 166
79 33 166
79 34 184
79 36 83
79 38 100
79 40 133
79 41 44
79 42 16
79 56 168
79 58 13
79 63 40
79 66 120
79 69 139
79 72 27
79 75 25
79 76 112
79 10 99
79 17 59
79 27 13
79 32 59
79 48 63
79 52 143
79 57 32
79 59 169
79 67 173
79 78 10
79 19 154
79 35 111
79 44 60
79 47 173
79 49 74
79 50 143
79 61 92
79 65 196
79 73 128
79 8 69
79 62 10
80 0 110
80 5 182
80 15 155
80 18 70
80 26 128
80 30 62
80 31 130
80 33 79
80 36 178
80 53 98
80 55 194
80 56 117
80 58 143
80 63 66
80 66 89
80 70 112
80 75 94
80 77 47
80 79 127
80 1 150
80 2 163
80 9 88
80 11 15
80 32 165
80 45 101
80 52 71
80 54 102
80 57 19
80 59 35
80 64 177
80 68 113
80 71 55
80 78 122
80 21 55
80 35 48
80 44 93
80 60 35
80 61 109
80 73 71
80 20 194
80 46 97
80 51 123
80 14 106
80 24 195
80 62 50
80 12 21
81 0 168
81 6 11
81 7 168
81 15 118
81 16 35
81 22 194
81 23 26
81 25 22
81 26 157
81 34 182
81 42 24
81 43 132
81 69 153
81 79 84
81 80 52
81 2 149
81 3 47
81 10 126
81 11 47
81 27 47
81 32 10
81 37 159
81 45 50
81 52 137
81 54 64
81 57 14
81 59 92
81 67 127
81 68 86
81 71 129
81 78 101
81 19 36
81 35 56
81 44 20
81 60 70
81 61 23
81 65 97
81 29 52
81 39 63
81 14 114
81 24 71
81 62 176
82 0 166
82 5 129
82 16 165
82 18 23
82 22 25
82 23 86
82 26 143
82 30 118
82 38 138
82 41 24
82 43 197
82 53 153
82 55 121
82 56 59
82 63 15
82 77 24
82 80 189
82 81 86
82 2 108
82 4 90
82 17 120
82 27 185
82 32 193
82 45 59
82 48 111
82 54 46
82 64 93
82 19 13
82 21 142
82 35 136
82 47 47
82 49 158
82 73 166
82 29 169
82 39 19
82 46 54
82 51 19
82 62 41
82 12 107
85 0 91
85 7 21
85 13 116
85 18 11
85 22 62
85 23 129
85 25 171
85 30 152
85 31 141
85 36 27
85 38 112
85 41 61
85 42 188
85 63 30
85 70 72
85 72 69
85 77 157
85 79 126
85 81 143
85 2 178
85 4 68
85 11 179
85 27 128
85 32 76
85 37 134
85 52 82
85 57 180
85 59 156
85 64 25
85 67 114
85 68 178
85 78 198
85 83 128
85 19 141
85 35 78
85 47 130
85 50 152
85 60 17
85 65 89
85 73 170
85 20 55
85 51 99
85 14 174
85 24 155
86 0 118
86 5 82
86 6 106
86 7 167
86 16 160
86 25 32
86 28 128
86 41 87
86 43 106
86 53 125
86 55 52
86 58 105
86 66 73
86 69 137
86 70 70
86 72 163
86 75 197
86 77 22
86 79 68
86 80 194
86 81 142
86 85 137
86 2 48
86 4 118
86 10 114
86 11 58
86 45 65
86 54 12
86 59 44
86 67 66
86 68 98
86 21 67
86 47 155
86 61 69
86 65 120
86 73 160
86 20 51
86 29 132
86 39 181
86 14 77
86 24 194
86 62 50
87 0 119
87 5 85
87 7 92
87 13 95
87 15 104
87 16 118
87 18 31
87 22 145
87 23 70
87 25 30
87 28 99
87 31 122
87 33 74
87 34 34
87 38 80
87 40 57
87 63 180
87 66 15
87 70 179
87 72 130
87 75 68
87 77 136
87 80 54
87 81 56
87 3 137
87 4 77
87 10 58
87 11 169
87 37 193
87 52 151
87 57 123
87 67 99
87 83 75
87 84 168
87 19 187
87 21 165
87 44 88
87 47 114
87 49 97
87 50 199
87 29 180
87 51 75
87 8 162
87 24 182
87 62 17
88 0 99
88 5 26
88 6 175
88 13 193
88 18 77
88 22 72
88 26 39
88 28 192
88 30 175
88 31 182
88 34 94
88 36 179
88 38 133
88 41 14
88 53 30
88 55 186
88 75 45
88 77 126
88 86 45
88 87 163
88 2 92
88 3 37
88 10 33
88 17 144
88 37 128
88 52 125
88 64 77
88 71 153
88 83 110
88 84 126
88 19 179
88 50 48
88 60 165
88 65 56
88 20 160
88 29 106
88 39 109
88 51 66
88 14 34
88 24 59
88 62 144
89 0 29
89 7 34
89 16 148
89 22 133
89 23 65
89 25 157
89 28 128
89 33 160
89 34 119
89 36 74
89 43 58
89 56 143
89 63 28
89 66 113
89 70 37
89 72 134
89 76 119
89 77 22
89 80 121
89 81 142
89 82 126
89 85 55
89 86 80
89 88 138
89 9 105
89 32 80
89 45 78
89 48 189
89 52 83
89 57 59
89 59 158
89 64 141
89 71 43
89 84 189
89 19 61
89 21 17
89 44 54
89 47 41
89 49 101
89 60 11
89 61 109
89 65 162
89 73 194
89 20 190
89 29 94
89 39 43
89 51 150
89 74 135
89 8 85
89 14 141
89 62 62
89 12 158
90 0 40
90 5 128
90 6 33
90 7 119
90 13 83
90 15 94
90 25 31
90 26 113
90 28 89
90 33 192
90 42 158
90 43 15
90 55 194
90 56 179
90 63 178
90 69 187
90 70 120
90 75 34
90 76 95
90 79 76
90 86 106
90 89 161
90 10 73
90 17 103
90 27 11
90 37 103
90 45 200
90 48 33
90 59 183
90 67 70
90 83 82
90 84 76
90 21 96
90 47 127
90 49 148
90 60 105
90 61 157
90 65 52
90 73 40
90 29 188
90 39 36
90 46 32
90 51 105
90 14 75
90 62 102
93 0 172
93 5 115
93 6 68
93 18 99
93 25 196
93 26 63
93 28 193
93 30 43
93 33 131
93 34 125
93 36 42
93 40 147
93 55 186
93 58 124
93 63 123
93 66 40
93 69 175
93 72 186
93 75 181
93 77 85
93 79 17
93 80 115
93 81 79
93 82 166
93 85 112
93 86 69
93 88 129
93 89 97
93 90 149
93 4 102
93 9 25
93 17 53
93 54 12
93 57 157
93 59 17
93 68 125
93 71 163
93 78 169
93 83 36
93 92 144
93 19 64
93 21 111
93 50 189
93 65 42
93 73 65
93 20 46
93 29 182
93 39 125
93 46 61
93 74 50
93 8 184
93 14 82
93 62 158
93 91 193
93 12 149
96 0 97
96 5 130
96 6 157
96 7 125
96 15 18
96 18 121
96 23 143
96 25 32
96 28 19
96 34 104
96 36 60
96 38 145
96 40 100
96 56 32
96 58 26
96 66 44
96 72 74
96 79 164
96 81 156
96 85 122
96 90 97
96 93 177
96 3 38
96 4 34
96 11 10
96 17 159
96 27 131
96 32 92
96 45 138
96 48 172
96 52 196
96 64 37
96 67 167
96 71 34
96 83 121
96 84 111
96 95 85
96 21 178
96 44 72
96 47 17
96 49 124
96 50 137
96 73 130
96 29 73
96 51 133
96 74 48
96 14 37
96 62 26
98 0 89
98 6 139
98 7 179
98 18 142
98 22 180
98 23 31
98 25 122
98 26 44
98 36 187
98 40 127
98 41 132
98 42 36
98 43 124
98 55 16
98 56 88
98 63 135
98 70 55
98 75 80
98 79 197
98 81 190
98 85 82
98 87 121
98 88 66
98 89 147
98 93 191
98 96 100
98 2 160
98 3 198
98 9 102
98 10 97
98 11 175
98 17 167
98 37 103
98 45 26
98 52 67
98 57 117
98 59 142
98 71 27
98 83 89
98 92 197
98 95 177
98 21 83
98 35 127
98 49 44
98 60 64
98 61 106
98 65 91
98 39 174
98 46 133
98 51 47
98 74 155
98 97 156
98 8 198
98 14 35
98 62 98
98 91 26
98 12 126
100 0 124
100 7 185
100 13 137
100 15 71
100 16 169
100 23 38
100 26 156
100 38 147
100 40 95
100 42 172
100 58 101
100 66 45
100 69 27
100 70 26
100 72 53
100 75 43
100 76 168
100 77 147
100 80 192
100 82 157
100 86 100
100 87 95
100 88 88
100 90 173
100 1 60
100 3 46
100 10 68
100 11 116
100 27 91
100 37 190
100 52 139
100 54 180
100 57 170
100 59 190
100 68 50
100 71 59
100 78 24
100 84 47
100 92 18
100 99 120
100 21 51
100 49 41
100 50 167
100 60 85
100 73 34
100 94 56
100 20 82
100 29 122
100 39 66
100 46 170
100 74 186
100 14 185
100 24 129
100 12 195
102 0 29
102 6 154
102 7 26
102 18 143
102 23 130
102 25 150
102 28 37
102 31 193
102 33 50
102 36 12
102 41 41
102 42 47
102 43 74
102 56 97
102 66 74
102 69 82
102 70 159
102 72 91
102 75 100
102 76 127
102 79 155
102 80 127
102 81 54
102 85 153
102 88 30
102 89 27
102 90 146
102 93 17
102 98 144
102 100 32
102 1 29
102 9 140
102 27 100
102 32 73
102 45 107
102 48 57
102 52 182
102 57 10
102 59 98
102 68 53
102 71 69
102 83 12
102 99 13
102 101 21
102 44 163
102 50 53
102 65 43
102 73 27
102 51 187
102 74 184
102 97 184
102 8 66
102 14 114
102 24 194
102 62 78
102 12 111
103 0 50
103 5 94
103 6 172
103 7 16
103 13 21
103 15 127
103 16 61
103 18 127
103 22 55
103 23 32
103 25 114
103 26 94
103 30 189
103 36 191
103 38 165
103 40 31
103 42 22
103 43 182
103 55 135
103 56 189
103 63 11
103 70 75
103 72 196
103 75 104
103 82 83
103 86 55
103 89 51
103 90 149
103 93 32
103 96 122
103 2 75
103 4 187
103 9 163
103 10 65
103 17 157
103 27 139
103 37 97
103 48 38
103 54 84
103 57 139
103 59 163
103 67 167
103 68 196
103 84 46
103 92 109
103 95 181
103 99 61
103 101 120
103 19 159
103 21 70
103 35 133
103 44 171
103 49 125
103 65 91
103 73 151
103 39 131
103 97 36
103 8 110
103 24 123
103 91 115
106 0 160
106 7 74
106 13 190
106 15 165
106 18 85
106 23 17
106 25 187
106 30 70
106 33 69
106 34 191
106 38 82
106 40 125
106 42 124
106 53 30
106 58 127
106 66 162
106 69 159
106 77 106
106 81 178
106 82 131
106 86 30
106 87 155
106 88 44
106 89 138
106 90 195
106 98 11
106 9 163
106 17 148
106 27 175
106 52 49
106 57 46
106 59 58
106 68 108
106 71 52
106 78 62
106 105 59
106 19 138
106 35 51
106 47 94
106 65 98
106 73 56
106 104 133
106 46 75
106 97 120
106 8 179
106 14 78
106 62 23
106 91 110
106 12 196
107 0 127
107 5 56
107 15 126
107 16 109
107 22 73
107 23 121
107 25 132
107 30 86
107 34 101
107 36 123
107 41 130
107 43 195
107 53 32
107 66 66
107 70 178
107 77 162
107 80 186
107 82 174
107 102 39
107 106 37
107 10 160
107 17 119
107 64 128
107 68 89
107 71 188
107 78 175
107 83 43
107 92 107
107 95 67
107 101 158
107 47 192
107 50 95
107 61 68
107 65 107
107 73 179
107 94 176
107 104 152
107 29 196
107 39 189
107 46 16
107 97 143
107 8 54
107 12 195
110 0 20
110 7 161
110 16 91
110 23 83
110 26 188
110 28 63
110 30 69
110 33 16
110 34 37
110 36 174
110 40 156
110 53 64
110 56 33
110 58 14
110 80 92
110 82 198
110 85 93
110 86 19
110 87 112
110 90 22
110 96 83
110 98 27
110 102 104
110 106 32
110 3 117
110 9 13
110 10 87
110 11 41
110 37 82
110 59 118
110 64 142
110 67 147
110 83 195
110 84 112
110 101 28
110 19 88
110 21 187
110 35 127
110 49 86
110 50 189
110 73 23
110 20 173
110 29 175
110 51 98
110 108 199
110 14 102
110 24 47
113 0 132
113 5 48
113 6 115
113 7 169
113 15 134
113 18 82
113 25 75
113 28 15
113 30 36
113 34 22
113 36 171
113 38 23
113 41 175
113 42 55
113 43 67
113 55 198
113 56 119
113 58 75
113 63 56
113 69 25
113 75 187
113 77 15
113 80 177
113 82 10
113 86 23
113 87 135
113 90 116
113 96 195
113 103 167
113 106 169
113 107 163
113 1 157
113 3 56
113 10 149
113 27 90
113 32 37
113 37 194
113 45 154
113 54 59
113 57 131
113 64 33
113 67 106
113 68 33
113 71 93
113 83 147
113 84 124
113 92 185
113 101 31
113 111 151
113 21 158
113 35 172
113 44 44
113 47 63
113 49 124
113 60 30
113 61 39
113 65 56
113 73 91
113 104 162
113 29 76
113 46 146
113 51 74
113 109 75
113 8 51
113 24 158
113 12 124
118 0 162
118 6 97
118 15 178
118 16 38
118 23 43
118 25 175
118 26 138
118 30 172
118 31 199
118 33 149
118 34 121
118 36 27
118 40 49
118 42 161
118 43 136
118 53 67
118 55 21
118 58 193
118 63 85
118 66 87
118 70 174
118 76 47
118 79 147
118 80 148
118 87 131
118 93 47
118 96 150
118 98 187
118 102 173
118 103 81
118 107 116
118 110 26
118 113 185
118 1 134
118 2 80
118 4 29
118 10 25
118 11 79
118 32 41
118 45 70
118 54 59
118 67 27
118 83 45
118 92 150
118 95 81
118 101 165
118 115 112
118 116 153
118 21 117
118 35 82
118 47 44
118 49 60
118 50 173
118 60 80
118 73 105
118 104 24
118 39 88
118 51 35
118 74 112
118 109 49
118 117 198
118 24 156
118 91 172
120 0 124
120 7 129
120 15 77
120 22 49
120 23 54
120 26 200
120 28 161
120 31 64
120 34 120
120 40 194
120 41 61
120 42 186
120 43 112
120 55 75
120 56 71
120 58 186
120 66 164
120 69 189
120 72 104
120 75 165
120 79 189
120 80 101
120 81 114
120 85 140
120 89 133
120 96 57
120 98 87
120 100 34
120 106 68
120 1 31
120 3 111
120 4 167
120 9 188
120 17 123
120 27 29
120 32 63
120 45 93
120 54 117
120 68 95
120 71 73
120 83 53
120 84 37
120 92 93
120 99 189
120 101 176
120 115 24
120 116 103
120 119 45
120 19 95
120 47 92
120 49 99
120 60 177
120 73 147
120 94 194
120 112 131
120 39 38
120 74 98
120 97 88
120 108 86
120 109 114
120 117 75
120 62 154
120 12 53
121 0 165
121 5 88
121 7 15
121 13 194
121 18 44
121 22 22
121 30 48
121 31 35
121 33 188
121 40 185
121 41 178
121 58 55
121 69 159
121 72 37
121 75 10
121 76 164
121 80 34
121 86 13
121 87 107
121 98 93
121 100 21
121 107 54
121 110 144
121 113 178
121 120 39
121 1 54
121 2 163
121 4 54
121 9 174
121 10 155
121 11 124
121 17 166
121 27 97
121 32 50
121 45 53
121 54 61
121 57 180
121 68 186
121 78 55
121 95 23
121 101 96
121 105 157
121 116 124
121 119 98
121 35 11
121 49 180
121 61 57
121 65 78
121 73 78
121 94 191
121 112 101
121 114 129
121 29 30
121 39 137
121 46 194
121 74 44
121 97 182
121 108 95
121 117 73
121 14 113
121 91 99
121 12 91
122 0 55
122 7 128
122 13 128
122 18 36
122 25 12
122 26 42
122 28 51
122 30 131
122 31 92
122 41 95
122 53 162
122 56 110
122 58 98
122 63 136
122 66 92
122 70 55
122 77 136
122 79 45
122 80 110
122 82 134
122 85 66
122 90 68
122 93 43
122 102 165
122 106 152
122 113 17
122 118 24
122 120 13
122 4 194
122 10 109
122 37 120
122 48 85
122 59 173
122 64 47
122 67 14
122 78 64
122 92 186
122 99 52
122 101 100
122 105 41
122 115 128
122 116 11
122 19 22
122 35 119
122 60 78
122 65 149
122 104 156
122 112 42
122 29 78
122 46 173
122 74 106
122 97 59
122 108 193
122 109 32
122 8 122
122 14 200
122 24 155
122 91 22
122 12 165
124 0 158
124 5 185
124 16 55
124 18 73
124 23 12
124 25 10
124 28 16
124 30 185
124 33 76
124 36 188
124 38 186
124 41 126
124 42 151
124 53 62
124 55 13
124 58 133
124 63 152
124 69 141
124 75 161
124 76 153
124 77 105
124 82 26
124 87 171
124 90 33
124 100 150
124 110 189
124 113 198
124 120 41
124 1 106
124 2 34
124 9 88
124 10 63
124 27 183
124 48 45
124 54 152
124 84 78
124 92 129
124 99 169
124 101 27
124 111 196
124 115 186
124 116 59
124 119 71
124 123 153
124 44 125
124 47 75
124 49 69
124 50 122
124 61 12
124 73 126
124 94 95
124 104 11
124 29 132
124 39 127
124 46 118
124 51 135
124 109 99
124 117 75
124 14 45
124 24 126
124 62 142
124 91 78
124 12 147
125 0 187
125 5 148
125 7 78
125 16 14
125 18 110
125 22 26
125 23 14
125 30 72
125 31 92
125 33 142
125 34 117
125 42 75
125 58 54
125 63 178
125 66 180
125 70 55
125 76 177
125 77 144
125 79 26
125 82 161
125 85 67
125 86 185
125 87 80
125 88 82
125 89 46
125 93 12
125 98 190
125 100 92
125 102 63
125 110 142
125 113 84
125 120 55
125 121 27
125 122 164
125 124 137
125 1 178
125 2 104
125 3 160
125 9 130
125 11 50
125 37 36
125 45 63
125 48 33
125 52 150
125 64 115
125 67 86
125 71 98
125 78 123
125 83 53
125 92 126
125 95 129
125 105 152
125 115 160
125 116 139
125 119 123
125 21 119
125 35 195
125 49 61
125 50 182
125 65 159
125 94 71
125 112 182
125 114 87
125 29 194
125 46 103
125 51 51
125 117 86
125 91 51
126 0 167
126 5 11
126 6 132
126 13 76
126 16 46
126 23 95
126 25 133
126 26 142
126 28 144
126 30 195
126 31 141
126 34 147
126 36 141
126 38 151
126 40 139
126 41 54
126 43 15
126 55 168
126 63 12
126 69 144
126 76 15
126 77 34
126 79 55
126 80 40
126 81 176
126 85 120
126 87 37
126 88 99
126 93 167
126 96 155
126 98 86
126 102 59
126 106 140
126 107 52
126 113 114
126 121 25
126 124 127
126 1 89
126 3 28
126 11 183
126 57 40
126 59 29
126 67 53
126 84 119
126 95 140
126 101 149
126 111 53
126 19 178
126 21 67
126 44 42
126 50 77
126 65 82
126 73 116
126 94 88
126 20 89
126 74 108
126 97 181
126 109 56
126 14 189
126 24 70
126 62 140
126 91 38
129 0 77
129 7 189
129 13 197
129 16 84
129 23 148
129 25 27
129 26 11
129 30 18
129 31 28
129 34 104
129 38 57
129 56 66
129 70 187
129 72 123
129 76 128
129 77 134
129 80 153
129 82 39
129 85 67
129 86 159
129 87 80
129 88 79
129 89 107
129 90 50
129 93 80
129 100 168
129 106 172
129 110 180
129 113 60
129 118 54
129 124 173
129 126 112
129 2 37
129 3 163
129 4 90
129 9 27
129 11 28
129 27 25
129 37 67
129 45 94
129 48 82
129 52 48
129 54 186
129 71 77
129 78 27
129 83 164
129 84 190
129 92 35
129 105 145
129 111 18
129 115 54
129 116 158
129 123 199
129 19 148
129 21 90
129 35 170
129 44 99
129 112 70
129 114 190
129 29 189
129 51 13
129 97 58
129 108 69
129 8 199
129 14 160
129 24 197
129 62 115
129 12 125
131 0 141
131 15 169
131 16 54
131 18 182
131 22 118
131 25 134
131 26 77
131 30 109
131 33 108
131 34 96
131 36 95
131 38 140
131 40 116
131 41 171
131 42 186
131 55 128
131 58 61
131 63 147
131 69 43
131 75 122
131 76 64
131 79 24
131 80 54
131 82 57
131 87 74
131 89 79
131 90 153
131 98 179
131 107 200
131 110 25
131 113 95
131 118 38
131 121 82
131 122 102
131 124 140
131 125 109
131 129 153
131 2 181
131 3 14
131 4 150
131 10 92
131 45 181
131 52 52
131 54 163
131 67 138
131 68 190
131 71 25
131 78 177
131 101 111
131 105 139
131 111 77
131 115 47
131 116 71
131 123 54
131 128 117
131 21 186
131 35 128
131 47 154
131 49 184
131 50 183
131 60 177
131 94 65
131 112 33
131 114 168
131 20 46
131 29 64
131 46 116
131 51 188
131 109 16
131 117 197
131 8 51
131 91 178
133 0 131
133 6 10
133 13 135
133 18 38
133 22 169
133 25 71
133 30 100
133 31 25
133 33 79
133 38 127
133 41 45
133 42 29
133 43 107
133 53 143
133 56 41
133 58 150
133 63 41
133 69 48
133 72 46
133 76 179
133 77 90
133 79 117
133 80 158
133 81 151
133 82 194
133 85 149
133 86 74
133 90 163
133 96 19
133 98 132
133 100 101
133 102 159
133 103 11
133 106 116
133 107 54
133 110 123
133 118 76
133 121 170
133 122 148
133 124 131
133 1 76
133 2 193
133 4 22
133 10 192
133 11 126
133 32 122
133 37 68
133 45 60
133 67 174
133 78 84
133 99 128
133 116 113
133 123 48
133 19 21
133 35 54
133 44 95
