param n := 400;
param r := 399
param c := 
37 27 107
37 7 158
37 14 117
37 34 82
37 6 163
37 26 53
40 0 72
40 5 25
40 13 88
40 15 48
40 16 50
40 18 59
40 22 196
40 23 129
40 32 61
40 14 200
40 17 128
40 30 24
40 35 114
40 39 48
40 6 132
40 28 172
40 26 87
40 36 51
41 0 123
41 5 50
41 10 143
41 13 192
41 18 167
41 20 31
41 22 99
41 23 36
41 24 164
41 32 188
41 1 11
41 9 88
41 12 106
41 14 163
41 34 62
41 4 158
41 6 172
41 36 122
41 38 75
44 0 68
44 3 156
44 10 49
44 11 59
44 13 154
44 15 65
44 20 54
44 22 96
44 27 102
44 29 61
44 37 189
44 40 63
44 17 26
44 31 164
44 34 185
44 42 163
44 4 31
44 35 27
44 36 107
44 38 62
44 43 42
45 0 43
45 2 142
45 3 72
45 8 74
45 21 87
45 23 95
45 24 79
45 27 145
45 29 63
45 32 160
45 33 176
45 37 151
45 40 118
45 41 168
45 1 50
45 31 84
45 35 60
45 39 74
45 28 134
45 43 170
46 0 163
46 2 177
46 3 157
46 5 164
46 10 57
46 11 167
46 15 62
46 21 77
46 23 128
46 27 188
46 32 13
46 37 36
46 44 107
46 12 19
46 31 139
46 34 120
46 4 59
46 39 158
46 6 196
46 28 118
46 36 72
46 43 145
48 0 170
48 3 19
48 5 188
48 8 48
48 15 93
48 19 33
48 23 157
48 27 44
48 29 82
48 33 73
48 37 127
48 40 56
48 46 11
48 1 200
48 9 75
48 12 94
48 14 82
48 17 181
48 34 49
48 42 31
48 4 128
48 30 80
48 35 73
48 47 63
48 28 28
48 38 40
48 43 169
50 0 198
50 2 103
50 5 197
50 13 184
50 15 115
50 16 17
50 20 189
50 21 36
50 27 108
50 29 175
50 32 132
50 37 177
50 44 177
50 45 61
50 1 156
50 14 63
50 17 155
50 31 169
50 34 31
50 42 84
50 39 26
50 47 130
50 6 184
50 26 25
51 0 71
51 2 168
51 8 18
51 11 189
51 15 188
51 22 114
51 23 70
51 24 127
51 32 56
51 33 27
51 37 192
51 41 182
51 46 32
51 48 69
51 7 131
51 14 100
51 42 120
51 49 42
51 4 11
51 30 54
51 35 111
51 47 168
51 6 104
51 28 133
51 26 24
51 43 42
53 0 24
53 5 60
53 8 64
53 15 125
53 18 72
53 19 11
53 20 103
53 23 72
53 27 188
53 32 36
53 33 130
53 37 96
53 44 155
53 45 101
53 48 51
53 50 30
53 51 94
53 7 107
53 9 154
53 12 40
53 14 29
53 17 23
53 31 116
53 42 179
53 4 51
53 35 127
53 6 61
53 52 108
53 28 184
54 0 132
54 2 63
54 3 129
54 5 114
54 10 127
54 11 116
54 13 85
54 16 109
54 19 179
54 20 77
54 21 121
54 23 81
54 24 57
54 27 13
54 29 156
54 32 54
54 33 26
54 37 161
54 41 180
54 46 74
54 48 135
54 50 182
54 53 194
54 1 162
54 7 36
54 9 55
54 14 45
54 17 67
54 31 72
54 42 140
54 4 137
54 25 168
54 30 165
54 47 178
54 6 46
57 0 56
57 2 73
57 10 171
57 15 23
57 18 109
57 19 179
57 21 29
57 23 88
57 32 109
57 40 180
57 48 56
57 50 115
57 51 200
57 53 166
57 9 200
57 14 135
57 34 129
57 42 185
57 49 29
57 4 104
57 35 35
57 39 93
57 55 50
57 6 150
57 28 103
57 38 194
62 0 67
62 8 26
62 15 194
62 18 67
62 29 200
62 33 135
62 40 84
62 44 61
62 45 196
62 46 32
62 50 52
62 53 43
62 57 53
62 7 67
62 12 40
62 17 97
62 34 98
62 42 49
62 49 24
62 60 30
62 61 161
62 4 41
62 52 64
62 26 25
62 59 36
63 0 162
63 3 83
63 10 113
63 13 20
63 18 153
63 20 87
63 21 137
63 23 113
63 24 186
63 27 150
63 29 12
63 40 14
63 41 45
63 44 186
63 46 14
63 48 92
63 51 86
63 54 102
63 62 128
63 1 175
63 7 86
63 12 33
63 60 152
63 4 120
63 25 118
63 35 147
63 47 167
63 55 194
63 56 184
63 58 81
63 6 86
63 26 67
63 38 54
63 43 189
64 0 114
64 2 92
64 5 155
64 8 189
64 10 13
64 11 63
64 18 90
64 19 99
64 20 138
64 23 187
64 27 140
64 33 103
64 40 17
64 41 114
64 44 33
64 45 110
64 46 11
64 48 174
64 50 23
64 7 10
64 14 198
64 49 194
64 60 109
64 61 66
64 25 140
64 30 192
64 55 19
64 56 33
64 58 177
64 6 99
64 36 32
64 38 199
64 43 152
65 0 193
65 10 39
65 11 11
65 13 135
65 20 160
65 23 67
65 29 85
65 37 147
65 40 133
65 41 163
65 44 195
65 45 171
65 54 192
65 63 173
65 1 141
65 9 14
65 17 97
65 34 121
65 42 119
65 49 23
65 60 120
65 35 112
65 39 64
65 55 165
65 58 45
65 6 74
65 59 14
66 0 192
66 5 196
66 8 84
66 10 193
66 11 26
66 16 134
66 18 20
66 19 193
66 21 131
66 22 86
66 23 186
66 24 130
66 27 130
66 32 93
66 37 129
66 40 96
66 44 173
66 48 136
66 50 41
66 51 44
66 53 58
66 63 117
66 65 91
66 7 75
66 9 110
66 14 20
66 17 200
66 34 122
66 42 120
66 49 181
66 61 165
66 4 26
66 25 155
66 47 167
66 55 95
66 56 135
66 58 45
66 52 142
66 28 56
66 26 69
66 38 113
66 59 96
66 43 56
67 0 200
67 2 200
67 3 99
67 5 163
67 8 12
67 10 46
67 13 123
67 16 64
67 18 96
67 20 177
67 21 52
67 22 48
67 27 165
67 29 55
67 32 22
67 33 112
67 37 193
67 44 50
67 46 20
67 48 97
67 50 176
67 57 175
67 62 132
67 65 72
67 66 46
67 9 36
67 12 117
67 14 101
67 34 169
67 42 192
67 49 74
67 60 102
67 61 98
67 25 11
67 39 23
67 55 111
67 58 18
67 52 19
67 28 191
67 26 198
67 36 32
67 38 126
67 59 191
67 43 96
68 0 95
68 2 82
68 3 26
68 5 34
68 10 83
68 11 29
68 16 63
68 19 38
68 20 166
68 21 158
68 24 134
68 27 81
68 29 68
68 32 153
68 37 100
68 41 19
68 54 80
68 57 176
68 62 72
68 64 40
68 66 15
68 67 185
68 7 45
68 14 190
68 17 92
68 42 39
68 49 36
68 55 61
68 56 47
68 52 38
68 28 196
68 26 110
68 36 22
69 0 27
69 11 120
69 13 172
69 20 195
69 21 82
69 22 117
69 23 194
69 24 32
69 29 131
69 32 127
69 33 68
69 40 147
69 41 28
69 46 19
69 48 75
69 51 101
69 53 122
69 54 97
69 63 175
69 64 115
69 67 65
69 1 58
69 7 96
69 9 171
69 12 35
69 42 106
69 60 15
69 61 33
69 4 141
69 25 75
69 39 69
69 47 12
69 55 104
69 56 179
69 6 78
69 28 66
69 26 49
69 43 16
71 0 97
71 3 75
71 5 185
71 8 31
71 11 77
71 13 103
71 15 180
71 19 117
71 20 96
71 21 87
71 22 167
71 23 119
71 27 16
71 32 89
71 33 107
71 37 10
71 41 133
71 45 153
71 46 30
71 48 138
71 50 55
71 54 198
71 57 52
71 62 36
71 64 136
71 65 141
71 66 180
71 67 84
71 69 185
71 1 54
71 7 175
71 14 190
71 17 111
71 34 85
71 42 125
71 35 110
71 39 197
71 47 26
71 58 74
71 70 13
71 6 101
71 52 55
71 28 165
71 26 97
72 0 94
72 5 85
72 10 51
72 18 124
72 19 75
72 20 122
72 22 148
72 24 186
72 27 194
72 29 197
72 32 88
72 44 68
72 45 76
72 50 81
72 64 185
72 66 68
72 68 191
72 69 134
72 71 95
72 7 127
72 9 35
72 14 99
72 34 18
72 42 22
72 49 51
72 60 31
72 4 159
72 25 110
72 30 197
72 35 183
72 39 95
72 55 130
72 58 40
72 70 180
72 52 53
72 28 20
72 36 150
74 0 114
74 10 101
74 11 128
74 16 126
74 20 149
74 21 91
74 22 102
74 27 120
74 29 65
74 32 166
74 33 124
74 37 20
74 40 69
74 44 195
74 50 74
74 51 179
74 53 76
74 54 197
74 57 92
74 62 173
74 64 200
74 66 61
74 71 51
74 72 140
74 7 21
74 9 41
74 12 61
74 14 141
74 31 143
74 42 163
74 49 60
74 60 171
74 4 186
74 30 59
74 47 187
74 55 174
74 56 83
74 70 118
74 73 26
74 6 172
74 26 31
76 0 38
76 2 132
76 5 121
76 10 74
76 13 133
76 19 162
76 20 80
76 22 186
76 23 182
76 29 126
76 32 142
76 33 51
76 40 25
76 46 91
76 48 106
76 53 21
76 63 49
76 64 105
76 65 199
76 66 197
76 67 75
76 68 71
76 71 101
76 74 62
76 1 146
76 12 116
76 17 87
76 31 134
76 34 181
76 60 181
76 61 97
76 75 88
76 4 25
76 25 54
76 30 190
76 55 131
76 56 22
76 6 163
76 28 99
76 26 70
76 36 132
76 59 22
76 43 58
77 0 183
77 3 196
77 8 189
77 11 94
77 15 194
77 18 88
77 23 189
77 24 43
77 27 89
77 29 15
77 32 34
77 41 70
77 44 101
77 45 154
77 46 11
77 48 160
77 50 103
77 51 54
77 53 196
77 64 194
77 71 37
77 72 69
77 74 170
77 1 161
77 7 163
77 17 140
77 34 181
77 42 105
77 49 16
77 60 158
77 61 31
77 75 153
77 4 115
77 39 67
77 47 92
77 55 172
77 56 79
77 73 49
77 6 101
77 52 61
77 28 43
78 0 165
78 2 58
78 3 31
78 11 103
78 15 93
78 19 126
78 20 97
78 22 147
78 27 94
78 29 20
78 32 45
78 41 161
78 46 56
78 50 48
78 54 94
78 63 177
78 64 61
78 65 53
78 66 200
78 67 172
78 68 199
78 69 75
78 71 48
78 72 15
78 76 192
78 77 52
78 7 47
78 14 11
78 17 106
78 49 70
78 4 59
78 25 67
78 35 152
78 55 43
78 58 44
78 70 41
78 73 197
78 6 38
78 28 77
78 38 173
78 43 133
82 0 167
82 2 191
82 3 66
82 16 39
82 19 102
82 23 169
82 32 54
82 44 80
82 53 56
82 54 163
82 57 162
82 62 164
82 63 198
82 66 59
82 68 26
82 72 70
82 74 93
82 76 180
82 78 161
82 1 55
82 7 41
82 9 81
82 31 162
82 42 186
82 60 199
82 61 53
82 80 64
82 81 22
82 25 23
82 39 105
82 56 112
82 70 61
82 6 168
82 79 125
82 26 188
82 38 191
82 59 200
82 43 20
83 0 30
83 8 168
83 10 25
83 11 24
83 18 153
83 19 54
83 22 30
83 23 192
83 24 71
83 27 52
83 29 141
83 32 110
83 37 80
83 40 112
83 41 83
83 45 130
83 46 26
83 50 124
83 51 50
83 53 145
83 54 152
83 57 28
83 62 163
83 64 52
83 68 178
83 69 67
83 74 115
83 77 118
83 78 144
83 82 59
83 9 88
83 12 186
83 14 66
83 31 119
83 34 161
83 42 151
83 49 179
83 60 166
83 35 63
83 39 175
83 56 50
83 58 169
84 0 56
84 2 43
84 10 34
84 15 184
84 18 108
84 19 169
84 33 122
84 46 132
84 50 15
84 53 199
84 54 190
84 63 14
84 65 95
84 68 34
84 71 79
84 76 126
84 77 131
84 78 121
84 83 135
84 7 189
84 12 86
84 17 48
84 60 30
84 61 86
84 75 184
84 80 126
84 81 58
84 4 155
84 35 18
84 47 47
84 55 199
84 58 83
84 70 114
84 6 113
84 52 139
84 26 125
84 36 187
84 38 148
84 59 47
84 43 11
85 0 26
85 5 15
85 8 143
85 10 133
85 13 125
85 22 68
85 24 174
85 27 89
85 29 97
85 37 181
85 48 153
85 50 134
85 51 102
85 53 47
85 54 144
85 62 54
85 63 22
85 65 95
85 67 110
85 68 179
85 69 181
85 71 154
85 82 85
85 84 97
85 1 156
85 7 44
85 12 163
85 60 127
85 80 169
85 81 163
85 25 166
85 30 68
85 35 196
85 47 137
85 55 81
85 56 162
85 58 89
85 70 61
85 52 131
85 79 62
85 28 146
85 26 63
85 36 128
86 0 106
86 2 75
86 11 63
86 13 155
86 16 85
86 21 156
86 22 65
86 23 129
86 27 118
86 29 57
86 32 57
86 33 116
86 41 122
86 44 169
86 46 58
86 48 82
86 50 50
86 51 161
86 57 113
86 64 191
86 66 83
86 67 134
86 69 69
86 76 70
86 77 75
86 82 83
86 83 49
86 84 168
86 85 99
86 7 13
86 9 94
86 14 152
86 31 159
86 34 96
86 49 28
86 60 190
86 75 143
86 80 99
86 81 138
86 4 63
86 30 87
86 35 177
86 56 139
86 58 186
86 73 128
86 28 123
86 26 44
86 43 139
89 0 151
89 3 173
89 5 155
89 8 127
89 10 189
89 16 84
89 18 102
89 20 166
89 33 67
89 40 184
89 45 127
89 53 77
89 63 169
89 65 167
89 69 39
89 74 82
89 76 160
89 77 79
89 82 62
89 85 98
89 7 98
89 9 171
89 12 119
89 14 172
89 34 158
89 42 73
89 49 11
89 61 76
89 75 120
89 80 56
89 87 144
89 35 59
89 39 158
89 47 172
89 56 38
89 58 71
89 6 24
89 52 180
89 26 77
89 88 20
89 43 186
91 0 66
91 2 87
91 3 182
91 8 171
91 13 16
91 18 14
91 19 67
91 20 118
91 22 166
91 24 30
91 29 58
91 40 190
91 41 185
91 45 30
91 48 142
91 50 22
91 54 137
91 57 48
91 62 118
91 67 171
91 72 148
91 78 148
91 84 46
91 86 15
91 1 92
91 9 119
91 12 62
91 31 59
91 34 123
91 75 110
91 80 193
91 81 145
91 87 36
91 90 58
91 4 132
91 35 24
91 39 184
91 47 192
91 55 74
91 58 188
91 70 51
91 73 132
91 52 197
91 26 124
91 59 47
91 43 103
92 0 127
92 11 112
92 20 28
92 21 46
92 22 25
92 23 94
92 24 11
92 27 55
92 29 131
92 33 17
92 40 124
92 44 16
92 45 103
92 46 44
92 50 72
92 54 191
92 63 102
92 64 181
92 66 195
92 68 184
92 69 120
92 71 120
92 72 21
92 74 64
92 77 34
92 83 126
92 84 170
92 86 178
92 89 21
92 91 129
92 7 87
92 14 27
92 17 76
92 31 180
92 42 28
92 61 57
92 75 85
92 81 171
92 87 118
92 4 10
92 30 49
92 35 194
92 55 155
92 58 172
92 6 118
92 52 95
92 26 92
92 36 185
92 59 107
92 43 79
93 0 44
93 2 79
93 13 133
93 18 11
93 20 181
93 22 150
93 24 117
93 27 183
93 29 15
93 32 106
93 33 96
93 40 30
93 46 10
93 48 95
93 53 153
93 54 67
93 57 88
93 64 61
93 66 71
93 67 59
93 68 184
93 69 162
93 71 180
93 72 64
93 74 175
93 82 51
93 17 95
93 31 18
93 49 23
93 61 145
93 80 131
93 81 20
93 90 181
93 4 114
93 39 18
93 47 141
93 55 168
93 56 21
93 58 169
93 73 52
93 79 119
93 28 100
93 36 95
93 38 186
93 59 168
93 88 159
93 43 70
94 0 196
94 2 83
94 5 134
94 8 177
94 10 151
94 11 130
94 15 185
94 19 134
94 20 188
94 21 145
94 22 105
94 27 156
94 33 83
94 37 84
94 40 182
94 41 72
94 44 181
94 48 148
94 50 100
94 51 82
94 53 26
94 54 31
94 62 121
94 64 154
94 65 109
94 67 82
94 68 59
94 69 127
94 71 128
94 72 142
94 83 56
94 84 148
94 85 18
94 89 169
94 92 86
94 1 125
94 7 174
94 9 184
94 12 137
94 31 123
94 34 163
94 42 185
94 49 69
94 61 149
94 75 111
94 81 120
94 87 78
94 90 136
94 4 32
94 30 89
94 35 25
94 39 174
94 56 160
94 73 156
94 6 86
94 36 128
94 59 152
94 43 117
96 0 162
96 2 157
96 5 183
96 8 22
96 10 88
96 11 77
96 13 103
96 18 129
96 21 75
96 22 43
96 23 176
96 27 138
96 29 164
96 33 171
96 37 71
96 41 84
96 45 68
96 46 70
96 50 36
96 57 45
96 62 168
96 63 137
96 64 130
96 65 184
96 67 58
96 71 24
96 74 179
96 77 200
96 78 148
96 83 116
96 84 198
96 85 143
96 89 99
96 92 169
96 93 162
96 94 155
96 7 33
96 9 36
96 12 76
96 17 149
96 31 165
96 42 154
96 49 137
96 60 79
96 61 56
96 75 146
96 80 82
96 87 32
96 90 137
96 25 38
96 30 17
96 35 49
96 55 118
96 58 100
96 73 120
96 28 200
96 26 109
96 38 110
98 0 100
98 2 92
98 3 139
98 8 139
98 10 133
98 13 147
98 15 109
98 18 143
98 21 13
98 23 69
98 24 66
98 29 131
98 32 17
98 33 44
98 54 73
98 57 160
98 63 136
98 65 63
98 68 63
98 69 123
98 72 20
98 74 175
98 76 157
98 77 166
98 86 106
98 89 118
98 92 176
98 93 126
98 94 191
98 96 19
98 1 83
98 14 62
98 34 154
98 42 170
98 49 119
98 61 46
98 80 102
98 87 169
98 90 27
98 95 161
98 4 96
98 39 70
98 55 182
98 70 106
98 73 138
98 28 11
98 26 58
98 43 94
100 0 47
100 5 161
100 8 89
100 11 61
100 16 54
100 20 200
100 23 119
100 24 96
100 33 190
100 37 84
100 41 78
100 45 139
100 46 110
100 48 111
100 50 80
100 51 16
100 53 182
100 54 113
100 62 15
100 64 61
100 67 64
100 68 72
100 72 150
100 74 49
100 82 95
100 83 173
100 84 122
100 89 194
100 96 172
100 98 198
100 1 156
100 7 40
100 9 33
100 12 25
100 14 131
100 31 102
100 42 132
100 60 14
100 75 170
100 80 109
100 87 156
100 73 181
100 97 47
100 52 39
100 99 40
100 26 12
100 36 186
100 38 58
100 43 55
101 0 119
101 2 131
101 3 200
101 8 151
101 10 88
101 11 174
101 18 157
101 19 63
101 20 108
101 23 18
101 24 131
101 27 132
101 32 51
101 44 136
101 46 190
101 48 186
101 51 102
101 54 17
101 65 78
101 68 14
101 69 181
101 71 130
101 72 193
101 84 125
101 91 41
101 94 19
101 96 182
101 98 60
101 1 51
101 12 183
101 17 81
101 34 103
101 49 15
101 60 161
101 61 164
101 80 57
101 90 63
101 30 161
101 47 151
101 55 18
101 70 177
101 52 117
101 79 88
101 99 71
101 28 50
101 26 112
101 36 78
101 59 151
101 88 121
101 43 173
102 0 98
102 5 167
102 8 45
102 10 127
102 11 129
102 15 95
102 16 14
102 24 38
102 29 86
102 32 121
102 37 20
102 40 21
102 41 11
102 45 152
102 46 185
102 50 170
102 57 154
102 62 137
102 63 16
102 66 186
102 67 199
102 69 70
102 71 145
102 72 196
102 76 163
102 83 196
102 84 80
102 85 183
102 89 62
102 92 36
102 93 36
102 96 102
102 98 200
102 101 79
102 1 27
102 7 116
102 9 188
102 12 119
102 14 57
102 34 140
102 42 159
102 49 25
102 61 63
102 75 146
102 95 141
102 4 122
102 25 149
102 30 104
102 39 40
102 47 177
102 58 64
102 97 91
102 52 135
102 26 71
102 59 177
102 88 89
102 43 42
103 0 67
103 2 64
103 5 140
103 8 194
103 11 127
103 13 84
103 15 60
103 18 98
103 20 156
103 23 43
103 24 175
103 32 134
103 40 151
103 44 29
103 45 51
103 63 17
103 65 34
103 66 152
103 76 104
103 78 178
103 83 84
103 86 184
103 91 145
103 93 54
103 100 198
103 7 154
103 9 116
103 14 123
103 31 68
103 34 87
103 81 104
103 87 77
103 90 46
103 95 10
103 4 16
103 25 69
103 30 47
103 39 90
103 73 130
103 97 83
103 6 88
103 52 117
103 79 63
103 28 24
103 36 34
103 38 166
103 43 92
108 0 19
108 2 95
108 5 145
108 11 140
108 15 143
108 18 114
108 22 68
108 29 73
108 32 121
108 33 59
108 37 135
108 40 40
108 45 14
108 48 44
108 50 188
108 51 122
108 53 184
108 62 106
108 63 171
108 66 24
108 67 32
108 69 67
108 72 37
108 74 108
108 76 173
108 77 20
108 82 174
108 83 156
108 85 39
108 92 99
108 94 32
108 102 109
108 7 10
108 9 196
108 14 83
108 42 144
108 60 11
108 61 32
108 75 53
108 80 106
108 81 78
108 90 74
108 105 43
108 106 196
108 107 113
108 25 177
108 39 130
108 56 74
108 58 121
108 73 153
108 6 95
108 52 192
108 28 199
108 26 62
108 88 22
109 0 123
109 5 178
109 8 185
109 11 103
109 13 18
109 15 110
109 16 68
109 20 53
109 23 142
109 24 14
109 29 63
109 33 46
109 37 124
109 44 25
109 48 32
109 51 62
109 53 169
109 54 155
109 62 92
109 64 177
109 65 27
109 66 56
109 67 111
109 78 97
109 83 105
109 84 170
109 91 51
109 93 102
109 94 107
109 96 154
109 98 29
109 102 165
109 103 78
109 108 175
109 1 197
109 7 172
109 17 198
109 42 185
109 49 162
109 60 52
109 87 106
109 90 88
109 95 104
109 105 28
109 30 45
109 35 11
109 56 188
109 70 37
109 97 103
109 6 48
109 52 147
109 99 52
109 26 44
109 38 178
109 59 193
109 43 91
110 0 16
110 5 194
110 11 161
110 13 143
110 16 95
110 18 76
110 20 90
110 22 104
110 23 65
110 33 40
110 45 84
110 48 79
110 51 58
110 54 25
110 57 11
110 63 60
110 65 41
110 66 161
110 67 57
110 68 23
110 72 92
110 74 127
110 76 114
110 77 128
110 78 25
110 83 147
110 84 20
110 85 47
110 89 78
110 92 160
110 93 20
110 94 69
110 96 91
110 102 78
110 108 124
110 14 16
110 17 47
110 31 21
110 42 88
110 61 82
110 81 21
110 87 155
110 90 150
110 106 196
110 39 11
110 47 109
110 55 180
110 56 65
110 58 165
110 97 166
110 104 58
110 99 46
110 26 129
110 38 94
110 43 146
111 0 155
111 2 87
111 3 115
111 10 87
111 11 51
111 15 77
111 16 143
111 18 20
111 19 56
111 20 144
111 21 178
111 23 188
111 24 154
111 32 97
111 37 159
111 40 64
111 44 137
111 45 148
111 46 95
111 48 12
111 62 111
111 63 141
111 65 68
111 67 187
111 69 107
111 72 189
111 76 164
111 82 79
111 83 61
111 84 97
111 85 173
111 89 154
111 91 156
111 98 34
111 101 61
111 109 20
111 110 145
111 1 174
111 14 42
111 17 18
111 34 146
111 60 60
111 61 78
111 107 132
111 25 155
111 35 49
111 47 56
111 56 93
111 58 44
111 70 62
111 73 195
111 79 21
111 28 27
111 36 126
111 38 50
111 59 12
111 43 120
113 0 124
113 2 154
113 5 19
113 8 134
113 11 142
113 13 125
113 15 97
113 19 180
113 22 77
113 23 113
113 29 191
113 53 66
113 54 181
113 57 123
113 62 88
113 63 171
113 64 30
113 66 167
113 67 195
113 69 167
113 71 168
113 72 41
113 74 59
113 85 29
113 86 76
113 98 110
113 100 139
113 101 15
113 103 41
113 110 25
113 1 164
113 7 95
113 9 22
113 14 17
113 17 196
113 42 28
113 49 19
113 60 48
113 80 150
113 81 195
113 87 149
113 95 159
113 106 198
113 112 185
113 25 180
113 39 38
113 47 40
113 58 86
113 70 168
113 73 97
113 97 185
113 104 176
113 52 157
113 99 57
113 28 56
113 36 25
113 38 143
113 59 189
113 88 67
114 0 127
114 2 182
114 8 52
114 10 72
114 11 188
114 19 190
114 22 71
114 27 171
114 33 32
114 40 116
114 41 135
114 44 113
114 45 17
114 53 72
114 54 123
114 62 102
114 64 100
114 66 143
114 72 115
114 74 14
114 76 53
114 77 79
114 78 103
114 82 142
114 84 134
114 85 138
114 86 167
114 89 29
114 91 125
114 92 145
114 94 44
114 98 100
114 103 135
114 108 75
114 111 134
114 113 26
114 14 148
114 17 192
114 31 175
114 34 200
114 49 11
114 75 170
114 87 150
114 105 48
114 106 11
114 107 140
114 112 14
114 4 179
114 25 26
114 30 55
114 39 172
114 55 190
114 73 37
114 104 128
114 52 158
114 26 71
114 38 32
114 59 166
114 88 182
114 43 66
116 0 17
116 2 185
116 8 65
116 10 98
116 11 74
116 15 113
116 18 154
116 22 188
116 23 155
116 27 146
116 29 61
116 33 74
116 40 192
116 51 190
116 57 193
116 64 197
116 65 74
116 66 49
116 67 12
116 68 92
116 71 65
116 72 12
116 74 43
116 78 97
116 83 184
116 85 143
116 93 188
116 98 140
116 101 55
116 102 192
116 103 70
116 110 156
116 114 106
116 7 87
116 9 145
116 12 113
116 31 66
116 49 30
116 61 10
116 75 106
116 95 196
116 4 97
116 35 81
116 58 81
116 97 178
116 104 94
116 26 134
116 38 26
116 59 27
116 43 78
117 0 60
117 5 121
117 8 19
117 10 164
117 13 156
117 15 106
117 16 113
117 19 56
117 21 154
117 23 101
117 29 103
117 33 63
117 41 120
117 44 57
117 46 158
117 48 45
117 50 169
117 53 29
117 57 146
117 64 69
117 65 106
117 67 29
117 71 103
117 72 84
117 74 193
117 76 85
117 78 128
117 84 16
117 91 118
117 92 114
117 93 46
117 94 60
117 96 12
117 100 95
117 101 87
117 102 49
117 108 180
117 109 38
117 111 87
117 116 38
117 1 83
117 9 176
117 31 91
117 34 138
117 42 53
117 81 144
117 87 97
117 90 141
117 95 76
117 4 84
117 25 143
117 35 111
117 39 26
117 70 97
117 73 93
117 97 36
117 52 133
117 26 117
117 38 101
117 88 134
117 115 150
118 0 12
118 8 123
118 10 82
118 11 33
118 19 186
118 21 27
118 23 179
118 29 69
118 32 36
118 33 169
118 40 147
118 45 55
118 48 157
118 53 191
118 57 177
118 63 57
118 65 194
118 68 126
118 69 85
118 72 86
118 76 168
118 78 137
118 82 174
118 85 151
118 86 55
118 91 189
118 92 52
118 93 158
118 101 11
118 102 146
118 108 124
118 110 176
118 111 177
118 113 32
118 116 191
118 117 72
118 17 177
118 42 161
118 60 32
118 75 60
118 80 160
118 87 67
118 90 163
118 95 68
118 106 66
118 4 133
118 25 133
118 35 34
118 55 114
118 56 87
118 70 160
118 73 181
118 104 145
118 52 49
118 79 111
118 99 22
118 38 141
118 115 22
120 0 145
120 2 127
120 5 116
120 10 55
120 13 180
120 19 61
120 20 153
120 22 108
120 27 198
120 29 51
120 33 167
120 37 73
120 41 156
120 50 161
120 51 52
120 53 147
120 54 20
120 66 26
120 68 148
120 71 27
120 72 177
120 78 26
120 89 14
120 92 73
120 94 89
120 96 40
120 98 33
120 100 10
120 101 120
120 103 102
120 111 147
120 113 59
120 116 153
120 1 141
120 9 64
120 12 69
120 17 37
120 31 72
120 42 72
120 61 176
120 75 109
120 80 187
120 81 60
120 87 16
120 95 144
120 106 38
