param n := 300;
param r := 299
param c := 
50 43 200
50 44 30
50 49 115
50 6 26
50 46 152
50 41 30
50 35 171
50 24 78
51 0 167
51 5 64
51 8 38
51 10 130
51 11 48
51 12 200
51 13 92
51 15 17
51 16 33
51 17 85
51 21 103
51 23 120
51 25 123
51 27 27
51 29 118
51 33 135
51 38 16
51 39 102
51 45 94
51 47 44
51 48 114
51 4 90
51 28 53
51 43 51
51 44 113
51 49 28
51 40 160
51 46 46
51 35 108
52 0 51
52 1 99
52 2 132
52 3 122
52 8 65
52 9 188
52 10 133
52 13 146
52 14 17
52 19 167
52 21 10
52 22 21
52 23 111
52 29 61
52 30 176
52 34 41
52 36 172
52 37 40
52 38 186
52 39 95
52 42 161
52 47 73
52 50 65
52 51 11
52 26 153
52 28 24
52 43 159
52 44 192
52 46 190
52 24 92
59 0 54
59 5 174
59 11 92
59 12 179
59 16 121
59 17 134
59 18 197
59 23 84
59 25 97
59 29 132
59 33 35
59 36 52
59 45 67
59 50 109
59 52 137
59 7 176
59 49 119
59 32 177
59 40 48
59 41 48
59 35 117
63 0 38
63 2 87
63 10 27
63 12 126
63 14 90
63 15 170
63 16 107
63 17 14
63 19 66
63 22 80
63 25 54
63 27 72
63 33 187
63 34 177
63 36 62
63 37 96
63 42 193
63 48 108
63 52 154
63 59 31
63 4 119
63 26 182
63 43 45
63 49 16
63 57 143
63 62 92
63 6 15
63 32 19
63 40 58
63 46 190
63 54 96
63 61 44
65 0 161
65 2 160
65 3 29
65 8 181
65 9 145
65 11 185
65 15 118
65 16 171
65 18 161
65 19 99
65 21 199
65 22 52
65 23 119
65 34 101
65 37 115
65 38 131
65 42 177
65 48 71
65 51 98
65 4 73
65 43 72
65 44 173
65 62 38
65 46 72
65 60 144
65 64 95
65 41 95
65 35 41
65 56 159
65 55 113
66 0 72
66 1 54
66 3 85
66 5 133
66 9 19
66 12 167
66 13 27
66 14 191
66 15 77
66 17 48
66 19 160
66 20 15
66 21 89
66 23 151
66 30 52
66 31 53
66 34 153
66 39 166
66 42 176
66 48 182
66 59 96
66 63 196
66 4 14
66 7 75
66 43 104
66 44 184
66 49 75
66 53 140
66 62 41
66 64 127
66 41 86
66 55 138
66 54 52
66 24 128
67 0 181
67 1 156
67 3 67
67 5 126
67 8 12
67 10 44
67 12 146
67 15 181
67 19 25
67 21 193
67 25 62
67 29 165
67 30 124
67 31 124
67 34 184
67 36 117
67 39 104
67 42 20
67 48 98
67 50 118
67 51 186
67 52 178
67 65 16
67 26 155
67 28 60
67 44 14
67 49 49
67 62 145
67 40 93
67 46 108
67 56 53
67 55 154
67 24 23
70 0 120
70 1 109
70 8 68
70 9 161
70 11 107
70 12 165
70 13 147
70 14 94
70 17 88
70 18 83
70 21 97
70 30 13
70 36 59
70 37 162
70 42 175
70 48 149
70 51 186
70 52 91
70 65 17
70 67 10
70 26 44
70 28 122
70 57 91
70 62 131
70 68 99
70 69 168
70 6 48
70 32 129
70 46 137
70 64 141
70 41 22
70 35 55
70 56 129
70 55 12
70 54 27
72 0 200
72 3 170
72 8 60
72 11 66
72 13 93
72 14 182
72 15 72
72 16 25
72 18 58
72 19 76
72 20 147
72 25 164
72 27 51
72 33 23
72 34 97
72 39 131
72 47 66
72 50 126
72 66 26
72 67 36
72 70 170
72 26 153
72 57 23
72 68 102
72 6 162
72 58 190
72 60 92
72 55 155
72 61 120
75 0 156
75 8 165
75 10 73
75 14 169
75 16 117
75 17 21
75 18 176
75 22 19
75 23 59
75 30 20
75 31 70
75 33 188
75 38 140
75 39 172
75 45 42
75 47 117
75 52 110
75 59 23
75 67 176
75 70 55
75 72 66
75 7 157
75 44 101
75 57 18
75 62 75
75 68 68
75 71 166
75 73 155
75 74 178
75 6 63
75 32 55
75 40 176
75 60 180
75 64 98
75 35 168
75 56 119
75 54 86
75 61 63
81 0 22
81 3 148
81 8 94
81 9 42
81 10 85
81 11 99
81 12 119
81 14 25
81 15 143
81 16 67
81 18 152
81 19 44
81 21 162
81 25 38
81 30 12
81 33 82
81 34 23
81 37 71
81 39 29
81 42 67
81 47 131
81 48 146
81 50 103
81 52 15
81 63 184
81 65 30
81 66 33
81 72 146
81 7 26
81 28 145
81 43 117
81 49 169
81 53 29
81 62 118
81 68 25
81 71 150
81 73 91
81 76 43
81 77 11
81 78 39
81 80 76
81 40 142
81 58 59
81 60 50
81 64 124
81 79 95
81 55 53
81 54 164
81 61 85
81 24 93
84 0 82
84 2 36
84 3 80
84 9 198
84 10 150
84 13 118
84 17 118
84 18 72
84 19 99
84 21 116
84 25 63
84 31 85
84 33 22
84 37 16
84 47 178
84 48 34
84 50 24
84 51 13
84 63 80
84 66 139
84 67 176
84 70 81
84 72 57
84 81 111
84 7 46
84 26 21
84 44 20
84 68 177
84 69 12
84 71 143
84 73 176
84 74 154
84 76 41
84 78 113
84 82 161
84 83 151
84 32 126
84 46 106
84 79 157
84 35 82
84 55 179
84 54 147
84 61 153
84 24 56
87 0 140
87 1 193
87 9 111
87 12 75
87 14 102
87 15 167
87 18 147
87 19 42
87 20 144
87 22 157
87 27 40
87 29 10
87 31 177
87 33 159
87 34 171
87 36 176
87 39 49
87 42 155
87 45 116
87 48 171
87 52 133
87 65 33
87 66 189
87 81 192
87 84 83
87 4 198
87 28 199
87 44 195
87 49 142
87 53 22
87 57 185
87 71 87
87 73 103
87 74 36
87 76 185
87 78 148
87 80 34
87 83 82
87 58 157
87 60 188
87 86 28
87 41 114
87 56 27
87 54 86
87 24 60
90 0 76
90 1 68
90 5 25
90 11 80
90 13 89
90 14 119
90 15 65
90 16 35
90 19 94
90 21 192
90 23 175
90 30 70
90 33 32
90 39 118
90 47 118
90 48 172
90 59 45
90 63 91
90 66 99
90 75 63
90 81 19
90 84 121
90 4 136
90 43 136
90 62 88
90 73 33
90 74 45
90 76 175
90 77 78
90 83 70
90 6 146
90 58 24
90 60 173
90 79 29
90 89 197
90 41 188
93 0 159
93 1 104
93 5 38
93 9 121
93 10 66
93 12 72
93 15 184
93 16 40
93 21 35
93 23 185
93 27 19
93 31 180
93 33 104
93 37 173
93 39 59
93 42 191
93 45 10
93 48 42
93 52 199
93 59 22
93 70 27
93 7 189
93 28 20
93 43 140
93 44 139
93 53 154
93 57 190
93 68 91
93 69 64
93 71 187
93 73 174
93 74 89
93 76 139
93 77 18
93 78 132
93 82 44
93 91 150
93 40 16
93 46 121
93 58 194
93 79 32
93 89 18
93 92 58
93 88 21
93 35 147
93 56 116
93 61 112
93 24 27
95 0 139
95 3 49
95 9 119
95 10 71
95 11 162
95 12 176
95 13 153
95 14 95
95 16 154
95 18 88
95 19 196
95 21 184
95 22 187
95 23 105
95 30 183
95 31 38
95 33 169
95 34 130
95 37 155
95 45 64
95 47 25
95 52 169
95 63 48
95 65 28
95 66 159
95 67 153
95 72 170
95 75 55
95 81 162
95 84 37
95 87 116
95 4 99
95 7 120
95 26 98
95 28 15
95 53 62
95 62 42
95 69 192
95 71 90
95 73 83
95 82 40
95 83 24
95 91 148
95 94 38
95 6 79
95 32 35
95 58 104
95 86 130
95 89 184
95 35 174
95 54 121
95 61 44
96 0 86
96 2 18
96 5 167
96 10 73
96 12 167
96 14 198
96 15 81
96 16 23
96 17 105
96 19 78
96 20 128
96 21 114
96 22 57
96 27 80
96 29 103
96 34 43
96 38 137
96 45 138
96 47 48
96 48 90
96 51 142
96 67 174
96 72 153
96 75 60
96 90 181
96 95 157
96 44 26
96 53 116
96 62 173
96 71 63
96 73 146
96 76 77
96 78 55
96 58 59
96 60 124
96 64 102
96 86 69
96 41 63
96 55 136
96 85 197
98 0 83
98 5 110
98 9 123
98 12 133
98 14 129
98 17 184
98 18 148
98 19 14
98 21 113
98 22 40
98 23 79
98 25 105
98 27 84
98 29 184
98 30 95
98 31 33
98 33 42
98 39 173
98 42 28
98 50 120
98 51 84
98 52 144
98 59 39
98 65 82
98 70 118
98 72 195
98 81 96
98 84 172
98 90 29
98 93 25
98 4 64
98 7 60
98 26 28
98 44 177
98 49 76
98 53 35
98 62 38
98 68 103
98 73 114
98 74 67
98 76 185
98 77 72
98 80 157
98 82 157
98 6 123
98 40 75
98 46 120
98 60 115
98 64 116
98 79 33
98 89 57
98 41 177
98 88 41
98 35 178
98 55 88
98 85 123
98 61 171
98 24 77
101 0 180
101 3 143
101 8 155
101 9 195
101 11 124
101 15 135
101 16 140
101 17 186
101 18 158
101 20 102
101 22 16
101 29 100
101 31 132
101 33 95
101 37 122
101 38 91
101 39 186
101 45 107
101 48 152
101 50 34
101 63 73
101 65 170
101 66 168
101 67 41
101 81 92
101 84 77
101 90 165
101 98 150
101 4 193
101 7 131
101 26 122
101 28 24
101 44 198
101 49 141
101 53 48
101 68 51
101 69 144
101 71 64
101 73 39
101 80 25
101 82 27
101 83 88
101 91 118
101 97 122
101 100 135
101 32 110
101 40 22
101 46 144
101 64 184
101 86 67
101 92 23
101 41 67
101 88 52
101 35 57
101 54 12
101 61 72
106 0 191
106 5 49
106 8 167
106 12 82
106 15 61
106 16 13
106 18 151
106 20 136
106 22 198
106 25 182
106 29 185
106 30 171
106 31 111
106 34 200
106 42 123
106 48 154
106 52 23
106 59 61
106 65 42
106 90 163
106 96 192
106 101 171
106 7 62
106 28 76
106 43 178
106 44 127
106 49 32
106 53 53
106 69 99
106 71 22
106 74 193
106 78 196
106 99 49
106 32 108
106 46 27
106 58 191
106 60 148
106 79 70
106 86 156
106 89 46
106 92 48
106 102 170
106 41 106
106 88 95
106 35 176
106 56 73
106 103 140
106 55 83
106 61 123
106 24 43
111 0 16
111 1 27
111 8 167
111 9 86
111 11 104
111 12 19
111 15 142
111 19 158
111 20 32
111 21 77
111 23 85
111 25 75
111 27 177
111 29 18
111 30 103
111 36 200
111 37 142
111 38 194
111 39 108
111 42 141
111 45 139
111 50 72
111 65 28
111 66 177
111 72 13
111 75 181
111 84 23
111 96 156
111 98 131
111 106 164
111 43 156
111 44 165
111 49 69
111 53 112
111 62 159
111 68 82
111 69 182
111 71 80
111 73 128
111 74 41
111 76 37
111 78 149
111 80 169
111 82 93
111 91 32
111 94 91
111 99 137
111 100 139
111 6 32
111 58 89
111 64 150
111 79 116
111 89 152
111 92 155
111 41 178
111 56 10
111 24 57
122 0 185
122 5 22
122 9 137
122 14 31
122 15 26
122 16 198
122 17 200
122 18 128
122 20 66
122 21 82
122 22 94
122 23 79
122 36 195
122 38 157
122 47 32
122 48 119
122 51 172
122 52 30
122 66 38
122 67 107
122 75 96
122 81 152
122 90 42
122 95 13
122 98 68
122 101 175
122 106 85
122 4 109
122 28 132
122 44 38
122 49 12
122 53 68
122 69 167
122 73 125
122 76 151
122 77 53
122 78 73
122 80 53
122 82 169
122 91 73
122 107 190
122 110 114
122 113 11
122 114 116
122 115 68
122 117 116
122 120 69
122 6 180
122 32 181
122 58 94
122 64 12
122 79 200
122 86 26
122 102 31
122 112 59
122 121 55
122 88 40
122 35 16
122 56 52
122 103 171
122 54 197
122 61 184
122 24 94
124 0 73
124 1 27
124 5 112
124 10 64
124 11 29
124 13 187
124 16 106
124 17 176
124 18 136
124 20 163
124 23 135
124 25 117
124 27 158
124 29 41
124 31 157
124 33 172
124 34 164
124 37 45
124 47 12
124 51 110
124 52 197
124 59 144
124 63 36
124 65 149
124 67 75
124 72 72
124 84 17
124 96 141
124 98 24
124 106 66
124 57 185
124 71 94
124 73 200
124 74 13
124 78 194
124 83 115
124 91 10
124 99 40
124 100 121
124 104 79
124 110 133
124 114 108
124 115 98
124 116 89
124 46 98
124 60 49
124 64 67
124 86 194
124 92 109
124 102 46
124 41 11
124 118 129
124 103 37
124 85 157
128 0 31
128 1 94
128 3 29
128 5 35
128 8 22
128 9 133
128 13 125
128 15 23
128 16 76
128 23 140
128 27 145
128 31 188
128 34 164
128 37 101
128 39 142
128 45 199
128 48 95
128 51 73
128 52 85
128 59 191
128 63 94
128 65 113
128 67 122
128 75 172
128 84 175
128 87 79
128 90 53
128 95 166
128 96 13
128 98 90
128 101 78
128 122 32
128 26 199
128 43 186
128 57 152
128 62 22
128 73 56
128 74 52
128 76 51
128 77 47
128 78 92
128 80 32
128 82 191
128 91 95
128 94 102
128 97 94
128 99 157
128 104 190
128 107 78
128 110 80
128 114 92
128 115 161
128 117 15
128 125 164
128 32 37
128 46 165
128 58 107
128 60 105
128 86 116
128 89 38
128 92 95
128 102 93
128 105 101
128 121 171
128 41 49
128 118 33
128 56 88
128 85 163
128 61 137
128 127 69
128 24 11
129 0 109
129 1 150
129 2 18
129 3 74
129 10 70
129 14 139
129 15 170
129 17 77
129 20 94
129 21 36
129 25 120
129 27 108
129 33 121
129 34 200
129 38 102
129 42 81
129 47 137
129 52 124
129 70 175
129 75 177
129 81 113
129 87 150
129 90 106
129 93 56
129 101 38
129 111 154
129 122 102
129 124 14
129 26 28
129 28 107
129 44 163
129 62 116
129 68 147
129 69 90
129 71 116
129 78 34
129 80 160
129 82 154
129 83 107
129 94 125
129 100 144
129 104 107
129 109 75
129 115 74
129 116 19
129 117 88
129 119 49
129 120 72
129 123 19
129 126 175
129 46 48
129 58 71
129 79 183
129 92 56
129 105 167
129 112 101
129 121 16
129 41 194
129 108 150
129 103 159
129 85 66
129 54 164
129 127 197
129 24 93
130 0 41
130 3 17
130 9 65
130 14 176
130 19 197
130 22 142
130 27 31
130 30 145
130 31 94
130 33 167
130 37 107
130 45 133
130 51 32
130 59 96
130 72 173
130 75 118
130 81 12
130 95 158
130 98 114
130 101 44
130 106 12
130 111 40
130 122 46
130 124 26
130 4 46
130 26 39
130 43 47
130 53 138
130 57 103
130 62 84
130 69 177
130 71 158
130 74 33
130 77 117
130 80 96
130 82 27
130 83 118
130 91 77
130 97 13
130 99 171
130 100 151
130 107 93
130 115 141
130 117 67
130 119 66
130 126 117
130 32 98
130 40 90
130 46 149
130 58 39
130 60 178
130 64 128
130 79 94
130 86 63
130 89 102
130 92 177
130 105 154
130 112 126
130 88 43
130 108 133
130 103 170
130 55 61
130 61 29
130 24 55
132 0 35
132 1 28
132 2 55
132 3 138
132 8 135
132 9 192
132 11 84
132 12 177
132 15 89
132 16 126
132 21 154
132 22 147
132 23 44
132 25 105
132 30 67
132 31 155
132 33 97
132 36 176
132 38 116
132 39 158
132 50 127
132 52 135
132 59 181
132 65 71
132 67 42
132 70 189
132 84 127
132 87 199
132 90 143
132 93 92
132 101 138
132 111 60
132 122 18
132 128 43
132 130 110
132 4 33
132 7 180
132 26 85
132 28 11
132 49 111
132 53 200
132 57 183
132 74 73
132 77 34
132 83 112
132 91 88
132 99 171
132 100 35
132 104 11
132 107 152
132 110 184
132 115 163
132 116 181
132 117 197
132 119 130
132 123 55
132 125 15
132 131 138
132 32 186
132 46 72
132 64 179
132 92 39
132 121 67
132 41 51
132 88 184
132 118 151
132 56 52
132 54 17
132 61 169
132 127 159
133 0 193
133 1 164
133 8 164
133 9 166
133 12 19
133 17 154
133 19 55
133 20 52
133 23 160
133 25 58
133 30 131
133 31 104
133 38 22
133 39 179
133 42 147
133 51 62
133 52 60
133 63 79
133 65 151
133 66 179
133 72 181
133 81 138
133 84 27
133 90 145
133 95 13
133 96 59
133 98 144
133 106 141
133 111 53
133 124 105
133 128 88
133 132 64
133 4 24
133 7 65
133 28 53
133 57 117
133 62 69
133 69 67
133 71 15
133 73 151
133 74 124
133 76 35
133 77 18
133 78 196
133 91 142
133 94 156
133 104 131
133 109 127
133 110 33
133 114 42
133 115 168
133 119 77
133 120 25
133 125 73
133 126 85
133 6 179
133 46 191
133 58 46
133 60 109
133 79 15
133 86 61
133 89 198
133 102 118
133 105 127
133 121 85
133 41 40
133 118 105
133 35 78
133 56 43
133 55 21
133 85 74
133 54 158
133 127 132
133 24 94
136 0 22
136 1 196
136 8 32
136 11 105
136 12 116
136 15 106
136 16 124
136 17 114
136 20 32
136 22 92
136 25 72
136 29 86
136 36 48
136 42 86
136 50 14
136 51 115
136 59 75
136 63 32
136 65 183
136 70 92
136 81 43
136 84 192
136 87 150
136 90 34
136 93 122
136 96 55
136 98 159
136 101 76
136 124 25
136 128 100
136 129 194
136 130 77
136 132 83
136 4 128
136 7 109
136 28 167
136 44 26
136 68 128
136 73 145
136 74 200
136 76 14
136 80 28
136 82 111
136 99 15
136 100 171
136 104 167
136 107 33
136 109 11
136 110 127
136 115 162
136 116 101
136 120 24
136 123 140
136 125 179
136 126 44
136 131 100
136 134 70
136 6 144
136 40 117
136 58 74
136 64 143
136 79 167
136 89 198
136 102 195
136 112 81
136 121 88
136 88 200
136 118 10
136 56 178
136 103 159
136 55 143
136 85 43
136 54 92
136 61 161
136 127 29
136 24 143
137 0 168
137 1 60
137 2 95
137 3 156
137 9 181
137 12 112
137 14 103
137 17 84
137 18 103
137 25 126
137 29 45
137 30 47
137 31 195
137 33 14
137 37 111
137 38 38
137 45 190
137 50 196
137 51 165
137 59 68
137 65 45
137 70 98
137 72 81
137 81 28
137 87 142
137 93 94
137 98 11
137 101 69
137 106 106
137 124 59
137 128 120
137 129 91
137 132 110
137 136 161
137 7 77
137 26 161
137 43 79
137 49 102
137 62 38
137 68 191
137 69 53
137 74 50
137 77 187
137 78 81
137 82 124
137 83 47
137 113 137
137 115 112
137 117 93
137 119 81
137 120 60
137 123 200
137 125 120
137 126 135
137 131 117
137 134 20
137 135 137
137 6 133
137 58 153
137 64 118
137 86 139
137 89 185
137 92 10
137 102 86
137 108 121
137 118 91
137 35 102
137 55 133
137 127 60
140 0 158
140 2 128
140 3 27
140 5 60
140 8 138
140 9 63
140 10 24
140 13 22
140 15 75
140 16 75
140 19 54
140 20 16
140 22 167
140 23 186
140 29 25
140 36 56
140 37 27
140 39 34
140 42 193
140 47 112
140 52 164
140 63 181
140 67 128
140 70 141
140 84 19
140 90 73
140 93 19
140 95 140
140 96 165
140 98 69
140 101 197
140 122 71
140 124 169
140 128 86
140 132 25
140 136 69
140 137 139
140 4 43
140 43 48
140 44 69
140 57 84
140 68 23
140 73 151
140 76 156
140 77 188
140 78 26
140 80 87
140 83 116
140 91 125
140 94 39
140 97 104
140 100 70
140 113 43
140 115 23
140 116 155
140 117 155
140 119 116
140 120 94
140 125 114
140 126 107
140 131 77
140 135 105
140 6 71
140 32 69
140 46 110
140 64 115
140 102 67
140 105 147
140 41 122
140 88 138
140 118 158
140 35 147
140 56 174
140 103 118
140 55 53
140 85 91
140 61 198
140 127 84
141 0 40
141 8 107
141 10 192
141 11 83
141 13 94
141 15 103
141 16 126
141 17 14
141 19 153
141 20 154
141 23 160
141 25 18
141 29 40
141 31 32
141 33 37
141 34 188
141 37 94
141 45 64
141 50 190
141 51 29
141 52 36
141 59 32
141 65 171
141 67 61
141 75 56
141 81 187
141 84 128
141 90 14
141 93 16
141 95 152
141 101 25
141 128 178
141 129 76
141 136 89
141 137 121
141 44 184
141 53 175
141 57 49
141 62 94
141 74 183
141 77 102
141 78 197
141 99 148
141 107 148
141 110 25
141 113 92
141 114 200
141 115 181
141 116 66
141 117 42
141 123 135
141 125 189
141 135 44
141 32 23
141 40 11
141 58 150
141 60 119
141 64 132
141 86 145
141 89 140
141 92 62
141 112 106
141 121 177
141 108 188
141 118 176
141 56 120
141 55 190
141 85 65
141 127 107
141 24 153
142 0 186
142 2 36
142 3 92
142 15 75
142 18 53
142 19 86
142 20 28
142 22 118
142 29 93
142 31 139
142 33 57
142 34 47
142 37 35
142 38 129
142 39 145
142 45 170
142 48 193
142 50 112
142 51 54
142 52 145
142 59 24
142 66 170
142 67 161
142 70 36
142 72 127
142 81 39
142 84 64
142 90 58
142 95 164
142 98 171
142 122 119
142 124 160
142 128 58
142 136 26
142 141 138
142 4 87
142 43 182
142 44 119
142 49 57
142 57 181
142 62 63
142 68 159
142 73 75
142 77 162
142 78 96
142 80 41
142 94 34
142 97 30
142 100 44
142 110 70
142 113 122
142 116 108
142 120 148
142 131 36
142 138 162
142 139 106
142 6 109
142 40 46
142 46 40
142 58 34
142 64 116
142 102 90
142 121 88
142 41 150
142 118 85
142 55 192
142 85 94
142 24 165
145 0 20
145 1 17
145 5 114
145 10 74
145 11 79
145 12 181
145 14 120
145 15 199
145 20 123
145 21 147
145 22 69
145 27 182
145 29 111
145 31 151
145 36 70
145 37 145
145 39 11
145 45 104
145 47 68
145 48 167
145 50 103
145 51 154
145 59 149
145 63 12
145 65 76
145 66 51
145 70 128
145 75 180
145 87 71
145 93 74
145 96 123
145 98 171
145 101 83
145 128 185
145 130 68
145 133 153
145 137 125
145 140 98
145 141 32
145 142 122
145 4 92
145 43 123
145 49 73
145 53 107
145 57 10
145 62 29
145 68 161
145 69 127
145 71 136
145 82 146
145 83 50
145 99 161
145 100 30
145 109 135
145 113 15
145 115 97
145 138 106
145 139 25
145 143 82
145 58 180
145 79 15
145 89 20
145 92 81
145 105 35
145 112 77
145 88 154
145 103 54
145 55 70
145 85 17
145 54 141
146 0 93
146 2 43
146 5 170
146 10 39
146 12 35
146 15 170
146 18 22
146 20 165
146 21 79
146 25 40
146 33 170
146 37 47
146 38 17
146 45 142
146 47 174
146 48 117
146 50 37
146 59 116
146 65 134
146 67 82
146 72 62
146 75 107
146 111 43
146 128 84
146 129 144
146 130 197
146 133 59
146 136 170
146 137 36
146 140 110
146 4 77
146 43 136
146 49 129
146 57 107
146 73 101
146 74 65
146 76 172
146 77 71
146 91 23
146 94 140
146 99 182
146 100 102
146 104 196
146 107 148
146 110 89
146 114 186
146 116 186
146 117 101
146 119 180
146 123 183
146 134 28
146 143 22
146 32 145
146 40 11
146 46 85
146 60 171
146 64 164
146 89 173
146 92 167
146 102 146
146 121 166
146 144 125
146 54 159
146 61 85
146 127 93
146 24 129
151 0 13
151 2 126
151 3 23
151 5 84
151 8 50
151 9 56
151 12 147
151 13 51
151 14 142
151 16 172
151 25 51
151 27 56
151 29 165
151 31 169
151 34 123
151 42 153
151 48 196
151 50 151
151 51 112
151 52 199
151 59 119
151 65 133
151 67 14
151 75 165
151 84 13
151 90 176
151 98 136
151 124 41
151 129 123
151 130 103
151 140 138
151 141 44
151 142 112
151 146 132
151 4 185
151 7 56
151 26 91
151 28 108
151 44 159
151 49 70
151 53 54
151 57 61
151 71 194
151 74 176
151 82 198
151 107 159
151 110 186
151 113 59
151 123 130
151 125 181
151 131 141
151 134 182
151 135 187
151 139 25
151 143 97
151 149 53
151 6 169
151 32 41
151 58 146
151 64 182
151 79 134
151 86 158
